name,address,street,postal_code,city,canton,url
Clinica Santa Chiara - Diabetologia,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,https://www.onedoc.ch/de/klinik/locarno/evdi/clinica-santa-chiara-diabetologia
Clinica Santa Chiara - Ginecologia,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,https://www.onedoc.ch/de/klinik/locarno/e0cm/clinica-santa-chiara-ginecologia
Clinica Santa Chiara - Medicina del dolore,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,https://www.onedoc.ch/de/klinik/locarno/e0eb/clinica-santa-chiara-medicina-del-dolore
Clinica Santa Chiara - Medicina interna,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,https://www.onedoc.ch/de/klinik/locarno/e0ee/clinica-santa-chiara-medicina-interna
Clinica Santa Chiara - Neonatologia,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,https://www.onedoc.ch/de/klinik/locarno/e0e4/clinica-santa-chiara-neonatologia
Clinica Santa Chiara - Neurologia,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,https://www.onedoc.ch/de/klinik/locarno/eu5x/clinica-santa-chiara-neurologia
Clinica Santa Chiara - Oncologia,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,https://www.onedoc.ch/de/klinik/locarno/e0b7/clinica-santa-chiara-oncologia
Clinica Santa Chiara - Pneumologia,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,https://www.onedoc.ch/de/klinik/locarno/eu84/clinica-santa-chiara-pneumologia
Clinica Santa Chiara - Radiologia,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,https://www.onedoc.ch/de/klinik/locarno/e0gu/clinica-santa-chiara-radiologia
Clinica Santa Chiara - Reumatologia,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,https://www.onedoc.ch/de/klinik/locarno/eu9k/clinica-santa-chiara-reumatologia
Clinica Santa Chiara SA - Notfallstation,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,https://www.onedoc.ch/de/klinik/locarno/eph8/clinica-santa-chiara-sa-notfallstation
Clinica Santa Chiara - Urologia,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,https://www.onedoc.ch/de/klinik/locarno/eu3z/clinica-santa-chiara-urologia
Clinica Santa Croce SA - Diverse,"Via al Parco 27, 6644 Orselina",Via al Parco 27,6644,Orselina,Tessin,https://www.onedoc.ch/de/klinik/orselina/eph3/clinica-santa-croce-sa-diverse
Clinica Sant'Anna,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/ez2o/clinica-sant-anna
Clinica Sant'Anna,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/e0er/clinica-sant-anna
Clinica Sant'Anna - Anestesia,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/e0dq/clinica-sant-anna-anestesia
Clinica Sant'Anna - Cardiologia,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/e0hk/clinica-sant-anna-cardiologia
Clinica Sant'Anna - Chirurgia Mano,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/e0ff/clinica-sant-anna-chirurgia-mano
Clinica Sant'Anna - Chirurgia Neuro,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/e0g7/clinica-sant-anna-chirurgia-neuro
Clinica Sant'Anna - Chirurgie Plastische,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/epia/clinica-sant-anna-chirurgie-plastische
Clinica Sant'Anna - Clinica oftalmologica,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/e0gd/clinica-sant-anna-clinica-oftalmologica
Clinica Sant'Anna - Clinica ORL,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/e0fg/clinica-sant-anna-clinica-orl
Clinica Sant'Anna - Clinica pediatrica,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/eznd/clinica-sant-anna-clinica-pediatrica
Clinica Sant'Anna - Dermatologische Klinik,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/epd9/clinica-sant-anna-dermatologische-klinik
Clinica Sant'Anna - Diabetologia,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/eu61/clinica-sant-anna-diabetologia
Clinica Sant'Anna - Gastroenterologia,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/e0gz/clinica-sant-anna-gastroenterologia
Clinica Sant'Anna - Ginecologia,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/e0b6/clinica-sant-anna-ginecologia
Clinica Sant'Anna - Medicina interna,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/e0fk/clinica-sant-anna-medicina-interna
Clinica Sant'Anna - Oncologia,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/e0ek/clinica-sant-anna-oncologia
Clinica Sant'Anna - Radiologia,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/e0bt/clinica-sant-anna-radiologia
Clinica Sant'Anna - Urologia,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,https://www.onedoc.ch/de/klinik/sorengo/e0hr/clinica-sant-anna-urologia
Clinica Viarnetto - Psychiatrie - Privatstation,"Via Ceresio 34b, 6963 Pregassona",Via Ceresio 34b,6963,Pregassona,Tessin,https://www.onedoc.ch/de/klinik/pregassona/epib/clinica-viarnetto-psychiatrie-privatstation
Luganocare,"Via Pian Scairolo 34, 6915 Lugano",Via Pian Scairolo 34,6915,Lugano,Tessin,https://www.onedoc.ch/de/klinik/lugano/e0de/luganocare
ProCrea Centro Fertilità Svizzera Italiana SA,"Via Clemente Maraini 8, 6900 Lugano",Via Clemente Maraini 8,6900,Lugano,Tessin,https://www.onedoc.ch/de/klinik/lugano/e915/procrea-centro-fertilita-svizzera-italiana-sa
Servizio psico-sociale adulti - Psychiatrische Klinik,"Via Giov. Antonio Orelli 19, 6600 Locarno",Via Giov. Antonio Orelli 19,6600,Locarno,Tessin,https://www.onedoc.ch/de/klinik/locarno/evci/servizio-psico-sociale-adulti-psychiatrische-klinik
"Aarau, Hirslanden Klinik Aarau - Radiologische Klinik","Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eysr/aarau-hirslanden-klinik-aarau-radiologische-klinik
Ambulatorium Klinik Schützen - Psych. Ambulatorium,"Schanzweg 7, 5000 Aarau",Schanzweg 7,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eqv3/ambulatorium-klinik-schutzen-psych-ambulatorium
"Barmelweid, Klinik Barmelweid - Andere","Barmelweid, 5017 Barmelweid",Barmelweid,5017,Barmelweid,Aargau,https://www.onedoc.ch/de/klinik/barmelweid/eq5e/barmelweid-klinik-barmelweid-andere
"Barmelweid, Klinik Barmelweid - Medizin Nephrologie","Barmelweid, 5017 Barmelweid",Barmelweid,5017,Barmelweid,Aargau,https://www.onedoc.ch/de/klinik/barmelweid/eqy6/barmelweid-klinik-barmelweid-medizin-nephrologie
Hirslanden Klinik Aarau,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eypx/hirslanden-klinik-aarau
Hirslanden Klinik Aarau,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eys3/hirslanden-klinik-aarau
Hirslanden Klinik Aarau - Anästhesie Allgemein,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eq1w/hirslanden-klinik-aarau-anasthesie-allgemein
Hirslanden Klinik Aarau - Angiologie,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyua/hirslanden-klinik-aarau-angiologie
Hirslanden Klinik Aarau - Brust Zentrum,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyq3/hirslanden-klinik-aarau-brust-zentrum
Hirslanden Klinik Aarau - Chirurgie Allgemein,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyut/hirslanden-klinik-aarau-chirurgie-allgemein
Hirslanden Klinik Aarau - Chirurgie Neuro,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eq1u/hirslanden-klinik-aarau-chirurgie-neuro
Hirslanden Klinik Aarau - Chirurgie Orthopädische,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyt5/hirslanden-klinik-aarau-chirurgie-orthopadische
Hirslanden Klinik Aarau - Chirurgie Plastische,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyv9/hirslanden-klinik-aarau-chirurgie-plastische
Hirslanden Klinik Aarau - Chirurgie Unfall,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyt1/hirslanden-klinik-aarau-chirurgie-unfall
Hirslanden Klinik Aarau - Chirurgie Viszeral,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eq2q/hirslanden-klinik-aarau-chirurgie-viszeral
Hirslanden Klinik Aarau - Dermatologische Klinik,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/el4f/hirslanden-klinik-aarau-dermatologische-klinik
Hirslanden Klinik Aarau - Endo/Diabetologie,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyi2/hirslanden-klinik-aarau-endo-diabetologie
Hirslanden Klinik Aarau - Gastroenterologie,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eq51/hirslanden-klinik-aarau-gastroenterologie
Hirslanden Klinik Aarau - Gefässchirurgie,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eq1p/hirslanden-klinik-aarau-gefasschirurgie
Hirslanden Klinik Aarau - Gynäkologische Klinik,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eqxn/hirslanden-klinik-aarau-gynakologische-klinik
Hirslanden Klinik Aarau - Herzchirurgie,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyiz/hirslanden-klinik-aarau-herzchirurgie
Hirslanden Klinik Aarau - Innere Medizin,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyqh/hirslanden-klinik-aarau-innere-medizin
Hirslanden Klinik Aarau - Kardiologie,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/equd/hirslanden-klinik-aarau-kardiologie
Hirslanden Klinik Aarau - Kinderklinik,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyp2/hirslanden-klinik-aarau-kinderklinik
Hirslanden Klinik Aarau - Nephrologie,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eq26/hirslanden-klinik-aarau-nephrologie
Hirslanden Klinik Aarau - Neurologie,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eywv/hirslanden-klinik-aarau-neurologie
Hirslanden Klinik Aarau - Notfallstation,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyv7/hirslanden-klinik-aarau-notfallstation
Hirslanden Klinik Aarau - Onkologie,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eqx5/hirslanden-klinik-aarau-onkologie
Hirslanden Klinik Aarau - Ophthalmologische Klinik,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyu3/hirslanden-klinik-aarau-ophthalmologische-klinik
Hirslanden Klinik Aarau - ORL Klinik,"Schanzweg 7, 5000 Aarau",Schanzweg 7,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyvo/hirslanden-klinik-aarau-orl-klinik
Hirslanden Klinik Aarau - Pneumologie,"Schanzweg 7, 5000 Aarau",Schanzweg 7,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eq3k/hirslanden-klinik-aarau-pneumologie
Hirslanden Klinik Aarau - Rehabilitation,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyvg/hirslanden-klinik-aarau-rehabilitation
Hirslanden Klinik Aarau - Rheumatologische Klinik,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyvy/hirslanden-klinik-aarau-rheumatologische-klinik
Hirslanden Klinik Aarau - Sportmedizin,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eq24/hirslanden-klinik-aarau-sportmedizin
Hirslanden Klinik Aarau - Urologische Klinik,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eytw/hirslanden-klinik-aarau-urologische-klinik
Hirslanden Klinik Aarau - Wirbelsäulenchirurgie,"Schänisweg, 5000 Aarau",Schänisweg,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyun/hirslanden-klinik-aarau-wirbelsaulenchirurgie
Hirslanden Medical Center - Chirurgie Hand,"Rain 34, 5000 Aarau",Rain 34,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eqw1/hirslanden-medical-center-chirurgie-hand
Hirslanden Medical Center - Chirurgie Kiefer,"Rain 34, 5000 Aarau",Rain 34,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyry/hirslanden-medical-center-chirurgie-kiefer
Hirslanden Medical Center - Chirurgie Neuro,"Rain 34, 5000 Aarau",Rain 34,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyv1/hirslanden-medical-center-chirurgie-neuro
Hirslanden Medical Center - Chirurgie Viszeral,"Rain 34, 5000 Aarau",Rain 34,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyvw/hirslanden-medical-center-chirurgie-viszeral
Hirslanden Medical Center - Neurologie,"Rain 34, 5000 Aarau",Rain 34,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/eyta/hirslanden-medical-center-neurologie
Kinderwunschzentrum AG - Gynäkologische Klinik,"Mellingerstrasse 207, 5405 Dättwil",Mellingerstrasse 207,5405,Dättwil,Aargau,https://www.onedoc.ch/de/klinik/dattwil/emhe/kinderwunschzentrum-ag-gynakologische-klinik
Klinik Barmelweid,"Barmelweid, 5017 Barmelweid",Barmelweid,5017,Barmelweid,Aargau,https://www.onedoc.ch/de/klinik/barmelweid/eyw4/klinik-barmelweid
Klinik Barmelweid - Geriatrie,"Klinik Barmelweid, 5017 Barmelweid",Klinik Barmelweid,5017,Barmelweid,Aargau,https://www.onedoc.ch/de/klinik/barmelweid/eyrn/klinik-barmelweid-geriatrie
Klinik Barmelweid - Kardiologie,"Barmelweid, 5017 Barmelweid",Barmelweid,5017,Barmelweid,Aargau,https://www.onedoc.ch/de/klinik/barmelweid/eyrz/klinik-barmelweid-kardiologie
Klinik Barmelweid - Neurologie,"Barmelweid, 5017 Barmelweid",Barmelweid,5017,Barmelweid,Aargau,https://www.onedoc.ch/de/klinik/barmelweid/eytc/klinik-barmelweid-neurologie
Klinik Barmelweid - Pneumologie,"Barmelweid, 5017 Barmelweid",Barmelweid,5017,Barmelweid,Aargau,https://www.onedoc.ch/de/klinik/barmelweid/eqty/klinik-barmelweid-pneumologie
Klinik Barmelweid - Psychosomatik,"Klinik Barmelweid, 5017 Barmelweid",Klinik Barmelweid,5017,Barmelweid,Aargau,https://www.onedoc.ch/de/klinik/barmelweid/eyqb/klinik-barmelweid-psychosomatik
Klinik für Schlafmedizin Bad Zurzach,"Badstrasse 33, 5330 Bad Zurzach",Badstrasse 33,5330,Bad Zurzach,Aargau,https://www.onedoc.ch/de/klinik/bad-zurzach/eqx1/klinik-fur-schlafmedizin-bad-zurzach
Klinik für Schlafmedizin - Médecine du sommeil,"Badstrasse 33, 5330 Bad Zurzach",Badstrasse 33,5330,Bad Zurzach,Aargau,https://www.onedoc.ch/de/klinik/bad-zurzach/eqzd/klinik-fur-schlafmedizin-medecine-du-sommeil
Klinik für Suchttherapie - Andere,"Steinlerweg 12, 5702 Niederlenz",Steinlerweg 12,5702,Niederlenz,Aargau,https://www.onedoc.ch/de/klinik/niederlenz/eq3r/klinik-fur-suchttherapie-andere
Klinik Im Hasel,"Hasel 837, 5728 Gontenschwil",Hasel 837,5728,Gontenschwil,Aargau,https://www.onedoc.ch/de/klinik/gontenschwil/eq39/klinik-im-hasel
Klinik Im Hasel - Klinik für Traumafolgestörungen und Abhängigkeitserkrankungen,"Hasel 837, 5046 Walde",Hasel 837,5046,Walde,Aargau,https://www.onedoc.ch/de/klinik/walde/eq0d/klinik-im-hasel-klinik-fur-traumafolgestorungen-und-abhangigkeitserkrankungen
Klinik Im Hasel Tagesklinik Lenzburg,"Niederlenzer Kirchweg 1, 5600 Lenzburg",Niederlenzer Kirchweg 1,5600,Lenzburg,Aargau,https://www.onedoc.ch/de/klinik/lenzburg/eq38/klinik-im-hasel-tagesklinik-lenzburg
Klinik Schützen Ambulatorium - Psych. Ambulatorium,"Stadtweg 4, 4310 Rheinfelden",Stadtweg 4,4310,Rheinfelden,Aargau,https://www.onedoc.ch/de/klinik/rheinfelden/eqv8/klinik-schutzen-ambulatorium-psych-ambulatorium
Klinik Schützen Rheinfelden,"Bahnhofstrasse 19, 4310 Rheinfelden",Bahnhofstrasse 19,4310,Rheinfelden,Aargau,https://www.onedoc.ch/de/klinik/rheinfelden/eqx0/klinik-schutzen-rheinfelden
Klinik Schützen Rheinfelden - Psychiatrische Klinik,"Bahnhofstrasse 19, 4310 Rheinfelden",Bahnhofstrasse 19,4310,Rheinfelden,Aargau,https://www.onedoc.ch/de/klinik/rheinfelden/equu/klinik-schutzen-rheinfelden-psychiatrische-klinik
Klinik Villa im Park AG - Radiologische Klinik,"Bernstrasse 84, 4852 Rothrist",Bernstrasse 84,4852,Rothrist,Aargau,https://www.onedoc.ch/de/klinik/rothrist/emdj/klinik-villa-im-park-ag-radiologische-klinik
Klinik Villa im Park - Anästhesie Allgemein,"Bernstrasse 84, 4852 Rothrist",Bernstrasse 84,4852,Rothrist,Aargau,https://www.onedoc.ch/de/klinik/rothrist/eyr3/klinik-villa-im-park-anasthesie-allgemein
Klinik Villa im Park - Chirurgie Allgemein,"Bernstrasse 84, 4852 Rothrist",Bernstrasse 84,4852,Rothrist,Aargau,https://www.onedoc.ch/de/klinik/rothrist/eyur/klinik-villa-im-park-chirurgie-allgemein
Klinik Villa im Park - Chirurgie Neuro,"Bernstrasse 84, 4852 Rothrist",Bernstrasse 84,4852,Rothrist,Aargau,https://www.onedoc.ch/de/klinik/rothrist/eyix/klinik-villa-im-park-chirurgie-neuro
Klinik Villa im Park - Chirurgie Orthopädische,"Bernstrasse 84, 4852 Rothrist",Bernstrasse 84,4852,Rothrist,Aargau,https://www.onedoc.ch/de/klinik/rothrist/eyxi/klinik-villa-im-park-chirurgie-orthopadische
Klinik Villa im Park - Gynäkologische Klinik,"Bernstrasse 84, 4852 Rothrist",Bernstrasse 84,4852,Rothrist,Aargau,https://www.onedoc.ch/de/klinik/rothrist/eyr6/klinik-villa-im-park-gynakologische-klinik
Klinik Villa im Park - Innere Medizin,"Bernstrasse 84, 4852 Rothrist",Bernstrasse 84,4852,Rothrist,Aargau,https://www.onedoc.ch/de/klinik/rothrist/equ8/klinik-villa-im-park-innere-medizin
Klinik Villa im Park - Kinderklinik,"Bernstrasse 84, 4852 Rothrist",Bernstrasse 84,4852,Rothrist,Aargau,https://www.onedoc.ch/de/klinik/rothrist/eyqy/klinik-villa-im-park-kinderklinik
Klinik Villa im Park - Rheumatologische Klinik,"Bernstrasse 84, 4852 Rothrist",Bernstrasse 84,4852,Rothrist,Aargau,https://www.onedoc.ch/de/klinik/rothrist/eysv/klinik-villa-im-park-rheumatologische-klinik
Medizinisches Zentrum Brugg AG - Dermatologische Klinik,"Fröhlichstrasse 7, 5200 Brugg AG",Fröhlichstrasse 7,5200,Brugg AG,Aargau,https://www.onedoc.ch/de/klinik/brugg/el8t/medizinisches-zentrum-brugg-ag-dermatologische-klinik
Medizinisches Zentrum Brugg AG - Rheumatologische Klinik,"Fröhlichstrasse 7, 5200 Brugg AG",Fröhlichstrasse 7,5200,Brugg AG,Aargau,https://www.onedoc.ch/de/klinik/brugg/el18/medizinisches-zentrum-brugg-ag-rheumatologische-klinik
Medizinisches Zentrum Brugg - Gynäkologische Klinik,"Fröhlichstrasse 7, 5200 Brugg AG",Fröhlichstrasse 7,5200,Brugg AG,Aargau,https://www.onedoc.ch/de/klinik/brugg/eqye/medizinisches-zentrum-brugg-gynakologische-klinik
Medizinisches Zentrum Brugg - ORL Klinik,"Fröhlichstrasse 7, 5200 Brugg AG",Fröhlichstrasse 7,5200,Brugg AG,Aargau,https://www.onedoc.ch/de/klinik/brugg/eq4t/medizinisches-zentrum-brugg-orl-klinik
Pallas Augenzentrum Bad Zurzach,"Baslerstrasse 6, 5330 Zurzach",Baslerstrasse 6,5330,Zurzach,Aargau,https://www.onedoc.ch/de/klinik/zurzach/ebbbd/pallas-augenzentrum-bad-zurzach
Pallas Klinik Aarau,"Bahnhofplatz 4, 5000 Aarau",Bahnhofplatz 4,5000,Aarau,Aargau,https://www.onedoc.ch/de/klinik/aarau/e7na/pallas-klinik-aarau
Pallas Klinik Baden,"Langhaus 1, 5400 Baden",Langhaus 1,5400,Baden,Aargau,https://www.onedoc.ch/de/klinik/baden/e7nb/pallas-klinik-baden
Pallas Klinik Wohlen,"Aargauerstrasse 9, 5610 Wohlen",Aargauerstrasse 9,5610,Wohlen,Aargau,https://www.onedoc.ch/de/klinik/wohlen/e7m9/pallas-klinik-wohlen
Pallas Klinik Zofingen,"Bärengasse 21, 4800 Zofingen",Bärengasse 21,4800,Zofingen,Aargau,https://www.onedoc.ch/de/klinik/zofingen/e7nd/pallas-klinik-zofingen
Psychiatrische Dienste Aargau - Psychiatrische Klinik,"Zürcherstrasse 241, 5210 Windisch",Zürcherstrasse 241,5210,Windisch,Aargau,https://www.onedoc.ch/de/klinik/windisch/eyql/psychiatrische-dienste-aargau-psychiatrische-klinik
RehaClinic Bad Zurzach - Rheumatologische Klinik,"Quellenstrasse 34, 5330 Bad Zurzach",Quellenstrasse 34,5330,Bad Zurzach,Aargau,https://www.onedoc.ch/de/klinik/bad-zurzach/eyr9/rehaclinic-bad-zurzach-rheumatologische-klinik
Rehaklinik Bellikon - Chirurgie Orthopädische,"Mutschellenstrasse 2, 5454 Bellikon",Mutschellenstrasse 2,5454,Bellikon,Aargau,https://www.onedoc.ch/de/klinik/bellikon/eyww/rehaklinik-bellikon-chirurgie-orthopadische
Rehaklinik Bellikon - Neurorehabilitation,"Mutschellenstrasse 2, 5454 Bellikon",Mutschellenstrasse 2,5454,Bellikon,Aargau,https://www.onedoc.ch/de/klinik/bellikon/eysj/rehaklinik-bellikon-neurorehabilitation
Rehaklinik Bellikon - Psychiatrische Klinik,"Mutschellenstrasse 2, 5454 Bellikon",Mutschellenstrasse 2,5454,Bellikon,Aargau,https://www.onedoc.ch/de/klinik/bellikon/eyrq/rehaklinik-bellikon-psychiatrische-klinik
Rehaklinik Bellikon - Rehabilitation,"Mutschellenstrasse 2, 5454 Bellikon",Mutschellenstrasse 2,5454,Bellikon,Aargau,https://www.onedoc.ch/de/klinik/bellikon/eqvj/rehaklinik-bellikon-rehabilitation
Rehaklinik Bellikon - Sportmedizin,"Mutschellenstrasse 2, 5454 Bellikon",Mutschellenstrasse 2,5454,Bellikon,Aargau,https://www.onedoc.ch/de/klinik/bellikon/eyq5/rehaklinik-bellikon-sportmedizin
Reha Rheinfelden - Dermatologische Klinik,"Salinenstrasse 98, 4310 Rheinfelden",Salinenstrasse 98,4310,Rheinfelden,Aargau,https://www.onedoc.ch/de/klinik/rheinfelden/eytz/reha-rheinfelden-dermatologische-klinik
Reha Rheinfelden - Rheumatologische Klinik,"Salinenstrasse 98, 4310 Rheinfelden",Salinenstrasse 98,4310,Rheinfelden,Aargau,https://www.onedoc.ch/de/klinik/rheinfelden/eyuz/reha-rheinfelden-rheumatologische-klinik
Salina Medizin - Dermatologische Klinik,"Roberstenstrasse 31, 4310 Rheinfelden",Roberstenstrasse 31,4310,Rheinfelden,Aargau,https://www.onedoc.ch/de/klinik/rheinfelden/equh/salina-medizin-dermatologische-klinik
SCORTANU BEAUTY DERM,"Neue Aarauerstrasse 71B, 5034 Suhr",Neue Aarauerstrasse 71B,5034,Suhr,Aargau,https://www.onedoc.ch/de/klinik/suhr/eba8x/scortanu-beauty-derm
Suchtklinik Egliswil - Andere,"Hutmattenweg 11, 5704 Egliswil",Hutmattenweg 11,5704,Egliswil,Aargau,https://www.onedoc.ch/de/klinik/egliswil/eq6z/suchtklinik-egliswil-andere
