name,address,street,postal_code,city,canton,phone,professions,official_website,google_search_url,type,url
Siloah - Radiologische Klinik,"Worbstrasse 324, 3073 Gümligen",Worbstrasse 324,3073,Gümligen,Bern,031 530 09 09,Radiologie,Unknown,https://www.google.ch/search?q=Siloah+-+Radiologische+Klinik+Gümligen,Gruppenpraxis,https://www.onedoc.ch/de/klinik/gumligen/esqr/siloah-radiologische-klinik
Siloah - Urologische Klinik,"Worbstrasse 316, 3073 Gümligen",Worbstrasse 316,3073,Gümligen,Bern,031 958 11 11,Urologie,Unknown,https://www.google.ch/search?q=Siloah+-+Urologische+Klinik+Gümligen,Gruppenpraxis,https://www.onedoc.ch/de/klinik/gumligen/ezf1/siloah-urologische-klinik
Siloah - Zahnmedizinische Klinik,"Worbstrasse 316, 3073 Gümligen",Worbstrasse 316,3073,Gümligen,Bern,031 958 11 11,Zahnmedizin,Unknown,https://www.google.ch/search?q=Siloah+-+Zahnmedizinische+Klinik+Gümligen,Gruppenpraxis,https://www.onedoc.ch/de/klinik/gumligen/ezgr/siloah-zahnmedizinische-klinik
Tagesklinik Bern,"Neuengass-Passage 2, 3011 Bern",Neuengass-Passage 2,3011,Bern,Bern,031 312 83 83,"Augenheilkunde, Handchirurgie, Orthopädische Chirurgie",Unknown,https://www.google.ch/search?q=Tagesklinik+Bern+Bern,Gruppenpraxis,https://www.onedoc.ch/de/klinik/bern/esca/tagesklinik-bern
Tagesklinik Bern - Ophthalmologische Klinik,"Neuengass-Passage 2, 3011 Bern",Neuengass-Passage 2,3011,Bern,Bern,031 305 50 00,Augenheilkunde,Unknown,https://www.google.ch/search?q=Tagesklinik+Bern+-+Ophthalmologische+Klinik+Bern,Gruppenpraxis,https://www.onedoc.ch/de/klinik/bern/esa0/tagesklinik-bern-ophthalmologische-klinik
Universitäre Psychiatrische Dienste Bern (UPD) - Psychiatrische Klinik,"Bolligenstrasse 111, 3000 Bern",Bolligenstrasse 111,3000,Bern,Bern,031 930 91 11,"Psychiatrie, Psychotherapie",Unknown,https://www.google.ch/search?q=Universitäre+Psychiatrische+Dienste+Bern+(UPD)+-+Psychiatrische+Klinik+Bern,Gruppenpraxis,https://www.onedoc.ch/de/klinik/bern/eza1/universitare-psychiatrische-dienste-bern-upd-psychiatrische-klinik
"Universitätsklinik für Frauenheilkunde, Sexualberatung","Friedbühlstrasse 19, 3010 Bern",Friedbühlstrasse 19,3010,Bern,Bern,031 632 12 60,Gynäkologie und Geburtshilfe,Unknown,"https://www.google.ch/search?q=Universitätsklinik+für+Frauenheilkunde,+Sexualberatung+Bern",Gruppenpraxis,https://www.onedoc.ch/de/klinik/bern/er3y/universitatsklinik-fur-frauenheilkunde-sexualberatung
Avanti Clinica Oculistica del gruppo Vista,"Via Senago 42, 6912 Lugano",Via Senago 42,6912,Lugano,Tessin,091 985 11 40,"Augenchirurgie, Augenheilkunde",Unknown,https://www.google.ch/search?q=Avanti+Clinica+Oculistica+del+gruppo+Vista+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/ey4i/avanti-clinica-oculistica-del-gruppo-vista
Clinica al Parco - Medicina interna,"Via Massagno 36, 6900 Lugano",Via Massagno 36,6900,Lugano,Tessin,091 967 14 44,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Clinica+al+Parco+-+Medicina+interna+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/eu0v/clinica-al-parco-medicina-interna
Clinica al Parco - Radiologia,"Via Massagno 36, 6900 Lugano",Via Massagno 36,6900,Lugano,Tessin,091 910 33 11,Radiologie,Unknown,https://www.google.ch/search?q=Clinica+al+Parco+-+Radiologia+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/evat/clinica-al-parco-radiologia
Clinica al Parco - Reumatologia,"Via Massagno 36, 6900 Lugano",Via Massagno 36,6900,Lugano,Tessin,091 911 10 20,"Allgemeine Innere Medizin, Rheumatologie",Unknown,https://www.google.ch/search?q=Clinica+al+Parco+-+Reumatologia+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/evbr/clinica-al-parco-reumatologia
Clinica al Parco - Urologia,"Via Massagno 36, 6900 Lugano",Via Massagno 36,6900,Lugano,Tessin,091 910 33 11,Urologie,Unknown,https://www.google.ch/search?q=Clinica+al+Parco+-+Urologia+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0hl/clinica-al-parco-urologia
Clinica Ars Medica,"Via Grumo 16, 6929 Gravesano",Via Grumo 16,6929,Gravesano,Tessin,091 611 62 11,"Allgemeine Innere Medizin, Chirurgie, Handchirurgie, Medizinische Onkologie, Orthopädische Chirurgie, Radiologie",Unknown,https://www.google.ch/search?q=Clinica+Ars+Medica+Gravesano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/gravesano/ez01/clinica-ars-medica
Clinica Ars Medica - Anestesia,"Via Grumo 16, 6929 Gravesano",Via Grumo 16,6929,Gravesano,Tessin,091 611 62 11,"Anästhesiologie, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Clinica+Ars+Medica+-+Anestesia+Gravesano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/gravesano/e0ex/clinica-ars-medica-anestesia
Clinica Ars Medica - Chirurgia Mano,"Via Grumo 16, 6929 Gravesano",Via Grumo 16,6929,Gravesano,Tessin,091 611 62 11,"Handchirurgie, Orthopädische Chirurgie",Unknown,https://www.google.ch/search?q=Clinica+Ars+Medica+-+Chirurgia+Mano+Gravesano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/gravesano/e0hd/clinica-ars-medica-chirurgia-mano
Clinica Ars Medica - Chirurgia Neuro,"Via Grumo 16, 6929 Gravesano",Via Grumo 16,6929,Gravesano,Tessin,091 611 62 11,Neurochirurgie,Unknown,https://www.google.ch/search?q=Clinica+Ars+Medica+-+Chirurgia+Neuro+Gravesano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/gravesano/e0g0/clinica-ars-medica-chirurgia-neuro
Clinica Ars Medica - Chirurgie Orthopädische,"Via Grumo 16, 6929 Gravesano",Via Grumo 16,6929,Gravesano,Tessin,091 611 62 11,"Chirurgie, Orthopädische Chirurgie",Unknown,https://www.google.ch/search?q=Clinica+Ars+Medica+-+Chirurgie+Orthopädische+Gravesano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/gravesano/ez0e/clinica-ars-medica-chirurgie-orthopadische
Clinica Ars Medica - Medicina interna,"Via Grumo 16, 6929 Gravesano",Via Grumo 16,6929,Gravesano,Tessin,091 611 62 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Clinica+Ars+Medica+-+Medicina+interna+Gravesano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/gravesano/e0dy/clinica-ars-medica-medicina-interna
Clinica Ars Medica - Radiologische Klinik,"Via Grumo 16, 6929 Gravesano",Via Grumo 16,6929,Gravesano,Tessin,091 611 62 11,"Anästhesiologie, Gynäkologie und Geburtshilfe, Radiologie",Unknown,https://www.google.ch/search?q=Clinica+Ars+Medica+-+Radiologische+Klinik+Gravesano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/gravesano/elo9/clinica-ars-medica-radiologische-klinik
Clinica Ars Medica - Reumatologia,"Via Grumo 16, 6929 Gravesano",Via Grumo 16,6929,Gravesano,Tessin,091 611 62 11,"Allgemeine Innere Medizin, Rheumatologie",Unknown,https://www.google.ch/search?q=Clinica+Ars+Medica+-+Reumatologia+Gravesano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/gravesano/e0ge/clinica-ars-medica-reumatologia
Clinica Ars Medica - Sportmedizin,"Via Grumo 16, 6929 Gravesano",Via Grumo 16,6929,Gravesano,Tessin,091 611 62 11,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Clinica+Ars+Medica+-+Sportmedizin+Gravesano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/gravesano/e0f5/clinica-ars-medica-sportmedizin
Clinica di giorno Indipendenza - Psych. Ambulatorio,"Via Lugano 2, 6500 Bellinzona",Via Lugano 2,6500,Bellinzona,Tessin,091 825 75 30,"Psychiatrie, Psychotherapie",Unknown,https://www.google.ch/search?q=Clinica+di+giorno+Indipendenza+-+Psych.+Ambulatorio+Bellinzona,Gruppenpraxis,https://www.onedoc.ch/de/klinik/bellinzona/euwt/clinica-di-giorno-indipendenza-psych-ambulatorio
Clinica Fondazione Varini - Cure palliative,"Via Consiglio Mezzano 38, 6644 Orselina",Via Consiglio Mezzano 38,6644,Orselina,Tessin,091 735 55 55,Unknown,Unknown,https://www.google.ch/search?q=Clinica+Fondazione+Varini+-+Cure+palliative+Orselina,Gruppenpraxis,https://www.onedoc.ch/de/klinik/orselina/e0d9/clinica-fondazione-varini-cure-palliative
Clinica Fondazione Varini - Innere Medizin,"Via Consiglio Mezzano 38, 6644 Orselina",Via Consiglio Mezzano 38,6644,Orselina,Tessin,091 735 55 55,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Clinica+Fondazione+Varini+-+Innere+Medizin+Orselina,Gruppenpraxis,https://www.onedoc.ch/de/klinik/orselina/eph9/clinica-fondazione-varini-innere-medizin
Clinica Hildebrand Brissago - Cardiologia,"Via Crodolo 18, 6614 Brissago",Via Crodolo 18,6614,Brissago,Tessin,091 786 86 86,Kardiologie,Unknown,https://www.google.ch/search?q=Clinica+Hildebrand+Brissago+-+Cardiologia+Brissago,Gruppenpraxis,https://www.onedoc.ch/de/klinik/brissago/e0f3/clinica-hildebrand-brissago-cardiologia
Clinica Hildebrand Brissago - Medicina interna,"Via Crodolo 18, 6614 Brissago",Via Crodolo 18,6614,Brissago,Tessin,091 786 86 86,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Pneumologie",Unknown,https://www.google.ch/search?q=Clinica+Hildebrand+Brissago+-+Medicina+interna+Brissago,Gruppenpraxis,https://www.onedoc.ch/de/klinik/brissago/e0gg/clinica-hildebrand-brissago-medicina-interna
Clinica Hildebrand Brissago - Neurologia,"Via Crodolo 18, 6614 Brissago",Via Crodolo 18,6614,Brissago,Tessin,091 786 86 86,Neurologie,Unknown,https://www.google.ch/search?q=Clinica+Hildebrand+Brissago+-+Neurologia+Brissago,Gruppenpraxis,https://www.onedoc.ch/de/klinik/brissago/e0dr/clinica-hildebrand-brissago-neurologia
Clinica Hildebrand - Riabilitazione muscoloscheletrica,"Via Crodolo 18, 6614 Brissago",Via Crodolo 18,6614,Brissago,Tessin,091 786 86 86,Physikalische und Rehabilitative Medizin,Unknown,https://www.google.ch/search?q=Clinica+Hildebrand+-+Riabilitazione+muscoloscheletrica+Brissago,Gruppenpraxis,https://www.onedoc.ch/de/klinik/brissago/eph7/clinica-hildebrand-riabilitazione-muscoloscheletrica
Clinica Luganese Moncucco,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,"Allgemeine Innere Medizin, Anästhesiologie, Chirurgie, Gastroenterologie, Gynäkologie und Geburtshilfe, HNO (Hals-, Nasen-, Ohrenheilkunde), Herzchirurgie, Infektiologie, Intensivmedizin, Kardiologie, Medizinische Onkologie, Orthopädische Chirurgie, Plastische, rekonstruktive und ästhetische Chirurgie, Pneumologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/ezpn/clinica-luganese-moncucco
Clinica Luganese Moncucco - Anestesia,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,"Anästhesiologie, Intensivmedizin",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Anestesia+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0d5/clinica-luganese-moncucco-anestesia
Clinica Luganese Moncucco - Cardiologia,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,"Allgemeine Innere Medizin, Kardiologie",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Cardiologia+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0fx/clinica-luganese-moncucco-cardiologia
Clinica Luganese Moncucco - Centro osteoporosi e malattie ossee c/o Ambulatorio di geriatria,"Via Moncucco 10, 6900 Lugano",Via Moncucco 10,6900,Lugano,Tessin,091 960 80 33,"Allgemeine Innere Medizin, Geriatrie",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Centro+osteoporosi+e+malattie+ossee+c/o+Ambulatorio+di+geriatria+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e5dy/clinica-luganese-moncucco-centro-osteoporosi-e-malattie-ossee-c-o-ambulatorio-di-geriatria
Clinica Luganese Moncucco - Chirurgia cuore/torace/vascolare,"Via Moncucco 10, 6900 Lugano",Via Moncucco 10,6900,Lugano,Tessin,091 960 81 11,"Anästhesiologie, Chirurgie, Herzchirurgie",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Chirurgia+cuore/torace/vascolare+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/evb4/clinica-luganese-moncucco-chirurgia-cuore-torace-vascolare
Clinica Luganese Moncucco - Chirurgia ortopedica,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,Orthopädische Chirurgie,Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Chirurgia+ortopedica+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0fu/clinica-luganese-moncucco-chirurgia-ortopedica
Clinica Luganese Moncucco - Chirurgia Plastica,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,"Plastische, rekonstruktive und ästhetische Chirurgie",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Chirurgia+Plastica+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0eo/clinica-luganese-moncucco-chirurgia-plastica
Clinica Luganese Moncucco - Chirurgia vascolare,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,Unknown,Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Chirurgia+vascolare+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0g8/clinica-luganese-moncucco-chirurgia-vascolare
Clinica Luganese Moncucco - Clinica oftalmologica,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,Augenheilkunde,Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Clinica+oftalmologica+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0gf/clinica-luganese-moncucco-clinica-oftalmologica
Clinica Luganese Moncucco - Clinica ORL,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,"HNO (Hals-, Nasen-, Ohrenheilkunde)",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Clinica+ORL+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0gy/clinica-luganese-moncucco-clinica-orl
Clinica Luganese Moncucco - Diabetologia,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Diabetologia+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0e2/clinica-luganese-moncucco-diabetologia
Clinica Luganese Moncucco - Ematologia,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,"Allgemeine Innere Medizin, Hämatologie",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Ematologia+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0c0/clinica-luganese-moncucco-ematologia
Clinica Luganese Moncucco - Gastroenterologia,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,"Allgemeine Innere Medizin, Gastroenterologie",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Gastroenterologia+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0dz/clinica-luganese-moncucco-gastroenterologia
Clinica Luganese Moncucco - Geriatria,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Geriatria+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0fa/clinica-luganese-moncucco-geriatria
Clinica Luganese Moncucco - Ginecologia,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,Gynäkologie und Geburtshilfe,Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Ginecologia+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0dt/clinica-luganese-moncucco-ginecologia
Clinica Luganese Moncucco - Laboratorio di ematologia,"Via Moncucco 10, 6900 Lugano",Via Moncucco 10,6900,Lugano,Tessin,091 960 81 11,Medizinische Genetik,Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Laboratorio+di+ematologia+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/eu2o/clinica-luganese-moncucco-laboratorio-di-ematologia
Clinica Luganese Moncucco - Medicina interna,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,"Allergologie und Immunologie, Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Infektiologie, Pharmazeutische Medizin, Tropen- und Reisemedizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Medicina+interna+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0cn/clinica-luganese-moncucco-medicina-interna
Clinica Luganese Moncucco - Neurologia,"Via Moncucco 10, 6900 Lugano",Via Moncucco 10,6900,Lugano,Tessin,091 950 91 85,"Allgemeine Innere Medizin, Nephrologie",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Neurologia+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/euww/clinica-luganese-moncucco-neurologia
Clinica Luganese Moncucco - Neurologie,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,Neurologie,Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Neurologie+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0cs/clinica-luganese-moncucco-neurologie
Clinica Luganese Moncucco - Oncologia,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Medizinische Onkologie",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Oncologia+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0b1/clinica-luganese-moncucco-oncologia
Clinica Luganese Moncucco - Osteoporose,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Osteoporose+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0he/clinica-luganese-moncucco-osteoporose
Clinica Luganese Moncucco - Pneumologia,"Via Soldino 5, 6900 Lugano",Via Soldino 5,6900,Lugano,Tessin,091 960 81 11,"Allgemeine Innere Medizin, Pneumologie",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Pneumologia+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0da/clinica-luganese-moncucco-pneumologia
Clinica Luganese Moncucco - Radiologia,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,Radiologie,Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Radiologia+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0df/clinica-luganese-moncucco-radiologia
Clinica Luganese Moncucco - Reparto di emergenza,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,"Allgemeine Innere Medizin, Anästhesiologie, Herzchirurgie, Intensivmedizin",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Reparto+di+emergenza+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0d8/clinica-luganese-moncucco-reparto-di-emergenza
Clinica Luganese Moncucco - Reumatologia,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,"Allgemeine Innere Medizin, Rheumatologie",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Reumatologia+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0f6/clinica-luganese-moncucco-reumatologia
Clinica Luganese Moncucco SA - Angiologie,"Via Moncucco 10, 6900 Lugano",Via Moncucco 10,6900,Lugano,Tessin,091 640 26 26,"Angiologie, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+SA+-+Angiologie+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/epep/clinica-luganese-moncucco-sa-angiologie
Clinica Luganese Moncucco SA - Radioonkologie,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,"Allgemeine Innere Medizin, Anästhesiologie, Chirurgie, Herzchirurgie, Intensivmedizin, Medizinische Onkologie, Plastische, rekonstruktive und ästhetische Chirurgie, Radio-Onkologie (Strahlentherapie), Rheumatologie",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+SA+-+Radioonkologie+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/eph4/clinica-luganese-moncucco-sa-radioonkologie
Clinica Luganese Moncucco - Servizio di Medicina Intensiva,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,"Allgemeine Innere Medizin, Intensivmedizin",Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Servizio+di+Medicina+Intensiva+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0e6/clinica-luganese-moncucco-servizio-di-medicina-intensiva
Clinica Luganese Moncucco - Urologia,"Via Moncucco 10, 6903 Lugano",Via Moncucco 10,6903,Lugano,Tessin,091 960 81 11,Urologie,Unknown,https://www.google.ch/search?q=Clinica+Luganese+Moncucco+-+Urologia+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lugano/e0gw/clinica-luganese-moncucco-urologia
Clinica Psichiatrica cantonale - Altro,"Via Agostino Maspoli 6, 6850 Mendrisio",Via Agostino Maspoli 6,6850,Mendrisio,Tessin,091 816 55 11,"Psychiatrie, Psychotherapie",Unknown,https://www.google.ch/search?q=Clinica+Psichiatrica+cantonale+-+Altro+Mendrisio,Gruppenpraxis,https://www.onedoc.ch/de/klinik/mendrisio/eu22/clinica-psichiatrica-cantonale-altro
Clinica Santa Chiara,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,091 756 41 11,"Allgemeine Innere Medizin, Angiologie, Chirurgie, Gastroenterologie, Kardiologie, Psychiatrie, Psychotherapie, Pädiatrie, Radiologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Clinica+Santa+Chiara+Locarno,Gruppenpraxis,https://www.onedoc.ch/de/klinik/locarno/ezhe/clinica-santa-chiara
Clinica Santa Chiara - Anestesia,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,091 756 41 11,Anästhesiologie,Unknown,https://www.google.ch/search?q=Clinica+Santa+Chiara+-+Anestesia+Locarno,Gruppenpraxis,https://www.onedoc.ch/de/klinik/locarno/e0fd/clinica-santa-chiara-anestesia
Clinica Santa Chiara - Cardiologia,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,091 820 65 25,"Allgemeine Innere Medizin, Kardiologie",Unknown,https://www.google.ch/search?q=Clinica+Santa+Chiara+-+Cardiologia+Locarno,Gruppenpraxis,https://www.onedoc.ch/de/klinik/locarno/eu86/clinica-santa-chiara-cardiologia
Clinica Santa Chiara - Chirurgia,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,079 896 42 68,Chirurgie,Unknown,https://www.google.ch/search?q=Clinica+Santa+Chiara+-+Chirurgia+Locarno,Gruppenpraxis,https://www.onedoc.ch/de/klinik/locarno/e0dg/clinica-santa-chiara-chirurgia
Clinica Santa Chiara - Chirurgia della colonna vertebrale,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,091 756 41 11,Neurochirurgie,Unknown,https://www.google.ch/search?q=Clinica+Santa+Chiara+-+Chirurgia+della+colonna+vertebrale+Locarno,Gruppenpraxis,https://www.onedoc.ch/de/klinik/locarno/e0gx/clinica-santa-chiara-chirurgia-della-colonna-vertebrale
Clinica Santa Chiara - Chirurgia ortopedica,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,091 756 41 11,Orthopädische Chirurgie,Unknown,https://www.google.ch/search?q=Clinica+Santa+Chiara+-+Chirurgia+ortopedica+Locarno,Gruppenpraxis,https://www.onedoc.ch/de/klinik/locarno/e0e0/clinica-santa-chiara-chirurgia-ortopedica
Clinica Santa Chiara - Chirurgia Plastica,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,091 756 41 11,"Handchirurgie, Plastische, rekonstruktive und ästhetische Chirurgie",Unknown,https://www.google.ch/search?q=Clinica+Santa+Chiara+-+Chirurgia+Plastica+Locarno,Gruppenpraxis,https://www.onedoc.ch/de/klinik/locarno/e0dj/clinica-santa-chiara-chirurgia-plastica
Clinica Santa Chiara - Chirurgia Viscerale,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,091 751 81 13,"Allergologie und Immunologie, Dermatologie und Venerologie",Unknown,https://www.google.ch/search?q=Clinica+Santa+Chiara+-+Chirurgia+Viscerale+Locarno,Gruppenpraxis,https://www.onedoc.ch/de/klinik/locarno/eu88/clinica-santa-chiara-chirurgia-viscerale
Clinica Santa Chiara - Clinica dermatologica,"Via Stefano Franscini 4, 6600 Locarno",Via Stefano Franscini 4,6600,Locarno,Tessin,091 756 20 30,Dermatologie und Venerologie,Unknown,https://www.google.ch/search?q=Clinica+Santa+Chiara+-+Clinica+dermatologica+Locarno,Gruppenpraxis,https://www.onedoc.ch/de/klinik/locarno/euyw/clinica-santa-chiara-clinica-dermatologica
