name,address,street,postal_code,city,canton,phone,professions,official_website,google_search_url,type,url,Zuweisung,Triggered_Keywords
Dialyse-Center Zimmerberg,"Weingartenstrasse 7, 8803 Rüschlikon",Weingartenstrasse 7,8803,Rüschlikon,Zürich,044 720 06 01,"Allgemeine Innere Medizin, Nephrologie",https://dialysis.ch/,https://www.google.ch/search?q=Dialyse-Center+Zimmerberg+Rüschlikon,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/ruschlikon/exin/dialyse-center-zimmerberg,0,
die praxis für psychotherapie,"Untere Bahnhofstrasse 4, 8932 Mettmenstetten",Untere Bahnhofstrasse 4,8932,Mettmenstetten,Zürich,079 262 79 99,"Psychiatrie, Psychotherapie",https://www.diepraxis-mettmenstetten.ch/,https://www.google.ch/search?q=die+praxis+für+psychotherapie+Mettmenstetten,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/mettmenstetten/ew9d/die-praxis-fur-psychotherapie,0,
Die SehKlinik,"Mühlebachstrasse 25, 8008 Zürich",Mühlebachstrasse 25,8008,Zürich,Zürich,044 422 25 55,Augenheilkunde,https://www.sehklinik.com/,https://www.google.ch/search?q=Die+SehKlinik+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ex9d/die-sehklinik,0,
Doktorhuus Bachenbülach,"Grabenstrasse 4b, 8184 Bachenbülach",Grabenstrasse 4b,8184,Bachenbülach,Zürich,044 863 70 00,"Hausarztmedizin (Allgemeinmedizin), Kardiologie, Herz-Kreislauf-Prävention | CardioCheck, Vorsorgeuntersuchung | Check up",https://bachenbuelach.doktor-huus.ch/,https://www.google.ch/search?q=Doktorhuus+Bachenbülach+Bachenbülach,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bachenbulach/e823/doktorhuus-bachenbulach,1,Zuweisung
Doktorhuus Mönchaltorf,"Lindhofstrasse 7, 8617 Mönchaltorf",Lindhofstrasse 7,8617,Mönchaltorf,Zürich,044 949 20 20,"Hausarztmedizin (Allgemeinmedizin), Vorsorgeuntersuchung | Check up",https://moenchaltorf.doktor-huus.ch/,https://www.google.ch/search?q=Doktorhuus+Mönchaltorf+Mönchaltorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/monchaltorf/ewqb/doktorhuus-monchaltorf,0,
Doktorhuus Praxis Forch,"Aeschstrasse 8a, 8127 Forch",Aeschstrasse 8a,8127,Forch,Zürich,044 980 88 11,Hausarztmedizin (Allgemeinmedizin),,https://www.google.ch/search?q=Doktorhuus+Praxis+Forch+Forch,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/forch/ewuz/doktorhuus-praxis-forch,0,
Doktorhuus Praxis Knonau,"Schlossmattstrasse 28, 8934 Knonau",Schlossmattstrasse 28,8934,Knonau,Zürich,044 776 88 00,"Endokrinologie und Diabetologie, Hausarztmedizin (Allgemeinmedizin), Hausärztlicher Notfall, Vorsorgeuntersuchung | Check up",,https://www.google.ch/search?q=Doktorhuus+Praxis+Knonau+Knonau,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/knonau/e8uc/doktorhuus-praxis-knonau,0,
Doktorhuus Praxis Lufingen,"Moosbrunnenstrasse 14, 8426 Lufingen",Moosbrunnenstrasse 14,8426,Lufingen,Zürich,044 813 02 20,"Allgemeine Innere Medizin, Kardiologie",,https://www.google.ch/search?q=Doktorhuus+Praxis+Lufingen+Lufingen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/lufingen/ew3k/doktorhuus-praxis-lufingen,0,
Doktorhuus Praxis Zürich-Affoltern,"Wehntalerstrasse 453a, 8046 Zürich",Wehntalerstrasse 453a,8046,Zürich,Zürich,044 371 66 40,"Hausarztmedizin (Allgemeinmedizin), Ästhetische Medizin, Hyperhidrose | Übermässiges Schwitzen, Injektion von Botulinumtoxin | Botox, Injektion von Hyaluronsäure, Mesotherapie, Microneedling, Peeling, Vorsorgeuntersuchung | Check up",https://affoltern.doktor-huus.ch/,https://www.google.ch/search?q=Doktorhuus+Praxis+Zürich-Affoltern+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/exau/doktorhuus-praxis-zurich-affoltern,0,
Doktorhuus Schlieren,"Zürcherstrasse 4, 8952 Schlieren",Zürcherstrasse 4,8952,Schlieren,Zürich,044 755 44 44,Hausarztmedizin (Allgemeinmedizin),https://schlieren.doktor-huus.ch/,https://www.google.ch/search?q=Doktorhuus+Schlieren+Schlieren,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/schlieren/eba3q/doktorhuus-schlieren,0,
Dorfpraxis Bonstetten,"Chilestrasse 11, 8906 Bonstetten",Chilestrasse 11,8906,Bonstetten,Zürich,044 700 04 52,"Allgemeine Innere Medizin, Homöopathie",https://www.dorfpraxis.ch/,https://www.google.ch/search?q=Dorfpraxis+Bonstetten+Bonstetten,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bonstetten/ew1s/dorfpraxis-bonstetten,0,
Dorfpraxis Rüschlikon,"Vordere Dorfstrasse 14, 8803 Rüschlikon",Vordere Dorfstrasse 14,8803,Rüschlikon,Zürich,044 724 21 10,Allgemeine Innere Medizin,https://dorfpraxis-rueschlikon.ch/,https://www.google.ch/search?q=Dorfpraxis+Rüschlikon+Rüschlikon,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/ruschlikon/epp6/dorfpraxis-ruschlikon,0,
Double Check,"Zolliker Strasse 60, 8702 Zollikon",Zolliker Strasse 60,8702,Zollikon,Zürich,044 212 11 00,"Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Double+Check+Zollikon,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zollikon/ex3h/double-check,0,
Dr.med. A. Hunsicker-Schneider | Schwerpunkt Viszeralchirurgie,"Hottingerstrasse 14, 8032 Zürich",Hottingerstrasse 14,8032,Zürich,Zürich,044 286 20 20,Chirurgie,https://www.dr-hunsicker-schneider.ch/,https://www.google.ch/search?q=Dr.med.+A.+Hunsicker-Schneider+|+Schwerpunkt+Viszeralchirurgie+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewlu/dr-med-a-hunsicker-schneider-schwerpunkt-viszeralchirurgie,0,
Dr. med. Jasminka Kunz & Dr. med. Alexander Landolt,"Bleicherweg 52 / Ecke Stockerstrasse, 8002 Zürich",Bleicherweg 52 / Ecke Stockerstrasse,8002,Zürich,Zürich,044 201 18 28,Gynäkologie und Geburtshilfe,https://www.topgyn.ch/,https://www.google.ch/search?q=Dr.+med.+Jasminka+Kunz+&+Dr.+med.+Alexander+Landolt+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew9v/dr-med-jasminka-kunz-dr-med-alexander-landolt,0,
Dr. Patrice Holzer,"Rössligasse 1, 8484 Weisslingen",Rössligasse 1,8484,Weisslingen,Zürich,052 397 30 97,"Allgemeine Innere Medizin, Kardiologie",http://www.praxis-weisslingen.ch/about-us/praxispersonal/dr-med-patrice-holzer/,https://www.google.ch/search?q=Dr.+Patrice+Holzer+Weisslingen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/weisslingen/eutf/dr-patrice-holzer,0,
DRT Medical GmbH - Praxis Adliswil,"Kilchbergstrasse 6, 8134 Adliswil",Kilchbergstrasse 6,8134,Adliswil,Zürich,044 710 60 44,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",,https://www.google.ch/search?q=DRT+Medical+GmbH+-+Praxis+Adliswil+Adliswil,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/adliswil/ew1p/drt-medical-gmbh-praxis-adliswil,0,
Dr. Volpov,"Untere Rheingasse 3, 8245 Feuerthalen",Untere Rheingasse 3,8245,Feuerthalen,Zürich,052 659 35 00,Dermatologie und Venerologie,https://www.hautarzt-schaffhausen.ch/,https://www.google.ch/search?q=Dr.+Volpov+Feuerthalen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/feuerthalen/eudz/dr-volpov,0,
DZW - Zürich Nord (Oerlikon),"Hofwiesenstrasse 350, 8050 Zürich",Hofwiesenstrasse 350,8050,Zürich,Zürich,044 520 60 60,"Allgemeine Innere Medizin, Nephrologie",https://www.zuerinordpraxis.ch/,https://www.google.ch/search?q=DZW+-+Zürich+Nord+(Oerlikon)+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/exap/dzw-zurich-nord-oerlikon,0,
"Ebovis Augenpraxis in der mediX altstetten, 3. Stock, Zimmer Y","Hohlstrasse 556, 8048 Zürich",Hohlstrasse 556,8048,Zürich,Zürich,044 500 66 55,"Augenheilkunde, Astigmatismus, Augencheck | Untersuchung der Sehkraft | Visustest, Brille, Gesichtsfeld, Glaukom | Grüner Star, Hyperopie | Weitsichtigkeit, Katarakt | Grauer Star, Kurzsichtigkeit | Myopie, Ophthalmo-Diabetologie, Presbyopie | Alterssichtigkeit, Sehstörung, Sehtest für den Führerschein",,"https://www.google.ch/search?q=Ebovis+Augenpraxis+in+der+mediX+altstetten,+3.+Stock,+Zimmer+Y+Zürich",Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewvw/ebovis-augenpraxis-in-der-medix-altstetten-3-stock-zimmer-y,0,
ELZA Institute,"Webereistrasse 2, 8953 Dietikon",Webereistrasse 2,8953,Dietikon,Zürich,044 741 81 81,"Augenheilkunde, Optometrie, Augencheck | Untersuchung der Sehkraft | Visustest, Brille, Glaukom | Grüner Star, Katarakt | Grauer Star, Keratokonus | Hornhautkegel, Kontaktlinsen, Sehtest für den Führerschein, Trockene Augen",https://www.elza-institute.com/,https://www.google.ch/search?q=ELZA+Institute+Dietikon,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dietikon/exjy/elza-institute,0,
Facharztpraxis klein-gross,"Adlerstrasse 1, 8600 Dübendorf",Adlerstrasse 1,8600,Dübendorf,Zürich,044 389 10 10,Pädiatrie,https://www.klein-gross.ch/de,https://www.google.ch/search?q=Facharztpraxis+klein-gross+Dübendorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dubendorf/etqe/facharztpraxis-klein-gross,1,"Zuweisung, Überweisung"
Fauenpraxis 55,"Sonneggstrasse 55, 8006 Zürich",Sonneggstrasse 55,8006,Zürich,Zürich,044 362 55 55,Gynäkologie und Geburtshilfe,https://frauenpraxis55.ch/,https://www.google.ch/search?q=Fauenpraxis+55+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewot/fauenpraxis-55,0,
FineEsthetics Clinic Bellevue,"Sankt Urbangasse 4, 8001 Zürich",Sankt Urbangasse 4,8001,Zürich,Zürich,044 578 44 44,Dermatologie und Venerologie,,https://www.google.ch/search?q=FineEsthetics+Clinic+Bellevue+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/e261/fineesthetics-clinic-bellevue,0,
FineEsthetics Clinic Glatt,"Neue Winterthurerstrasse 99, 8304 Wallisellen",Neue Winterthurerstrasse 99,8304,Wallisellen,Zürich,044 578 44 40,"Plastische, rekonstruktive und ästhetische Chirurgie, Ästhetische Medizin",,https://www.google.ch/search?q=FineEsthetics+Clinic+Glatt+Wallisellen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/wallisellen/e262/fineesthetics-clinic-glatt,0,
Fliegerärztliches Institut,"Bettlistrasse 16, 8600 Dübendorf",Bettlistrasse 16,8600,Dübendorf,Zürich,058 460 25 19,Allgemeine Innere Medizin,"https://en.wikipedia.org/wiki/Aeromedical_Center,_Dübendorf",https://www.google.ch/search?q=Fliegerärztliches+Institut+Dübendorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dubendorf/ewzp/fliegerarztliches-institut,0,
focus on spine Winterthur,"Stadthausstrasse 12, 8400 Winterthur",Stadthausstrasse 12,8400,Winterthur,Zürich,052 212 50 10,Neurochirurgie,,https://www.google.ch/search?q=focus+on+spine+Winterthur+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/euv0/focus-on-spine-winterthur,0,
Frauenambulatorium,"Mattengasse 27, 8005 Zürich",Mattengasse 27,8005,Zürich,Zürich,044 272 77 50,Gynäkologie und Geburtshilfe,https://frauenambulatorium.ch/,https://www.google.ch/search?q=Frauenambulatorium+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/epnx/frauenambulatorium,0,
Frauenarzt Bellevue Dr. med. Andrés Uzeda,"Theaterstrasse 18, 8001 Zürich",Theaterstrasse 18,8001,Zürich,Zürich,044 261 70 88,Gynäkologie und Geburtshilfe,https://frauenarztbellevue.ch/,https://www.google.ch/search?q=Frauenarzt+Bellevue+Dr.+med.+Andrés+Uzeda+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/e3oe/frauenarzt-bellevue-dr-med-andres-uzeda,0,
Frauenarztpraxis Dielsdorf,"Früeblistrasse 3, 8157 Dielsdorf",Früeblistrasse 3,8157,Dielsdorf,Zürich,044 885 50 50,Gynäkologie und Geburtshilfe,https://frauenarzt-dielsdorf.ch/,https://www.google.ch/search?q=Frauenarztpraxis+Dielsdorf+Dielsdorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dielsdorf/ew5e/frauenarztpraxis-dielsdorf,0,
Frauenarztpraxis Drs. Eichler,"Universitätstrasse 120, 8006 Zürich",Universitätstrasse 120,8006,Zürich,Zürich,044 363 80 33,Gynäkologie und Geburtshilfe,https://gyn-med.ch/,https://www.google.ch/search?q=Frauenarztpraxis+Drs.+Eichler+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew1h/frauenarztpraxis-drs-eichler,0,
Frauenarztpraxis Dr. Vollenweider,"Bergstrasse 37, 8708 Männedorf",Bergstrasse 37,8708,Männedorf,Zürich,044 922 40 70,Gynäkologie und Geburtshilfe,https://www.praxis-dr-vollenweider.ch/,https://www.google.ch/search?q=Frauenarztpraxis+Dr.+Vollenweider+Männedorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/mannedorf/ewm9/frauenarztpraxis-dr-vollenweider,0,
Frauenarztpraxis Uster,"Freie Strasse 44, 8610 Uster",Freie Strasse 44,8610,Uster,Zürich,044 932 37 40,Gynäkologie und Geburtshilfe,https://www.frauenpraxis-uster.ch/,https://www.google.ch/search?q=Frauenarztpraxis+Uster+Uster,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/uster/ewxg/frauenarztpraxis-uster,0,
Frauenarztpraxis Zollikon,"Alte Landstrasse 112, 8702 Zollikon",Alte Landstrasse 112,8702,Zollikon,Zürich,044 252 45 43,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe",https://www.frauenaerzte-zollikon.ch/,https://www.google.ch/search?q=Frauenarztpraxis+Zollikon+Zollikon,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zollikon/ew6s/frauenarztpraxis-zollikon,0,
Frauenarzt Zürich Stadelhofen,"Stadelhoferstrasse 8, 8001 Zürich",Stadelhoferstrasse 8,8001,Zürich,Zürich,044 252 24 24,"Gynäkologie und Geburtshilfe, Die Pille danach, Harnwegsinfektion | Zystitis | Blasenentzündung, Kinderwunsch | Fertilitätsbehandlung, Verhütung, Vorsorgeuntersuchung Brustkrebs, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich, Wechseljahre | Menopause",https://www.frauenpermanence.ch/,https://www.google.ch/search?q=Frauenarzt+Zürich+Stadelhofen+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ex3g/frauenarzt-zurich-stadelhofen,0,
Frauenpraxis Affoltern,"Bahnhofplatz 11, 8910 Affoltern am Albis",Bahnhofplatz 11,8910,Affoltern am Albis,Zürich,044 763 50 70,Gynäkologie und Geburtshilfe,,https://www.google.ch/search?q=Frauenpraxis+Affoltern+Affoltern+am+Albis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/affoltern-am-albis/ewpj/frauenpraxis-affoltern,0,
Frauenpraxis Bülach,"Kasernenstrasse 8, 8180 Bülach",Kasernenstrasse 8,8180,Bülach,Zürich,044 861 18 88,"Gynäkologie und Geburtshilfe, Harnwegsinfektion | Zystitis | Blasenentzündung, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Verhütung, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich, Wechseljahre | Menopause",https://www.frauenpraxis-buelach.ch/,https://www.google.ch/search?q=Frauenpraxis+Bülach+Bülach,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bulach/e3ue/frauenpraxis-bulach,0,
Frauenpraxis Dres. Ohlsson und Dedial,"Lindstrasse 40, 8400 Winterthur",Lindstrasse 40,8400,Winterthur,Zürich,052 202 48 56,"Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin)",,https://www.google.ch/search?q=Frauenpraxis+Dres.+Ohlsson+und+Dedial+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/ewjh/frauenpraxis-dres-ohlsson-und-dedial,0,
Frauenpraxis Dr. med. Michaela Schmid,"Forchstrasse 289, 8008 Zürich",Forchstrasse 289,8008,Zürich,Zürich,044 389 10 50,"Gynäkologie und Geburtshilfe, Psychosomatische und psychosoziale Medizin, Sexologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://michaelaschmid.ch/,https://www.google.ch/search?q=Frauenpraxis+Dr.+med.+Michaela+Schmid+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/e3ym/frauenpraxis-dr-med-michaela-schmid,0,
Frauenpraxis Fischer und Ostapiuk,"Dorfstrasse 44, 8630 Rüti ZH",Dorfstrasse 44,8630,Rüti ZH,Zürich,055 240 53 13,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe",https://www.frauenpraxisrueti.ch/,https://www.google.ch/search?q=Frauenpraxis+Fischer+und+Ostapiuk+Rüti+ZH,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/ruti/ewtg/frauenpraxis-fischer-und-ostapiuk,0,
Frauenpraxis Lindspitz,"Lindstrasse 40, 8400 Winterthur",Lindstrasse 40,8400,Winterthur,Zürich,052 202 48 56,Gynäkologie und Geburtshilfe,,https://www.google.ch/search?q=Frauenpraxis+Lindspitz+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/ebbbg/frauenpraxis-lindspitz,0,
Frauenpraxis Regensdorf,"Holenbachstrasse 3, 8105 Regensdorf",Holenbachstrasse 3,8105,Regensdorf,Zürich,044 840 16 06,Gynäkologie und Geburtshilfe,https://www.drkratzer.ch/,https://www.google.ch/search?q=Frauenpraxis+Regensdorf+Regensdorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/regensdorf/ew81/frauenpraxis-regensdorf,0,
Frauenpraxis Stäfa,"Häldelistrasse 9, 8712 Stäfa",Häldelistrasse 9,8712,Stäfa,Zürich,044 796 22 00,Gynäkologie und Geburtshilfe,https://frauenpraxis-staefa.ch/,https://www.google.ch/search?q=Frauenpraxis+Stäfa+Stäfa,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/stafa/ewvu/frauenpraxis-stafa,0,
Frauenpraxis Thalwil,"Florastrasse 14, 8800 Thalwil",Florastrasse 14,8800,Thalwil,Zürich,044 720 02 22,Gynäkologie und Geburtshilfe,https://frauenpraxis.info/,https://www.google.ch/search?q=Frauenpraxis+Thalwil+Thalwil,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/thalwil/ewu3/frauenpraxis-thalwil,0,
Frauenpraxis Uster,"Uster-West 32, 8610 Uster",Uster-West 32,8610,Uster,Zürich,044 940 06 31,Gynäkologie und Geburtshilfe,https://www.frauenpraxis-uster.ch/,https://www.google.ch/search?q=Frauenpraxis+Uster+Uster,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/uster/ewzx/frauenpraxis-uster,0,
Functiomed,"Langgrütstrasse 112, 8047 Zürich",Langgrütstrasse 112,8047,Zürich,Zürich,044 401 15 15,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Orthopädische Chirurgie",https://www.functiomed.ch/,https://www.google.ch/search?q=Functiomed+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewsj/functiomed,0,
Fusschirurgie Zürich,"Bahnhofstrasse 56, 8001 Zürich",Bahnhofstrasse 56,8001,Zürich,Zürich,044 215 20 10,Orthopädische Chirurgie,https://www.fusschirurgie-zuerich.ch/,https://www.google.ch/search?q=Fusschirurgie+Zürich+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew6a/fusschirurgie-zurich,1,Zuweisung
Gartenhofpraxis Richterswil,"Seestrasse 17b, 8805 Richterswil",Seestrasse 17b,8805,Richterswil,Zürich,044 787 81 81,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",,https://www.google.ch/search?q=Gartenhofpraxis+Richterswil+Richterswil,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/richterswil/ew5d/gartenhofpraxis-richterswil,0,
Gastroenterologie im Zentrum,"Kasernenstrasse 1, 8180 Bülach",Kasernenstrasse 1,8180,Bülach,Zürich,044 864 19 18,"Allgemeine Innere Medizin, Gastroenterologie",https://www.gastroenterologie-buelach.ch/,https://www.google.ch/search?q=Gastroenterologie+im+Zentrum+Bülach,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bulach/exxy/gastroenterologie-im-zentrum,1,für Ärzte
Gastroenterologie Praxis Limmattower,"Ueberlandstrasse 18, 8953 Dietikon",Ueberlandstrasse 18,8953,Dietikon,Zürich,044 515 52 00,"Allgemeine Innere Medizin, Gastroenterologie",,https://www.google.ch/search?q=Gastroenterologie+Praxis+Limmattower+Dietikon,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dietikon/exjh/gastroenterologie-praxis-limmattower,0,
Gastropark,"Seestrasse 90, 8002 Zürich",Seestrasse 90,8002,Zürich,Zürich,044 201 77 50,"Allgemeine Innere Medizin, Gastroenterologie",https://gastropark.ch/,https://www.google.ch/search?q=Gastropark+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/exel/gastropark,1,für Ärzte
Gastropraxis am See,"General-Wille-Strasse 59, 8706 Meilen",General-Wille-Strasse 59,8706,Meilen,Zürich,044 922 70 90,"Allgemeine Innere Medizin, Gastroenterologie",,https://www.google.ch/search?q=Gastropraxis+am+See+Meilen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/meilen/ewur/gastropraxis-am-see,0,
gastropraxis Bülach,"Bahnhofstrasse 22, 8180 Bülach",Bahnhofstrasse 22,8180,Bülach,Zürich,044 864 19 20,"Allgemeine Innere Medizin, Gastroenterologie",https://www.gastropraxis.ch/,https://www.google.ch/search?q=gastropraxis+Bülach+Bülach,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bulach/exq4/gastropraxis-bulach,1,für Ärzte
GastroPraxis Enge,"Lavaterstrasse 40, 8002 Zürich",Lavaterstrasse 40,8002,Zürich,Zürich,044 201 15 55,"Allgemeine Innere Medizin, Gastroenterologie",https://gastropraxis-enge.ch/,https://www.google.ch/search?q=GastroPraxis+Enge+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew5b/gastropraxis-enge,0,
GastroZentrum Hirslanden,"Witellikerstrasse 40, 8008 Zürich",Witellikerstrasse 40,8008,Zürich,Zürich,044 387 39 55,"Allgemeine Innere Medizin, Gastroenterologie",https://www.hirslanden.ch/de/klinik-hirslanden/centers/gastrozentrum-hirslanden.html,https://www.google.ch/search?q=GastroZentrum+Hirslanden+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/exnc/gastrozentrum-hirslanden,1,"Zuweiser, für Ärzte"
Gemeinschaftspraxis 75,"Badenerstrasse 75, 8004 Zürich",Badenerstrasse 75,8004,Zürich,Zürich,044 291 15 07,"Hausarztmedizin (Allgemeinmedizin), Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://praxis75.ch/,https://www.google.ch/search?q=Gemeinschaftspraxis+75+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/exvi/gemeinschaftspraxis-75,0,
Gemeinschaftspraxis am Dorfplatz,"Schlossmattstrasse 28, 8934 Knonau",Schlossmattstrasse 28,8934,Knonau,Zürich,044 776 88 00,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gemeinschaftspraxis+am+Dorfplatz+Knonau,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/knonau/ewnn/gemeinschaftspraxis-am-dorfplatz,0,
Gemeinschaftspraxis am Etzbergpark,"Etzbergweg 2, 8405 Winterthur",Etzbergweg 2,8405,Winterthur,Zürich,052 232 88 55,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gemeinschaftspraxis+am+Etzbergpark+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/exet/gemeinschaftspraxis-am-etzbergpark,0,
Gemeinschaftspraxis Baurwiese,"Albisriederstrasse 80, 8003 Zürich",Albisriederstrasse 80,8003,Zürich,Zürich,044 383 72 15,"Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gemeinschaftspraxis+Baurwiese+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewoq/gemeinschaftspraxis-baurwiese,0,
Gemeinschaftspraxis Bülach,"Kasernenstrasse 33, 8180 Bülach",Kasernenstrasse 33,8180,Bülach,Zürich,044 860 71 71,Allgemeine Innere Medizin,https://praxis-buelachsued.ch/,https://www.google.ch/search?q=Gemeinschaftspraxis+Bülach+Bülach,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bulach/ewv7/gemeinschaftspraxis-bulach,0,
Gemeinschaftspraxis Bülach Süd,"Feldstrasse 60, 8180 Bülach",Feldstrasse 60,8180,Bülach,Zürich,044 886 38 05,Allgemeine Innere Medizin,https://praxis-buelachsued.ch/,https://www.google.ch/search?q=Gemeinschaftspraxis+Bülach+Süd+Bülach,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bulach/ewga/gemeinschaftspraxis-bulach-sud,0,
Gemeinschaftspraxis Dietlikerstrasse 44,"Dietlikerstrasse 44, 8302 Kloten",Dietlikerstrasse 44,8302,Kloten,Zürich,044 813 49 49,"Allgemeine Innere Medizin, Rheumatologie",,https://www.google.ch/search?q=Gemeinschaftspraxis+Dietlikerstrasse+44+Kloten,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/kloten/exm8/gemeinschaftspraxis-dietlikerstrasse-44,0,
Gemeinschaftspraxis Felsenrain,"Schaffhauserstrasse 432, 8050 Zürich",Schaffhauserstrasse 432,8050,Zürich,Zürich,044 305 10 00,Allgemeine Innere Medizin,https://www.praxisfelsenrain.ch/,https://www.google.ch/search?q=Gemeinschaftspraxis+Felsenrain+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/epuh/gemeinschaftspraxis-felsenrain,0,
