sectionId,collapsed,postDate,expiryDate,oldStatus,placeInStructure,eagerLoadInfo,id,tempId,draftId,revisionId,isProvisionalDraft,uid,siteSettingsId,fieldLayoutId,enabled,archived,siteId,title,slug,uri,dateCreated,dateUpdated,dateLastMerged,dateDeleted,deletedWithOwner,trashed,forceSave,fieldId,sortOrder,canonicalId,cpEditUrl,isDraft,isRevision,isUnpublishedDraft,ref,status,structureId,url,primaryOwnerId,ownerId,authorId,authorIds,typeId,docAddress,docProfession,docPhone,docStreet,docZipCode,docCity,docCanton,linkUrl,googleUrl,onedocUrl,crmStatus,zuweisung,zuweisungText
4,,2025-03-04T16:45:00+01:00,,live,,,309923,,,,,6b69a28c-926d-4eac-871c-f5af4576a8a4,309923,,1,,1,"Centre gynécologie Endométriose & Fertilité - Hôpital de la Tour",centre-gynécologie-endométriose-fertilité-hôpital-de-la-tour,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309923,https://crm.ddev.site/admin/entries/groupPractices/309923-centre-gynécologie-endométriose-fertilité-hôpital-de-la-tour,,,,groupPractices/centre-gynécologie-endométriose-fertilité-hôpital-de-la-tour,live,,,,,1,[1],1,"Rue de Veyrot 39, 1217 Meyrin","Gynäkologie und Geburtshilfe","022 719 79 44","Rue de Veyrot 39",1217,Meyrin,Genf,"{""value"":""https:\/\/www.la-tour.ch\/fr\/offre-de-soins\/centre-de-gynecologie-endometriose-fertilite"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Centre+gynécologie+Endométriose+&+Fertilité+-+Hôpital+de+la+Tour+Meyrin"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/meyrin\/etkp\/centre-gynecologie-endometriose-fertilite-hopital-de-la-tour"",""type"":""url""}",new,1,"pour médecins"
4,,2025-03-04T16:45:00+01:00,,live,,,309921,,,,,91686924-b9bc-403a-8608-e621dc3ef004,309921,,1,,1,"Centre Genevois des Thérapies pour Femme",centre-genevois-des-thérapies-pour-femme,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309921,https://crm.ddev.site/admin/entries/groupPractices/309921-centre-genevois-des-thérapies-pour-femme,,,,groupPractices/centre-genevois-des-thérapies-pour-femme,live,,,,,1,[1],1,"Avenue Louis-Casaï 71, 1216 Cointrin","Aromatherapie, Coaching, Hypnotherapie, Klassische Massage, Reflexologie, Sophrologie","076 000 00 00","Avenue Louis-Casaï 71",1216,Cointrin,Genf,,"{""value"":""https:\/\/www.google.ch\/search?q=Centre+Genevois+des+Thérapies+pour+Femme+Cointrin"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/cointrin\/eba8a\/centre-genevois-des-therapies-pour-femme"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309919,,,,,2c0b775f-b4e4-4d4f-87f7-dcb64f1f7a63,309919,,1,,1,"Centre d'urologie",centre-durologie,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309919,https://crm.ddev.site/admin/entries/groupPractices/309919-centre-durologie,,,,groupPractices/centre-durologie,live,,,,,1,[1],1,"Route de Chêne 110, 1224 Chêne-Bougeries",Urologie,"022 545 80 50","Route de Chêne 110",1224,Chêne-Bougeries,Genf,,"{""value"":""https:\/\/www.google.ch\/search?q=Centre+d'urologie+Chêne-Bougeries"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/chene-bougeries\/e2c\/centre-d-urologie"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309917,,,,,f8684731-16f7-4ada-b093-0d53fdfaac7c,309917,,1,,1,"Centre de Thérapie Ricochet",centre-de-thérapie-ricochet,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309917,https://crm.ddev.site/admin/entries/groupPractices/309917-centre-de-thérapie-ricochet,,,,groupPractices/centre-de-thérapie-ricochet,live,,,,,1,[1],1,"Chemin François-Furet 61, 1203 Genf","Aurikulotherapie, Ernährung (WAM), Ernährungsberatung, Medizinische Hypnose, Mikronährstoffmedizin, Osteopathie, Therapeutische Massage","022 512 12 02","Chemin François-Furet 61",1203,Genf,Genf,"{""value"":""https:\/\/centre-ricochet.ch\/"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Centre+de+Thérapie+Ricochet+Genf"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/genf\/eba65\/centre-de-therapie-ricochet"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309915,,,,,1eb0aae0-8564-4c2f-90d6-3e1ff017cd22,309915,,1,,1,"Centre de psychothérapie Emergences",centre-de-psychothérapie-emergences,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309915,https://crm.ddev.site/admin/entries/groupPractices/309915-centre-de-psychothérapie-emergences,,,,groupPractices/centre-de-psychothérapie-emergences,live,,,,,1,[1],1,"Rue Jean-François-Bartholoni 6, 1204 Genf","Psychiatrie, Psychotherapie","022 431 20 20","Rue Jean-François-Bartholoni 6",1204,Genf,Genf,"{""value"":""https:\/\/centre-emergences.ch\/"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Centre+de+psychothérapie+Emergences+Genf"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/genf\/etbz\/centre-de-psychotherapie-emergences"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309913,,,,,52421308-5601-4d45-9a38-14ca9a4b02a2,309913,,1,,1,"Centre de médecine Interdisciplinaire",centre-de-médecine-interdisciplinaire,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309913,https://crm.ddev.site/admin/entries/groupPractices/309913-centre-de-médecine-interdisciplinaire,,,,groupPractices/centre-de-médecine-interdisciplinaire,live,,,,,1,[1],1,"Avenue Industrielle 1, 1227 Carouge","Allgemeine Innere Medizin, Rheumatologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung","022 827 20 30","Avenue Industrielle 1",1227,Carouge,Genf,"{""value"":""http:\/\/www.cmige.ch\/"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Centre+de+médecine+Interdisciplinaire+Carouge"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/carouge\/eqc\/centre-de-medecine-interdisciplinaire"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309911,,,,,0388d1f1-9222-45cf-8881-d5f6a8bf0341,309911,,1,,1,"Centre de Médecine intégrative - Clinique Générale Beaulieu",centre-de-médecine-intégrative-clinique-générale-beaulieu,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309911,https://crm.ddev.site/admin/entries/groupPractices/309911-centre-de-médecine-intégrative-clinique-générale-beaulieu,,,,groupPractices/centre-de-médecine-intégrative-clinique-générale-beaulieu,live,,,,,1,[1],1,"Avenue Eugène-Pittard 34, 1206 Genf","Akupunktur, Bewegungstherapie, Fasziatherapie, Hypnotherapie, Kinesiologie, Klassische Massage, Kosmetik, Manuelle Lymphdrainage, Metamorphosische Massage, Osteopathie, Psychotherapeutische Beratung, Reflexologie, Reiki, Shiatsu, Sophrologie, Therapeutische Massage, Traditionelle Chinesische Medizin (TCM), Yoga, Ästhetische Beratung, Medizinische und ästhetische Dermographie","022 839 53 00","Avenue Eugène-Pittard 34",1206,Genf,Genf,"{""value"":""https:\/\/www.swissmedical.net\/fr\/hopitaux\/generale-beaulieu\/centres\/medecine-integrative"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Centre+de+Médecine+intégrative+-+Clinique+Générale+Beaulieu+Genf"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/genf\/e9tk\/centre-de-medecine-integrative-clinique-generale-beaulieu"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309909,,,,,6745b072-cd6d-40f0-b026-752d501ecb9b,309909,,1,,1,"Centre de Médecine intégrative Beaulieu",centre-de-médecine-intégrative-beaulieu,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309909,https://crm.ddev.site/admin/entries/groupPractices/309909-centre-de-médecine-intégrative-beaulieu,,,,groupPractices/centre-de-médecine-intégrative-beaulieu,live,,,,,1,[1],1,"Avenue Eugène-Pittard 34, 1206 Genf",Osteopathie,"022 839 53 00","Avenue Eugène-Pittard 34",1206,Genf,Genf,"{""value"":""https:\/\/www.swissmedical.net\/fr\/hopitaux\/generale-beaulieu\/centres\/medecine-integrative"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Centre+de+Médecine+intégrative+Beaulieu+Genf"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/genf\/e9jk\/centre-de-medecine-integrative-beaulieu"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309907,,,,,8ddca80e-5a34-47f1-98f6-d7d08e039fb0,309907,,1,,1,"Centre de médecine générale",centre-de-médecine-générale,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309907,https://crm.ddev.site/admin/entries/groupPractices/309907-centre-de-médecine-générale,,,,groupPractices/centre-de-médecine-générale,live,,,,,1,[1],1,"Avenue J.-D.-Maillard 1bis, 1217 Meyrin","Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Krankenpflege, Hausärztlicher Notfall","022 719 74 00","Avenue J.-D.-Maillard 1bis",1217,Meyrin,Genf,,"{""value"":""https:\/\/www.google.ch\/search?q=Centre+de+médecine+générale+Meyrin"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/meyrin\/e9lk\/centre-de-medecine-generale"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309905,,,,,32b87705-489b-47c9-96e3-023ceda5222f,309905,,1,,1,"Centre de l'Oeil Vésenaz",centre-de-loeil-vésenaz,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309905,https://crm.ddev.site/admin/entries/groupPractices/309905-centre-de-loeil-vésenaz,,,,groupPractices/centre-de-loeil-vésenaz,live,,,,,1,[1],1,"Route de Thonon 42, 1222 Vésenaz",Augenheilkunde,"022 752 60 41","Route de Thonon 42",1222,Vésenaz,Genf,"{""value"":""https:\/\/www.cliniqueoeil-ono.ch\/centre\/vesenaz\/"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Centre+de+l'Oeil+Vésenaz+Vésenaz"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/vesenaz\/etm5\/centre-de-l-oeil-vesenaz"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309903,,,,,b727aa5e-2e44-443f-8268-756f8c02176c,309903,,1,,1,"Centre de L'Oeil Carouge",centre-de-loeil-carouge,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309903,https://crm.ddev.site/admin/entries/groupPractices/309903-centre-de-loeil-carouge,,,,groupPractices/centre-de-loeil-carouge,live,,,,,1,[1],1,"Rue Ancienne 45, 1227 Carouge",Augenheilkunde,"022 343 16 20","Rue Ancienne 45",1227,Carouge,Genf,"{""value"":""https:\/\/www.cliniqueoeil-ono.ch\/centre\/carouge\/"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Centre+de+L'Oeil+Carouge+Carouge"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/carouge\/etio\/centre-de-l-oeil-carouge"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309901,,,,,82d205aa-a424-4915-abb4-220a472d72bc,309901,,1,,1,"Centre de dermatologie",centre-de-dermatologie,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309901,https://crm.ddev.site/admin/entries/groupPractices/309901-centre-de-dermatologie,,,,groupPractices/centre-de-dermatologie,live,,,,,1,[1],1,"Avenue de la Roseraie 76A, 1205 Genf","Dermatologie und Venerologie","022 702 22 72","Avenue de la Roseraie 76A",1205,Genf,Genf,,"{""value"":""https:\/\/www.google.ch\/search?q=Centre+de+dermatologie+Genf"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/genf\/etbp\/centre-de-dermatologie"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309899,,,,,1f53a4fb-5804-469e-8a24-ee1a21613f07,309899,,1,,1,"Centre de Consultations Enfants Adolescents Familles CCEAF",centre-de-consultations-enfants-adolescents-familles-cceaf,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309899,https://crm.ddev.site/admin/entries/groupPractices/309899-centre-de-consultations-enfants-adolescents-familles-cceaf,,,,groupPractices/centre-de-consultations-enfants-adolescents-familles-cceaf,live,,,,,1,[1],1,"Rue du Vieux-Marché 4, 1207 Genf","Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie","022 566 54 66","Rue du Vieux-Marché 4",1207,Genf,Genf,,"{""value"":""https:\/\/www.google.ch\/search?q=Centre+de+Consultations+Enfants+Adolescents+Familles+CCEAF+Genf"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/genf\/es8o\/centre-de-consultations-enfants-adolescents-familles-cceaf"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309897,,,,,f32078ae-8685-43da-9d70-8977f8bb4956,309897,,1,,1,"Centre de chirurgie générale & digestive",centre-de-chirurgie-générale-digestive,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309897,https://crm.ddev.site/admin/entries/groupPractices/309897-centre-de-chirurgie-générale-digestive,,,,groupPractices/centre-de-chirurgie-générale-digestive,live,,,,,1,[1],1,"Avenue de la Roseraie 76A, 1205 Genf",Chirurgie,"022 346 76 76","Avenue de la Roseraie 76A",1205,Genf,Genf,,"{""value"":""https:\/\/www.google.ch\/search?q=Centre+de+chirurgie+générale+&+digestive+Genf"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/genf\/es5\/centre-de-chirurgie-generale-digestive"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309895,,,,,05826fa6-b614-48c6-8e0d-8ccd27600c29,309895,,1,,1,"Centre de cardiologie des Nations",centre-de-cardiologie-des-nations,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309895,https://crm.ddev.site/admin/entries/groupPractices/309895-centre-de-cardiologie-des-nations,,,,groupPractices/centre-de-cardiologie-des-nations,live,,,,,1,[1],1,"Chemin Camille-Vidart 15, 1202 Genf","Kardiologie, Elektrokardiogramm (EKG), Ergometrie | Belastungstest | Leistungstest, Holter EKG | Langzeit-EKG","022 730 40 90","Chemin Camille-Vidart 15",1202,Genf,Genf,,"{""value"":""https:\/\/www.google.ch\/search?q=Centre+de+cardiologie+des+Nations+Genf"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/genf\/ethi\/centre-de-cardiologie-des-nations"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309893,,,,,bea88e74-681a-439f-89d3-70e187a19b2f,309893,,1,,1,"Centre Allergies et de l'Asthme",centre-allergies-et-de-lasthme,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309893,https://crm.ddev.site/admin/entries/groupPractices/309893-centre-allergies-et-de-lasthme,,,,groupPractices/centre-allergies-et-de-lasthme,live,,,,,1,[1],1,"Ruelle du Couchant 7, 1207 Genf","Allergologie und Immunologie, Allgemeine Innere Medizin","022 700 06 77","Ruelle du Couchant 7",1207,Genf,Genf,"{""value"":""https:\/\/caat.ch\/"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Centre+Allergies+et+de+l'Asthme+Genf"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/genf\/em3\/centre-allergies-et-de-l-asthme"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309891,,,,,ee9a5943-b84a-4a68-8241-d353f7319554,309891,,1,,1,"Carougénéralistes Cabinet Médical",carougénéralistes-cabinet-médical,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309891,https://crm.ddev.site/admin/entries/groupPractices/309891-carougénéralistes-cabinet-médical,,,,groupPractices/carougénéralistes-cabinet-médical,live,,,,,1,[1],1,"Rue du Léopard 1, 1227 Carouge","Allgemeine Innere Medizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung","022 342 29 00","Rue du Léopard 1",1227,Carouge,Genf,"{""value"":""https:\/\/carougeneralistes.ch\/"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Carougénéralistes+Cabinet+Médical+Carouge"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/carouge\/eb2\/carougeneralistes-cabinet-medical"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309889,,,,,cab6f163-0360-4b08-8779-d0cfa511ba42,309889,,1,,1,"Cabinet Physiothérapie Carouge",cabinet-physiothérapie-carouge,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309889,https://crm.ddev.site/admin/entries/groupPractices/309889-cabinet-physiothérapie-carouge,,,,groupPractices/cabinet-physiothérapie-carouge,live,,,,,1,[1],1,"Rue de la Filature 21, 1227 Carouge",Unknown,"022 343 32 21","Rue de la Filature 21",1227,Carouge,Genf,"{""value"":""https:\/\/physio-sport-krouge.ch\/"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+Physiothérapie+Carouge+Carouge"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/carouge\/ehs1\/cabinet-physiotherapie-carouge"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309887,,,,,7a3a4c3c-854d-4b40-a853-884770fe37a2,309887,,1,,1,"Cabinet PhiloSmile",cabinet-philosmile,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309887,https://crm.ddev.site/admin/entries/groupPractices/309887-cabinet-philosmile,,,,groupPractices/cabinet-philosmile,live,,,,,1,[1],1,"Boulevard des Philosophes 5, 1205 Genf","Dentalhygiene, Zahnmedizin, Devitalisierung | Wurzelkanalbehandlung, Endodontie, Karies, Parodontologie | Zahnlockerung | Zahnfleischpflege, Pedodontie | Kinderzahnarzt, Prophylaxe, Zahnabszess, Zahnaufhellung | Bleaching, Zahnextraktion | Weisheitszähne, Zahnfehlstellung | Unsichtbare transparente Zahnschiene | Invisalign, Zahninfektion | Zahnweh, Zahnkrone, Zahnprothese | Zahnstellit, Zahnreinigung, Zahnsteinentfernung, Zahnverblendung Keramik | Veneer","022 320 85 24","Boulevard des Philosophes 5",1205,Genf,Genf,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+PhiloSmile+Genf"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/genf\/ekv8\/cabinet-philosmile"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309885,,,,,09ce3fa5-624c-4ba8-9da1-f6a0729e17ac,309885,,1,,1,"Cabinet Minerva",cabinet-minerva,,2025-03-04T16:45:20+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309885,https://crm.ddev.site/admin/entries/groupPractices/309885-cabinet-minerva,,,,groupPractices/cabinet-minerva,live,,,,,1,[1],1,"Route de Florissant 3, 1206 Genf","Psychologie, Psychologische Begleitung bei Burnout, Psychologische Begleitung bei Depressionen, Psychologische Begleitung in der Suchtmedizin","022 830 15 15","Route de Florissant 3",1206,Genf,Genf,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+Minerva+Genf"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/genf\/eba7u\/cabinet-minerva"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309883,,,,,15ae0f63-8720-4341-829b-4d510ddc6b9b,309883,,1,,1,"Cabinet Médical Vandelle",cabinet-médical-vandelle,,2025-03-04T16:45:19+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309883,https://crm.ddev.site/admin/entries/groupPractices/309883-cabinet-médical-vandelle,,,,groupPractices/cabinet-médical-vandelle,live,,,,,1,[1],1,"Chemin Jean-Baptiste Vandelle 8, 1290 Versoix","Akupunktur, Allgemeine Innere Medizin, Kardiologie, Elektrokardiogramm (EKG), Ergometrie | Belastungstest | Leistungstest, Holter EKG | Langzeit-EKG, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung","022 775 15 10","Chemin Jean-Baptiste Vandelle 8",1290,Versoix,Genf,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+Médical+Vandelle+Versoix"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/versoix\/eqq\/cabinet-medical-vandelle"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309881,,,,,62bc2b91-f857-4e1a-99e5-0226fa1668a3,309881,,1,,1,"Cabinet médical Samaras",cabinet-médical-samaras,,2025-03-04T16:45:19+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309881,https://crm.ddev.site/admin/entries/groupPractices/309881-cabinet-médical-samaras,,,,groupPractices/cabinet-médical-samaras,live,,,,,1,[1],1,"Avenue Eugène-Pittard 34, 1206 Genf","Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)","022 346 89 54","Avenue Eugène-Pittard 34",1206,Genf,Genf,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+médical+Samaras+Genf"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/genf\/eta8\/cabinet-medical-samaras"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309879,,,,,49ab54e7-0b5a-4096-8656-e641ea039d49,309879,,1,,1,"Cabinet médical ORL",cabinet-médical-orl,,2025-03-04T16:45:19+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309879,https://crm.ddev.site/admin/entries/groupPractices/309879-cabinet-médical-orl,,,,groupPractices/cabinet-médical-orl,live,,,,,1,[1],1,"Chemin Antoine-Verchère 6, 1217 Meyrin","HNO (Hals-, Nasen-, Ohrenheilkunde)","022 782 66 16","Chemin Antoine-Verchère 6",1217,Meyrin,Genf,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+médical+ORL+Meyrin"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/meyrin\/eyx\/cabinet-medical-orl"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309877,,,,,126d94c3-7839-4b19-b9bb-7c3d6a410d9f,309877,,1,,1,"Cabinet médical Dr D. Finci - Meyrin",cabinet-médical-dr-d-finci-meyrin,,2025-03-04T16:45:19+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309877,https://crm.ddev.site/admin/entries/groupPractices/309877-cabinet-médical-dr-d-finci-meyrin,,,,groupPractices/cabinet-médical-dr-d-finci-meyrin,live,,,,,1,[1],1,"Rue Virginio-Malnati 37, 1217 Meyrin","Akupunktur, Manuelle Lymphdrainage, Reflexologie, Shiatsu","079 295 14 75","Rue Virginio-Malnati 37",1217,Meyrin,Genf,"{""value"":""https:\/\/drdavidfinci.ch\/"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+médical+Dr+D.+Finci+-+Meyrin+Meyrin"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/meyrin\/e9ew\/cabinet-medical-dr-d-finci-meyrin"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309875,,,,,26d8d593-c1b2-40b0-a03e-a0b144402e46,309875,,1,,1,"Cabinet médical de Dermatologie",cabinet-médical-de-dermatologie,,2025-03-04T16:45:19+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309875,https://crm.ddev.site/admin/entries/groupPractices/309875-cabinet-médical-de-dermatologie,,,,groupPractices/cabinet-médical-de-dermatologie,live,,,,,1,[1],1,"Route de Saint-Julien 176BIS, 1228 Plan-les-Ouates","Dermatologie und Venerologie","022 706 27 70","Route de Saint-Julien 176BIS",1228,Plan-les-Ouates,Genf,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+médical+de+Dermatologie+Plan-les-Ouates"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/plan-les-ouates\/ew8\/cabinet-medical-de-dermatologie"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309873,,,,,13c5e15c-7556-4a9c-885a-a11530c51200,309873,,1,,1,"Cabinet Médical de Cornavin Rue de Cornavin 1 Genève",cabinet-médical-de-cornavin-rue-de-cornavin-1-genève,,2025-03-04T16:45:19+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309873,https://crm.ddev.site/admin/entries/groupPractices/309873-cabinet-médical-de-cornavin-rue-de-cornavin-1-genève,,,,groupPractices/cabinet-médical-de-cornavin-rue-de-cornavin-1-genève,live,,,,,1,[1],1,"Rue de Cornavin 1, 1201 Genf",Unknown,"022 741 03 00","Rue de Cornavin 1",1201,Genf,Genf,"{""value"":""http:\/\/cmccornavin.ch\/"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+Médical+de+Cornavin+Rue+de+Cornavin+1+Genève+Genf"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/genf\/eti2\/cabinet-medical-de-cornavin-rue-de-cornavin-1-geneve"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,309871,,,,,69d71f28-729b-499b-82c8-119787fe7adb,309871,,1,,1,"Cabinet Médical de Collonge-Bellerive",cabinet-médical-de-collonge-bellerive,,2025-03-04T16:45:19+01:00,2025-03-06T21:32:25+01:00,,,,,,,,309871,https://crm.ddev.site/admin/entries/groupPractices/309871-cabinet-médical-de-collonge-bellerive,,,,groupPractices/cabinet-médical-de-collonge-bellerive,live,,,,,1,[1],1,"Chemin de Pré d'Orsat 10, 1245 Collonge-Bellerive","Allgemeine Innere Medizin","022 752 59 07","Chemin de Pré d'Orsat 10",1245,Collonge-Bellerive,Genf,"{""value"":""https:\/\/www.cabinet-collonge-bellerive.ch\/"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+Médical+de+Collonge-Bellerive+Collonge-Bellerive"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/collonge-bellerive\/e5s\/cabinet-medical-de-collonge-bellerive"",""type"":""url""}",new,,
