name,address,street,postal_code,city,canton,phone_number,professions,url
Cabinet Dr. Gusberti Franco Renato,"Quai Gustave-Ador 16, 1207 Genf",Quai Gustave-Ador 16,1207,Genf,Genf,022 786 76 66,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/e2b/cabinet-dr-gusberti-franco-renato
Cabinet Dr. Habicht Frank,"Route des Acacias 45A, 1227 Les Acacias",Route des Acacias 45A,1227,Les Acacias,Genf,022 789 75 12,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/les-acacias/ehh/cabinet-dr-habicht-frank
Cabinet Dr. Hadjas-Sozonets Ella,"Avenue de Champel 6, 1206 Genf",Avenue de Champel 6,1206,Genf,Genf,022 347 25 25,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/e4t/cabinet-dr-hadjas-sozonets-ella
Cabinet Dr. Haeberli Dania,"Chemin des Grangettes 7, 1224 Chêne-Bougeries",Chemin des Grangettes 7,1224,Chêne-Bougeries,Genf,022 305 05 60,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/chene-bougeries/eykh/cabinet-dr-haeberli-dania
Cabinet Dr. Haenggeli Charles-André,"Route de Chêne 110, 1224 Chêne-Bougeries",Route de Chêne 110,1224,Chêne-Bougeries,Genf,022 545 80 04,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/medizinische-praxis/chene-bougeries/etip/cabinet-dr-haenggeli-charles-andre
Cabinet Dr. Haenni Patrick,"Rue de Vermont 38, 1202 Genf",Rue de Vermont 38,1202,Genf,Genf,022 734 36 31,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/genf/eob/cabinet-dr-haenni-patrick
Cabinet Dr. Hafez Baher,"Rue de Berne 48, 1201 Genf",Rue de Berne 48,1201,Genf,Genf,022 738 64 00,,https://www.onedoc.ch/de/medizinische-praxis/genf/eco/cabinet-dr-hafez-baher
Cabinet Dr. Halpérin Daniel,"Rue Emile-Yung 1, 1205 Genf",Rue Emile-Yung 1,1205,Genf,Genf,022 346 61 61,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/genf/ee2/cabinet-dr-halperin-daniel
Cabinet Dr. Harding Agnes,"Rue des Vollandes 69, 1207 Genf",Rue des Vollandes 69,1207,Genf,Genf,022 347 10 21,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/e9f/cabinet-dr-harding-agnes
Cabinet Dr. Harter Felix Manuel,"Chemin des Prés-Seigneur 29, 1254 Jussy",Chemin des Prés-Seigneur 29,1254,Jussy,Genf,022 752 60 30,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/jussy/etir/cabinet-dr-harter-felix-manuel
Cabinet Dr. Hassani Abdelghani,"Boulevard des Promenades 3, 1227 Carouge",Boulevard des Promenades 3,1227,Carouge,Genf,022 342 84 44,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/carouge/etis/cabinet-dr-hassani-abdelghani
Cabinet Dr. Hauser Renate,"Avenue de la Grenade 7, 1207 Genf",Avenue de la Grenade 7,1207,Genf,Genf,022 731 70 70,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/es8g/cabinet-dr-hauser-renate
Cabinet Dr. Hausler-Szecsi Kati,"Chemin Beau-Soleil 12, 1206 Genf",Chemin Beau-Soleil 12,1206,Genf,Genf,022 347 28 77,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/genf/e98/cabinet-dr-hausler-szecsi-kati
Cabinet Dr Haydar,"Chemin de Beau-Soleil 12, 1206 Genf",Chemin de Beau-Soleil 12,1206,Genf,Genf,022 346 59 09,"Akupunktur, Gynäkologie und Geburtshilfe, Haptonomie, Geburt, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Schwangerschaftsultraschall, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Unfruchtbarkeit",https://www.onedoc.ch/de/medizinische-praxis/genf/e1te/cabinet-dr-haydar
Cabinet Dr. Hayek Désirée,"Chemin de Beau-Soleil 12, 1206 Genf",Chemin de Beau-Soleil 12,1206,Genf,Genf,022 346 41 51,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/genf/efh/cabinet-dr-hayek-desiree
Cabinet Dr. Hazan Françoise,"Rue Emile-Yung 6, 1205 Genf",Rue Emile-Yung 6,1205,Genf,Genf,022 347 20 00,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/e18/cabinet-dr-hazan-francoise
Cabinet Dr. Heinicke Jean-Marc,"Route de Suisse 95B, 1290 Versoix",Route de Suisse 95B,1290,Versoix,Genf,022 950 99 00,Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/versoix/ebcz/cabinet-dr-heinicke-jean-marc
Cabinet Dr. Helfer-Witz Nicole,"Route des Beillans 21, 1254 Jussy",Route des Beillans 21,1254,Jussy,Genf,022 752 18 94,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/jussy/end/cabinet-dr-helfer-witz-nicole
Cabinet Dr. Henzen Alexandre,"Rond-point de Plainpalais 6, 1205 Genf",Rond-point de Plainpalais 6,1205,Genf,Genf,022 328 12 93,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/etix/cabinet-dr-henzen-alexandre
Cabinet Dr. Héritier Barras Anne-Chantal,"Avenue Jacob-Daniel Maillard 3, 1217 Meyrin",Avenue Jacob-Daniel Maillard 3,1217,Meyrin,Genf,022 719 76 70,Neurologie,https://www.onedoc.ch/de/medizinische-praxis/meyrin/es8j/cabinet-dr-heritier-barras-anne-chantal
Cabinet Dr. Heymans Philippe,"Route de Chêne 11, 1207 Genf",Route de Chêne 11,1207,Genf,Genf,022 787 07 63,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/genf/e45/cabinet-dr-heymans-philippe
Cabinet Dr. Hirschel Susanne,"Chemin des Esserts 11B, 1213 Petit-Lancy",Chemin des Esserts 11B,1213,Petit-Lancy,Genf,022 793 79 88,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/petit-lancy/ebcg/cabinet-dr-hirschel-susanne
Cabinet Dr. Hodi Katalin,"Rue Emile-Yung 8, 1205 Genf",Rue Emile-Yung 8,1205,Genf,Genf,022 789 24 25,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/medizinische-praxis/genf/e97/cabinet-dr-hodi-katalin
Cabinet Dr. Hoffmann Anne-Christine,"Avenue de Beau-Séjour 6, 1206 Genf",Avenue de Beau-Séjour 6,1206,Genf,Genf,022 702 20 22,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/genf/ezn9/cabinet-dr-hoffmann-anne-christine
Cabinet Dr. Höhn Laurent,"Chemin des Grangettes 7, 1224 Chêne-Bougeries",Chemin des Grangettes 7,1224,Chêne-Bougeries,Genf,022 305 01 11,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/chene-bougeries/eti1/cabinet-dr-hohn-laurent
Cabinet Dr. Hooton Jr Archie,"Chemin des Deux-Communes 10, 1226 Thônex",Chemin des Deux-Communes 10,1226,Thônex,Genf,022 733 95 45,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/thonex/eba8/cabinet-dr-hooton-jr-archie
Cabinet Dr. Horvath Judit,"Avenue Jacob-Daniel Maillard 3, 1217 Meyrin",Avenue Jacob-Daniel Maillard 3,1217,Meyrin,Genf,022 719 76 70,Neurologie,https://www.onedoc.ch/de/medizinische-praxis/meyrin/es8l/cabinet-dr-horvath-judit
Cabinet Dr. Houriet-Bendel Marianne,"Chemin Roday 18, 1256 Troinex",Chemin Roday 18,1256,Troinex,Genf,022 784 09 26,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/troinex/e03/cabinet-dr-houriet-bendel-marianne
Cabinet Dr. Houriet Jean,"Avenue de Beau-Séjour 6, 1206 Genf",Avenue de Beau-Séjour 6,1206,Genf,Genf,022 702 20 22,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/genf/ezql/cabinet-dr-houriet-jean
Cabinet Dr. Hovagemyan-Odone Maria,"Rue du Vieux-Collège 4, 1204 Genf",Rue du Vieux-Collège 4,1204,Genf,Genf,022 310 73 31,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/e0u/cabinet-dr-hovagemyan-odone-maria
Cabinet Dr. Howarth-Frey Claude,"Rue Michel-Chauvet 3, 1208 Genf",Rue Michel-Chauvet 3,1208,Genf,Genf,022 347 17 47,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/genf/eef/cabinet-dr-howarth-frey-claude
Cabinet Dr. Howarth Nigel Richard,"Chemin des Grangettes 7, 1224 Chêne-Bougeries",Chemin des Grangettes 7,1224,Chêne-Bougeries,Genf,022 349 23 33,Radiologie,https://www.onedoc.ch/de/medizinische-praxis/chene-bougeries/eti4/cabinet-dr-howarth-nigel-richard
Cabinet Dr. Hsieh Vincent,"Rue Benjamin-Franklin 2, 1201 Genf",Rue Benjamin-Franklin 2,1201,Genf,Genf,022 340 40 00,"Allergologie und Immunologie, HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/medizinische-praxis/genf/ebam/cabinet-dr-hsieh-vincent
Cabinet Dr. Hsu Christophe,"Boulevard James-Fazy 4, 1201 Genf",Boulevard James-Fazy 4,1201,Genf,Genf,022 738 18 48,,https://www.onedoc.ch/de/medizinische-praxis/genf/e7k/cabinet-dr-hsu-christophe
Cabinet Dr. Hugentobler Max,"Rue Guillaume-De-Marcossay 15, 1205 Genf",Rue Guillaume-De-Marcossay 15,1205,Genf,Genf,022 322 56 10,"Mund-, Kiefer- und Gesichtschirurgie",https://www.onedoc.ch/de/medizinische-praxis/genf/e01/cabinet-dr-hugentobler-max
Cabinet Dr. Hutin Dominique,"Rond-Point de Plainpalais 7, 1205 Genf",Rond-Point de Plainpalais 7,1205,Genf,Genf,022 320 09 20,Physikalische und Rehabilitative Medizin,https://www.onedoc.ch/de/medizinische-praxis/genf/e5m/cabinet-dr-hutin-dominique
Cabinet Dr. Huttenmoser Jean-Luc,"Route de Florissant 1, 1206 Genf",Route de Florissant 1,1206,Genf,Genf,022 347 10 31,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/genf/ebcm/cabinet-dr-huttenmoser-jean-luc
Cabinet Dr. Hyde Alexis L.,"Rue de Contamines 26, 1206 Genf",Rue de Contamines 26,1206,Genf,Genf,022 735 05 88,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/genf/e8/cabinet-dr-hyde-alexis-l
Cabinet Dr. Hyman Yariv-Gérald,"Rue de Candolle 24, 1205 Genf",Rue de Candolle 24,1205,Genf,Genf,022 329 43 43,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/genf/er4/cabinet-dr-hyman-yariv-gerald
Cabinet Dr. Ileana Iliescu,"Rond-Point de Plainpalais 7, 1205 Genf",Rond-Point de Plainpalais 7,1205,Genf,Genf,022 320 54 22,"Allgemeine Innere Medizin, Aufmerksamkeitsdefizit | Hyperaktivitätsstörung | ADHS, Autismus, Unterstützung bei der beruflichen Entwicklung | Berufliche Eingliederung",https://www.onedoc.ch/de/medizinische-praxis/genf/e9u7/cabinet-dr-ileana-iliescu
Cabinet Dr. Imhof Anouk,"Boulevard Helvétique 26, 1207 Genf",Boulevard Helvétique 26,1207,Genf,Genf,022 700 33 88,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/es8p/cabinet-dr-imhof-anouk
Cabinet Dr. Inan Ihsan,"Chemin de Beau-Soleil 12, 1206 Genf",Chemin de Beau-Soleil 12,1206,Genf,Genf,022 789 21 01,Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/genf/e1m/cabinet-dr-inan-ihsan
Cabinet Dr. Ioannis Kastritis,"Rue du Village-Suisse 12, 1205 Genf",Rue du Village-Suisse 12,1205,Genf,Genf,076 360 74 85,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/genf/evu/cabinet-dr-ioannis-kastritis
Cabinet Dr. Isoard Oana,"Rue Emile-Yung 11, 1205 Genf",Rue Emile-Yung 11,1205,Genf,Genf,022 346 08 25,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/genf/eni/cabinet-dr-isoard-oana
Cabinet Dr. Isoz Corinne,"Rue Baudit 6, 1201 Genf",Rue Baudit 6,1201,Genf,Genf,022 320 90 34,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie",https://www.onedoc.ch/de/medizinische-praxis/genf/eeo/cabinet-dr-isoz-corinne
Cabinet Dr. Jaafar Jaafar,"Route de Chêne 11, 1207 Genf",Route de Chêne 11,1207,Genf,Genf,022 787 08 40,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie",https://www.onedoc.ch/de/medizinische-praxis/genf/eti7/cabinet-dr-jaafar-jaafar
Cabinet Dr. Jacob Sandrine,"Chemin des Grangettes 7, 1224 Chêne-Bougeries",Chemin des Grangettes 7,1224,Chêne-Bougeries,Genf,022 305 06 56,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/chene-bougeries/es8s/cabinet-dr-jacob-sandrine
Cabinet Dr. Jacot-des-Combes Luisa,"Rue Etienne Dumont 20, 1204 Genf",Rue Etienne Dumont 20,1204,Genf,Genf,022 310 45 01,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/e27/cabinet-dr-jacot-des-combes-luisa
Cabinet Dr. Jacot-des-Combes Nicolas,"Chemin de Marcelly 1, 1226 Thônex",Chemin de Marcelly 1,1226,Thônex,Genf,022 735 89 43,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/thonex/e8e/cabinet-dr-jacot-des-combes-nicolas
Cabinet Dr. Jacquat Martine,"Rue Etienne Dumont 20, 1204 Genf",Rue Etienne Dumont 20,1204,Genf,Genf,022 312 19 29,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/e1c/cabinet-dr-jacquat-martine
Cabinet Dr. Jacquemoud Guy,"Route de Chancy 98, 1213 Onex",Route de Chancy 98,1213,Onex,Genf,022 709 00 50,"Handchirurgie, Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/onex/eti9/cabinet-dr-jacquemoud-guy
Cabinet Dr. Jakubec David,"Rue du Conseil-Général 6, 1205 Genf",Rue du Conseil-Général 6,1205,Genf,Genf,022 328 40 90,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/ebbp/cabinet-dr-jakubec-david
Cabinet Dr. Jaques Denis,"Avenue d'Aïre 40, 1203 Genf",Avenue d'Aïre 40,1203,Genf,Genf,022 940 23 58,"Allergologie und Immunologie, Allgemeine Innere Medizin",https://www.onedoc.ch/de/medizinische-praxis/genf/efe/cabinet-dr-jaques-denis
Cabinet Dr. Jaques Dominique,"Rue Emile-Yung 11, 1205 Genf",Rue Emile-Yung 11,1205,Genf,Genf,022 347 56 26,"Allergologie und Immunologie, Allgemeine Innere Medizin",https://www.onedoc.ch/de/medizinische-praxis/genf/efu/cabinet-dr-jaques-dominique
Cabinet Dr. Jaquet Philippe,"Place Edouard-Claparède 7, 1205 Genf",Place Edouard-Claparède 7,1205,Genf,Genf,022 347 15 50,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/e46/cabinet-dr-jaquet-philippe
Cabinet Dr. Jaquier Eliane,"Rue de Hesse 2, 1204 Genf",Rue de Hesse 2,1204,Genf,Genf,022 781 04 60,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/e4w/cabinet-dr-jaquier-eliane
Cabinet Dr. Jeandin Pascal,"Rue de Contamines 26, 1206 Genf",Rue de Contamines 26,1206,Genf,Genf,022 704 32 33,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/genf/etjh/cabinet-dr-jeandin-pascal
Cabinet Dr. Jelk Morales Laurence,"Rue de la Servette 89, 1202 Genf",Rue de la Servette 89,1202,Genf,Genf,022 940 23 53,,https://www.onedoc.ch/de/medizinische-praxis/genf/e9g/cabinet-dr-jelk-morales-laurence
Cabinet Dr. Joliat-Du Berg Suzanna,"Place des Philosophes 12, 1205 Genf",Place des Philosophes 12,1205,Genf,Genf,022 321 47 67,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/ebce/cabinet-dr-joliat-du-berg-suzanna
Cabinet Dr. Joris François,"Route des Acacias 24, 1227 Les Acacias",Route des Acacias 24,1227,Les Acacias,Genf,022 308 98 70,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/les-acacias/etjj/cabinet-dr-joris-francois
Cabinet Dr. Jornod Naïma,"Boulevard des Tranchées 36, 1206 Genf",Boulevard des Tranchées 36,1206,Genf,Genf,022 789 30 35,Herzchirurgie,https://www.onedoc.ch/de/medizinische-praxis/genf/e34/cabinet-dr-jornod-naima
Cabinet Dr. Jourdan Isabelle,"Rue des Boudines 17, 1217 Meyrin",Rue des Boudines 17,1217,Meyrin,Genf,022 782 37 47,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Radiologie",https://www.onedoc.ch/de/medizinische-praxis/meyrin/eih/cabinet-dr-jourdan-isabelle
Cabinet Dr. Juffa Köstenbaum Jacqueline,"Chemin Malombré 5, 1206 Genf",Chemin Malombré 5,1206,Genf,Genf,022 789 50 10,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/e1x/cabinet-dr-juffa-kostenbaum-jacqueline
Cabinet Dr. Juillerat Eric,"Place de Cornavin 18, 1201 Genf",Place de Cornavin 18,1201,Genf,Genf,022 732 80 32,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/genf/ebai/cabinet-dr-juillerat-eric
Cabinet Dr. Kaelin Carole,"Rue des Vollandes 40, 1207 Genf",Rue des Vollandes 40,1207,Genf,Genf,022 789 03 13,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/e8s/cabinet-dr-kaelin-carole
Cabinet Dr. Kaelin Gambirasio Isabelle Marie,"Route de Chêne 11, 1207 Genf",Route de Chêne 11,1207,Genf,Genf,022 787 08 47,"Gynäkologie und Geburtshilfe, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/medizinische-praxis/genf/es80/cabinet-dr-kaelin-gambirasio-isabelle-marie
Cabinet Dr. Kaufmann Yves-Alexandre,"Route de Jussy 29, 1226 Thônex",Route de Jussy 29,1226,Thônex,Genf,022 348 28 55,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/thonex/ebcd/cabinet-dr-kaufmann-yves-alexandre
Cabinet Dr. Kelley Mélisande,"Avenue William-Favre 26, 1207 Genf",Avenue William-Favre 26,1207,Genf,Genf,022 735 75 00,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/e0d/cabinet-dr-kelley-melisande
Cabinet Dr. Keta Adriana,"Route de Frontenex 78, 1208 Genf",Route de Frontenex 78,1208,Genf,Genf,022 736 25 62,Kardiologie,https://www.onedoc.ch/de/medizinische-praxis/genf/es82/cabinet-dr-keta-adriana
Cabinet Dr. Khokhlov Serguei,"Rue de Lyon 62, 1203 Genf",Rue de Lyon 62,1203,Genf,Genf,022 338 08 98,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/genf/ebbv/cabinet-dr-khokhlov-serguei
Cabinet Dr. King Olivier Julia,"Avenue Dumas 19B, 1206 Genf",Avenue Dumas 19B,1206,Genf,Genf,022 346 40 67,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/e6j/cabinet-dr-king-olivier-julia
Cabinet Dr. Kiss-Bodolay Nora,"Avenue Henri-Dunant 3, 1205 Genf",Avenue Henri-Dunant 3,1205,Genf,Genf,022 321 66 71,"Kinder- und Jugendpsychiatrie, Kinderpsychotherapie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/ebaj/cabinet-dr-kiss-bodolay-nora
Cabinet Dr. Kjellberg Göran,"Avenue du Mail 25, 1205 Genf",Avenue du Mail 25,1205,Genf,Genf,022 736 44 44,"Kinder- und Jugendpsychiatrie, Pädiatrie",https://www.onedoc.ch/de/medizinische-praxis/genf/ehw/cabinet-dr-kjellberg-goran
Cabinet Dr. Klein,"Route de Frontenex 90, 1208 Genf",Route de Frontenex 90,1208,Genf,Genf,022 910 49 59,Urologie,https://www.onedoc.ch/de/medizinische-praxis/genf/etjp/cabinet-dr-klein
Cabinet Dr. Klein Marianne,"Chemin du Bois-de-By 50, 1286 Soral",Chemin du Bois-de-By 50,1286,Soral,Genf,022 880 10 01,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/soral/elp/cabinet-dr-klein-marianne
Cabinet Dr. Knauer Dora-Christina,"Chemin Jean-Portier 5, 1255 Veyrier",Chemin Jean-Portier 5,1255,Veyrier,Genf,022 784 11 33,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/veyrier/e5p/cabinet-dr-knauer-dora-christina
Cabinet Dr. Koglin Laurent,"Avenue Jacob-Daniel Maillard 3, 1217 Meyrin",Avenue Jacob-Daniel Maillard 3,1217,Meyrin,Genf,022 719 65 65,Physikalische und Rehabilitative Medizin,https://www.onedoc.ch/de/medizinische-praxis/meyrin/etjq/cabinet-dr-koglin-laurent
Cabinet Dr. Kohler André,"Rue de Vermont 9A, 1er étage, 1202 Genf",Rue de Vermont 9A,,1er étage,Genf,022 716 18 40,Neurologie,https://www.onedoc.ch/de/medizinische-praxis/genf/e6z/cabinet-dr-kohler-andre
Cabinet Dr. Komplita Davor,"Route de Malagnou 2, 1208 Genf",Route de Malagnou 2,1208,Genf,Genf,022 346 62 61,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/ebbn/cabinet-dr-komplita-davor
Cabinet Dr. Kondo Oestreicher Mitsuko,"Avenue Henri-Golay 27, 1203 Genf",Avenue Henri-Golay 27,1203,Genf,Genf,022 797 10 50,"Allgemeine Innere Medizin, Klinische Pharmakologie und Toxikologie",https://www.onedoc.ch/de/medizinische-praxis/genf/emu/cabinet-dr-kondo-oestreicher-mitsuko
Cabinet Dr. Konfino Sally-Orly,"Avenue de Champel 6, 1206 Genf",Avenue de Champel 6,1206,Genf,Genf,022 346 19 33,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie",https://www.onedoc.ch/de/medizinische-praxis/genf/epx/cabinet-dr-konfino-sally-orly
Cabinet Dr. Konstantinidis Philippe,"Chemin Beau-Soleil 12, 1206 Genf",Chemin Beau-Soleil 12,1206,Genf,Genf,022 347 04 14,,https://www.onedoc.ch/de/medizinische-praxis/genf/e41/cabinet-dr-konstantinidis-philippe
Cabinet Dr. Kooger Infante Nicoline,"Avenue de Beau-Séjour 6, 1206 Genf",Avenue de Beau-Séjour 6,1206,Genf,Genf,022 702 20 22,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/genf/ezoe/cabinet-dr-kooger-infante-nicoline
Cabinet Dr. Kostaki Maria,"Quai du Seujet 14, 1201 Genf",Quai du Seujet 14,1201,Genf,Genf,022 888 14 14,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/genf/es86/cabinet-dr-kostaki-maria
Cabinet Dr. Kraemer Ronald,"Rue Emile-Yung 4, 1205 Genf",Rue Emile-Yung 4,1205,Genf,Genf,022 704 10 00,"Allgemeine Innere Medizin, Hämatologie",https://www.onedoc.ch/de/medizinische-praxis/genf/eps/cabinet-dr-kraemer-ronald
Cabinet Dr. Kraft Dieter,"Chemin Gilbert-Trolliet 2, 1209 Genf",Chemin Gilbert-Trolliet 2,1209,Genf,Genf,022 740 11 11,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/genf/efm/cabinet-dr-kraft-dieter
Cabinet Dr. Kraft Walter,"Rue Gourgas 8, 1205 Genf",Rue Gourgas 8,1205,Genf,Genf,022 328 70 60,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/genf/ery/cabinet-dr-kraft-walter
Cabinet Dr. Kramis Steve,"Rue Hugo-De-Senger 1, 1205 Genf",Rue Hugo-De-Senger 1,1205,Genf,Genf,022 328 03 23,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/etjs/cabinet-dr-kramis-steve
Cabinet Dr. Kratel Canellas Silke,"Rue du Conseil-Général 20, 1205 Genf",Rue du Conseil-Général 20,1205,Genf,Genf,022 738 58 88,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/genf/ebbh/cabinet-dr-kratel-canellas-silke
Cabinet Dr. Kubli Bauer Astrid,"Rue du Quartier-Neuf 1, 1205 Genf",Rue du Quartier-Neuf 1,1205,Genf,Genf,022 320 11 80,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/e86/cabinet-dr-kubli-bauer-astrid
Cabinet Dr. Kubr Ivan,"Rue de Genève 109, 1226 Thônex",Rue de Genève 109,1226,Thônex,Genf,022 349 41 01,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/thonex/eij/cabinet-dr-kubr-ivan
Cabinet Dr. Kuchler Gabrielle,"Route de Chancy 98, 1213 Onex",Route de Chancy 98,1213,Onex,Genf,022 709 00 64,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/onex/es88/cabinet-dr-kuchler-gabrielle
Cabinet Dr. Kudla André,"Rue de Lausanne 54BIS, 1202 Genf",Rue de Lausanne 54BIS,1202,Genf,Genf,022 738 66 67,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/genf/e60/cabinet-dr-kudla-andre
Cabinet Dr. Kujawski Oskar,"Rue de Genève 133, 1226 Thônex",Rue de Genève 133,1226,Thônex,Genf,022 346 26 45,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/medizinische-praxis/thonex/etjv/cabinet-dr-kujawski-oskar
Cabinet Dr. Kummer Michel,"Rue Maunoir 13, 1207 Genf",Rue Maunoir 13,1207,Genf,Genf,022 349 44 39,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/etjx/cabinet-dr-kummer-michel
Cabinet Dr. Kunz Edward-Kobina,"Route de Suisse 62, 1290 Versoix",Route de Suisse 62,1290,Versoix,Genf,022 950 93 80,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/versoix/etjz/cabinet-dr-kunz-edward-kobina
Cabinet Dr. Kürsteiner Gudat Karin,"Avenue Alfred-Bertrand 4, 1206 Genf",Avenue Alfred-Bertrand 4,1206,Genf,Genf,022 347 14 58,Kardiologie,https://www.onedoc.ch/de/medizinische-praxis/genf/e99/cabinet-dr-kursteiner-gudat-karin
