name,address,street,postal_code,city,canton,phone_number,professions,url
Gynäkologie Fink,"Marktstrasse 11, 9435 Heerbrugg",Marktstrasse 11,9435,Heerbrugg,St. Gallen,071 511 29 22,"Gynäkologie und Geburtshilfe, Verhütung, Verhütungspille | Antibabypille, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich",https://www.onedoc.ch/de/medizinische-praxis/heerbrugg/e7km/gynakologie-fink
Hausarzt-Haus,"Gasterstrasse 32, 8730 Uznach",Gasterstrasse 32,8730,Uznach,St. Gallen,055 285 80 00,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/uznach/eoop/hausarzt-haus
Hausarztpraxis Alvier AG,"Technikumstrasse 20, 9470 Buchs SG",Technikumstrasse 20,9470,Buchs SG,St. Gallen,081 756 60 60,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/buchs/eo4r/hausarztpraxis-alvier-ag
Hausarztpraxis Neudorf,"Rorschacher Strasse 238, 9016 St. Gallen",Rorschacher Strasse 238,9016,St. Gallen,St. Gallen,071 288 25 55,"Anästhesiologie, Hausarztmedizin (Allgemeinmedizin), Manuelle Medizin, Abdomensonografie | Ultraschall des Bauches, Reiseberatung, Röntgen",https://www.onedoc.ch/de/medizinische-praxis/st-gallen/e8ph/hausarztpraxis-neudorf
hno-praxis st. gallen ag - Praxis Dr. med. Burkart Sandro,"Poststrasse 23, 9000 St. Gallen",Poststrasse 23,9000,St. Gallen,St. Gallen,071 222 56 33,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/medizinische-praxis/st-gallen/eow6/hno-praxis-st-gallen-ag-praxis-dr-med-burkart-sandro
"Ingold Rolf, FMH Dermatologie und Venerologie","Marktgasse 21, 9450 Altstätten",Marktgasse 21,9450,Altstätten,St. Gallen,071 755 66 64,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/altstatten/eo2m/ingold-rolf-fmh-dermatologie-und-venerologie
Kinderpraxis Papillon,"Gasterstrasse 30, 8730 Uznach",Gasterstrasse 30,8730,Uznach,St. Gallen,055 280 27 27,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/uznach/eyek/kinderpraxis-papillon
Medbase Abtwil - Sportfeld Gründenmoos,"Gründenstrasse 34, 9015 St. Gallen",Gründenstrasse 34,9015,St. Gallen,St. Gallen,071 313 70 20,"Physiotherapie, Sportphysiotherapie",https://www.onedoc.ch/de/medizinische-praxis/st-gallen/e8oc/medbase-abtwil-sportfeld-grundenmoos
Medical Center Maienfeld (MCM) AG Praxis Rebstein,"Staatsstrasse 153a, 9445 Rebstein",Staatsstrasse 153a,9445,Rebstein,St. Gallen,071 777 14 44,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Homöopathie",https://www.onedoc.ch/de/medizinische-praxis/rebstein/em2l/medical-center-maienfeld-mcm-ag-praxis-rebstein
MediQi - Bad Ragaz,"Hans Albrecht-Strasse 6, 7310 Bad Ragaz",Hans Albrecht-Strasse 6,7310,Bad Ragaz,St. Gallen,081 300 46 60,Traditionelle Chinesische Medizin (TCM),https://www.onedoc.ch/de/medizinische-praxis/bad-ragaz/e7fu/mediqi-bad-ragaz
Medizinisches Gutachtenzentrum Region St. Gallen,"Hauptstrasse 30, 9400 Rorschach",Hauptstrasse 30,9400,Rorschach,St. Gallen,071 845 45 02,Orthopädie,https://www.onedoc.ch/de/medizinische-praxis/rorschach/ebbpi/medizinisches-gutachtenzentrum-region-st-gallen
Neurologie St. Gallen,"Sankt Leonhard-Strasse 32, 9000 St. Gallen",Sankt Leonhard-Strasse 32,9000,St. Gallen,St. Gallen,071 228 78 78,"Neurologie, Demenz | Alzheimer, Elektroenzephalographie (EEG), Elektromyographie (EMG), Epilepsie, Kopfschmerzen und Migräne, Multiple Sklerose (MS)",https://www.onedoc.ch/de/medizinische-praxis/st-gallen/e1lp/neurologie-st-gallen
Polipraxis Niederuzwil,"Herrenhofstrasse 36, 9244 Uzwil",Herrenhofstrasse 36,9244,Uzwil,St. Gallen,071 951 16 51,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/uzwil/eo3q/polipraxis-niederuzwil
Polipraxis Oberuzwil,"WilerStrasse 3, 9242 Oberuzwil",WilerStrasse 3,9242,Oberuzwil,St. Gallen,071 951 52 52,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/medizinische-praxis/oberuzwil/e9dr/polipraxis-oberuzwil
Polipraxis Pädiatrie Flawil (Kinderarztpraxis),"Neugasse 9, 9230 Flawil",Neugasse 9,9230,Flawil,St. Gallen,071 394 10 30,"Pädiatrie, Hüftultraschall bei Säuglingen | Neugeborenen Ultraschall der Hüfte",https://www.onedoc.ch/de/medizinische-praxis/flawil/eoox/polipraxis-padiatrie-flawil-kinderarztpraxis
Polipraxis SG Ost,"Rorschacher Strasse 286, 9016 St. Gallen",Rorschacher Strasse 286,9016,St. Gallen,St. Gallen,071 566 70 60,Hausarztmedizin (Allgemeinmedizin),https://www.onedoc.ch/de/medizinische-praxis/st-gallen/e8fe/polipraxis-sg-ost
Polipraxis Steinach,"Hafenstrasse 6, 9323 Steinach",Hafenstrasse 6,9323,Steinach,St. Gallen,071 446 04 64,"Allgemeine Innere Medizin, Allergie | AllergoTest | Allergieabklärung, Grippe | Influenza | Grippesymptome | Schnupfen, Harnwegsinfektion | Zystitis | Blasenentzündung, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Impfberatung, Vorsorgeuntersuchung | Check up",https://www.onedoc.ch/de/medizinische-praxis/steinach/eotq/polipraxis-steinach
Polipraxis St.Gallen Bahnhof (Permanence),"Kornhausstrasse 3, 9000 St. Gallen",Kornhausstrasse 3,9000,St. Gallen,St. Gallen,071 228 40 40,"Allgemeine Innere Medizin, COVID-19 Test, Grippeimpfung, Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie, Grippe | Influenza | Grippesymptome | Schnupfen, Harnwegsinfektion | Zystitis | Blasenentzündung, Impfberatung, Verkehrsmedizinische Kontrolluntersuchung STUFE 1, Verkehrsmedizinische Kontrolluntersuchung STUFE 2, Verkehrsmedizinische Kontrolluntersuchung STUFE 3, Vorsorgeuntersuchung | Check up",https://www.onedoc.ch/de/medizinische-praxis/st-gallen/eq9e/polipraxis-st-gallen-bahnhof-permanence
Polipraxis St. Margrethen,"Grenzstrasse 27, 9430 Sankt Margrethen",Grenzstrasse 27,9430,Sankt Margrethen,St. Gallen,071 747 43 83,"Handchirurgie, Hausarztmedizin (Allgemeinmedizin), Orthopädische Chirurgie, Traumatologie, Aktualisierung des Impfbuchs, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Vorsorgeuntersuchung | Check up",https://www.onedoc.ch/de/medizinische-praxis/sankt-margrethen/e4ru/polipraxis-st-margrethen
Polipraxis Waldkirch (Hausarzt- und Kinderarztpraxis),"Dorfstrasse 6a, 9205 Waldkirch",Dorfstrasse 6a,9205,Waldkirch,St. Gallen,071 433 15 13,"Allgemeine Innere Medizin, Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Hüftultraschall bei Säuglingen | Neugeborenen Ultraschall der Hüfte",https://www.onedoc.ch/de/medizinische-praxis/waldkirch/eq8/polipraxis-waldkirch-hausarzt-und-kinderarztpraxis
Polipraxis Wil,"Obere Bahnhofstrasse 1, 9500 Wil SG",Obere Bahnhofstrasse 1,9500,Wil SG,St. Gallen,071 911 14 60,"Gastroenterologie, Abdomensonografie | Ultraschall des Bauches, Analkrebs | Analkarzinom, Darmkrebs | Colonkarzinom, Leberkrebs | Leberkarzinom, Magenkrebs | Magenkarzinom, Rektumkrebs | Rektumkarzinom, Screening auf Kolorektalkrebs | Darmkrebs, Speiseröhrenkrebs | Ösophaguskarzinom",https://www.onedoc.ch/de/medizinische-praxis/wil/euu6/polipraxis-wil
Polipraxis Wittenbach,"Arbonerstrasse 10, 9300 Wittenbach",Arbonerstrasse 10,9300,Wittenbach,St. Gallen,071 292 33 22,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Abdomensonografie | Ultraschall des Bauches, Grippe | Influenza | Grippesymptome | Schnupfen, Harnwegsinfektion | Zystitis | Blasenentzündung, Herz-Kreislauf-Prävention | CardioCheck, Präoperative Untersuchung, Röntgen, Verkehrsmedizinische Kontrolluntersuchung STUFE 1, Verkehrsmedizinische Kontrolluntersuchung STUFE 2",https://www.onedoc.ch/de/medizinische-praxis/wittenbach/ebbpf/polipraxis-wittenbach
Praxis Breitler-Voigt Veronika,"Schmiedgasse 30, 9000 St. Gallen",Schmiedgasse 30,9000,St. Gallen,St. Gallen,079 683 79 39,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/st-gallen/eovu/praxis-breitler-voigt-veronika
Praxis Cichocka und Cichocki,"Rorschacher Strasse 150, 9000 St. Gallen",Rorschacher Strasse 150,9000,St. Gallen,St. Gallen,071 220 90 67,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/st-gallen/elry/praxis-cichocka-und-cichocki
Praxis Dornacherhof,"Auerstrasse 31, 9435 Heerbrugg",Auerstrasse 31,9435,Heerbrugg,St. Gallen,071 727 98 27,"Allgemeine Innere Medizin, Pneumologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/medizinische-praxis/heerbrugg/eozy/praxis-dornacherhof
Praxis Dr. Bösiger Roy,"Floraweg 7, 7310 Bad Ragaz",Floraweg 7,7310,Bad Ragaz,St. Gallen,081 302 87 00,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/bad-ragaz/euvy/praxis-dr-bosiger-roy
Praxis Dr. Dalman Erin,"Alpenstrasse 3, 8640 Rapperswil",Alpenstrasse 3,8640,Rapperswil,St. Gallen,055 220 00 80,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/rapperswil/euq1/praxis-dr-dalman-erin
Praxis Dr. Gröbli Bruno,"Rosenbergstrasse 50, 9000 St. Gallen",Rosenbergstrasse 50,9000,St. Gallen,St. Gallen,071 222 69 70,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/st-gallen/eusc/praxis-dr-grobli-bruno
Praxis Dr. Kunz Ernst,"Oberer Graben 22, 9000 St. Gallen",Oberer Graben 22,9000,St. Gallen,St. Gallen,071 222 54 60,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/st-gallen/euth/praxis-dr-kunz-ernst
Praxis Dr. med. Abdel-Rehim Hossam,"Jägerweg 22, 8640 Rapperswil",Jägerweg 22,8640,Rapperswil,St. Gallen,055 210 01 48,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/rapperswil/eo0o/praxis-dr-med-abdel-rehim-hossam
Praxis Dr. med. Abraham Rolf,"Rorschacher Strasse 150, 9006 St. Gallen",Rorschacher Strasse 150,9006,St. Gallen,St. Gallen,071 244 42 42,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/st-gallen/elh4/praxis-dr-med-abraham-rolf
Praxis Dr. med. Abraham-Schmitz Diana,"Volkshausstrasse 21a, 9630 Wattwil",Volkshausstrasse 21a,9630,Wattwil,St. Gallen,071 988 41 51,"Allgemeine Innere Medizin, Gastroenterologie",https://www.onedoc.ch/de/medizinische-praxis/wattwil/eovy/praxis-dr-med-abraham-schmitz-diana
Praxis Dr. med. Achleitner Markus,"Zinggenstrasse 3 A, 9443 Widnau",Zinggenstrasse 3 A,9443,Widnau,St. Gallen,071 722 27 42,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/widnau/eusw/praxis-dr-med-achleitner-markus
Praxis Dr. med. Aeschlimann Jürg,"Thuraustrasse 8, 9630 Wattwil",Thuraustrasse 8,9630,Wattwil,St. Gallen,071 988 79 70,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/wattwil/eowi/praxis-dr-med-aeschlimann-jurg
Praxis Dr. med. Ahmad Farhad,"Eschenstrasse 11, 9403 Goldach",Eschenstrasse 11,9403,Goldach,St. Gallen,071 841 40 40,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/goldach/egp/praxis-dr-med-ahmad-farhad
Praxis Dr. med. Alain G. Preitner (Leitender Arzt) / Dr. med. Markus Holdt / Dr. med. Eva Vogt-Symietz,"Rotfarb 9, 8730 Uznach",Rotfarb 9,8730,Uznach,St. Gallen,055 280 44 44,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/uznach/eusp/praxis-dr-med-alain-g-preitner-leitender-arzt-dr-med-markus-holdt-dr-med-eva-vogt-symietz
Praxis Dr. med. Althaus Kathrin,"Unterdorfstrasse 2, 9230 Flawil",Unterdorfstrasse 2,9230,Flawil,St. Gallen,071 393 86 86,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/flawil/eox1/praxis-dr-med-althaus-kathrin
Praxis Dr. med. Alther Martin,"Bahnhofstrasse 38, 7310 Bad Ragaz",Bahnhofstrasse 38,7310,Bad Ragaz,St. Gallen,081 302 62 62,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/bad-ragaz/eoue/praxis-dr-med-alther-martin
Praxis Dr. med. Ammann Erich,"Hinterdorfstrasse 19, 9524 Zuzwil SG",Hinterdorfstrasse 19,9524,Zuzwil SG,St. Gallen,071 944 28 66,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zuzwil/eovi/praxis-dr-med-ammann-erich
Praxis Dr. med. Anderes Bruno,"Hauptstrasse 17, 9030 Gaiserwald",Hauptstrasse 17,9030,Gaiserwald,St. Gallen,071 223 30 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/gaiserwald/eutm/praxis-dr-med-anderes-bruno
Praxis Dr. med. Angehrn-Engler Denise,"Alberenbergstrasse 15, 9402 Mörschwil",Alberenbergstrasse 15,9402,Mörschwil,St. Gallen,071 223 85 85,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/morschwil/eum7/praxis-dr-med-angehrn-engler-denise
Praxis Dr. med. Anrig Marcel,"Hauptstrasse 47, 9436 Balgach",Hauptstrasse 47,9436,Balgach,St. Gallen,071 723 11 60,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/balgach/eotx/praxis-dr-med-anrig-marcel
Praxis Dr. med. Aschwanden,"Poststrasse 2, 9000 St. Gallen",Poststrasse 2,9000,St. Gallen,St. Gallen,071 222 39 33,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/st-gallen/eutq/praxis-dr-med-aschwanden
Praxis Dr. med. Aschwanden Ralph,"Bahnhofstrasse 76, 9240 Uzwil",Bahnhofstrasse 76,9240,Uzwil,St. Gallen,071 951 77 33,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/uzwil/eorz/praxis-dr-med-aschwanden-ralph
Praxis Dr. med. Babic Milorad,"Gaisgass 8, 9424 Rheineck",Gaisgass 8,9424,Rheineck,St. Gallen,071 888 53 53,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Pneumologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/medizinische-praxis/rheineck/eosg/praxis-dr-med-babic-milorad
Praxis Dr. med. Badur Nicole,"Güterstrasse 21/23, 8640 Rapperswil",Güterstrasse 21/23,8640,Rapperswil,St. Gallen,055 220 70 00,"Handchirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/rapperswil/epp3/praxis-dr-med-badur-nicole
Praxis Dr. med. Bajrami Nait,"Sankt PeterStrasse 13, 9500 Wil SG",Sankt PeterStrasse 13,9500,Wil SG,St. Gallen,071 911 64 11,"Allgemeine Innere Medizin, Rheumatologie",https://www.onedoc.ch/de/medizinische-praxis/wil/eo1z/praxis-dr-med-bajrami-nait
Praxis Dr. med. Balling Tanja,"Brauerstrasse 95, 9016 St. Gallen",Brauerstrasse 95,9016,St. Gallen,St. Gallen,071 282 71 11,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/st-gallen/ez83/praxis-dr-med-balling-tanja
Praxis Dr. med. Baumgartner Hans,"Torstrasse 11, 9000 St. Gallen",Torstrasse 11,9000,St. Gallen,St. Gallen,071 223 12 30,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/st-gallen/euu0/praxis-dr-med-baumgartner-hans
Praxis Dr. med. Bayat Ramin,"Neudorf 8, 9245 Oberbüren",Neudorf 8,9245,Oberbüren,St. Gallen,071 951 69 69,"Allgemeine Innere Medizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/medizinische-praxis/oberburen/eorw/praxis-dr-med-bayat-ramin
Praxis Dr. med. Becker Horst-Gerhard,"Unterer Stadtgraben 6, 8730 Uznach",Unterer Stadtgraben 6,8730,Uznach,St. Gallen,055 280 45 05,"Gynäkologie und Geburtshilfe, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/medizinische-praxis/uznach/eo0q/praxis-dr-med-becker-horst-gerhard
Praxis Dr. med. Beer Karsten,"Obere Bahnhofstrasse 49, 9500 Wil SG",Obere Bahnhofstrasse 49,9500,Wil SG,St. Gallen,071 911 22 04,Neurologie,https://www.onedoc.ch/de/medizinische-praxis/wil/eox2/praxis-dr-med-beer-karsten
Praxis Dr. med. Begle Klaus,"Werkstrasse 10 / 3. OG, 9444 Diepoldsau",Werkstrasse 10 / 3. OG,9444,Diepoldsau,St. Gallen,071 770 04 71,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/diepoldsau/eou8/praxis-dr-med-begle-klaus
Praxis Dr. med. Bene Laszlo,"Wolfganghof 12, 9014 St. Gallen",Wolfganghof 12,9014,St. Gallen,St. Gallen,071 278 13 28,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/st-gallen/eox8/praxis-dr-med-bene-laszlo
Praxis Dr. med. Benkovics Andrea,"Boppartstrasse 4, 9014 St. Gallen",Boppartstrasse 4,9014,St. Gallen,St. Gallen,071 277 57 57,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Neurologie",https://www.onedoc.ch/de/medizinische-praxis/st-gallen/eup2/praxis-dr-med-benkovics-andrea
Praxis Dr. med. Benz Urs,"Marktplatz 9, 9400 Rorschach",Marktplatz 9,9400,Rorschach,St. Gallen,071 855 42 33,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/rorschach/eozi/praxis-dr-med-benz-urs
Praxis Dr. med. Berger Dora,"Bahnhofstrasse 9A, 7320 Sargans",Bahnhofstrasse 9A,7320,Sargans,St. Gallen,081 723 66 96,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/sargans/eosm/praxis-dr-med-berger-dora
Praxis Dr. med. Berger Mathias,"Rheindorfstrasse 7, 9430 Sankt Margrethen",Rheindorfstrasse 7,9430,Sankt Margrethen,St. Gallen,071 888 48 66,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/sankt-margrethen/eot9/praxis-dr-med-berger-mathias
Praxis Dr. med. Bertschinger Christoph,"Strandbodenstrasse 23, 8877 Quarten",Strandbodenstrasse 23,8877,Quarten,St. Gallen,081 738 27 60,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/quarten/euvs/praxis-dr-med-bertschinger-christoph
Praxis Dr. med. Bieber Georg,"Seminarstrasse 8A, 9200 Gossau SG",Seminarstrasse 8A,9200,Gossau SG,St. Gallen,071 351 23 29,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/gossau/elg6/praxis-dr-med-bieber-georg
Praxis Dr. med. Bieler Bühler Andrea,"Rorschacherstrasse 19, 9000 St. Gallen",Rorschacherstrasse 19,9000,St. Gallen,St. Gallen,071 245 77 55,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/st-gallen/eopr/praxis-dr-med-bieler-buhler-andrea
Praxis Dr. med. Bietenhard Küngolt,"Underfelsbach 18, 9473 Gams",Underfelsbach 18,9473,Gams,St. Gallen,081 771 16 48,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/gams/eorg/praxis-dr-med-bietenhard-kungolt
Praxis Dr. med. Bigler Markus,"St. Galler-Strasse 2, 9400 Rorschach",St. Galler-Strasse 2,9400,Rorschach,St. Gallen,071 844 10 10,"Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/medizinische-praxis/rorschach/eott/praxis-dr-med-bigler-markus
Praxis Dr. med. Bischofberger Pius,"Wältigasse 6, 8887 Mels",Wältigasse 6,8887,Mels,St. Gallen,081 558 90 00,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/mels/e0bn/praxis-dr-med-bischofberger-pius
Praxis Dr. med. Blatter Annett,"Kapplerstrasse 32, 9642 Ebnat-Kappel",Kapplerstrasse 32,9642,Ebnat-Kappel,St. Gallen,071 993 13 53,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/ebnat-kappel/eoo5/praxis-dr-med-blatter-annett
Praxis Dr. med. Böhi Peter,"Trogenerstrasse 20, 9450 Altstätten",Trogenerstrasse 20,9450,Altstätten,St. Gallen,071 755 08 22,"Gynäkologie und Geburtshilfe, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/medizinische-praxis/altstatten/elhw/praxis-dr-med-bohi-peter
Praxis Dr. med. Bollinger Brigitte,"Hans Albrecht-Strasse, 7310 Bad Ragaz",Hans Albrecht-Strasse,7310,Bad Ragaz,St. Gallen,081 303 38 38,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/bad-ragaz/ez9t/praxis-dr-med-bollinger-brigitte
Praxis Dr. med. Bönig Anja,"Tonhallestrasse 24, 9500 Wil SG",Tonhallestrasse 24,9500,Wil SG,St. Gallen,071 911 30 54,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/wil/eooz/praxis-dr-med-bonig-anja
Praxis Dr. med. Bon-Jung Anita,"Museumsstrasse 43, 9000 St. Gallen",Museumsstrasse 43,9000,St. Gallen,St. Gallen,071 242 00 88,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/st-gallen/eool/praxis-dr-med-bon-jung-anita
Praxis Dr. med. Bon Reto,"Gozenbergstrasse 1, 9200 Gossau SG",Gozenbergstrasse 1,9200,Gossau SG,St. Gallen,071 388 70 40,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/gossau/eozv/praxis-dr-med-bon-reto
Praxis Dr. med. Braunigger Roland,"Brauerstrasse 95, 9016 St. Gallen",Brauerstrasse 95,9016,St. Gallen,St. Gallen,071 282 71 11,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/medizinische-praxis/st-gallen/ez9y/praxis-dr-med-braunigger-roland
Praxis Dr. med. Breitenmoser Yvonne,"Hauptstrasse 82, 9400 Rorschach",Hauptstrasse 82,9400,Rorschach,St. Gallen,071 845 52 52,Neurologie,https://www.onedoc.ch/de/medizinische-praxis/rorschach/eopt/praxis-dr-med-breitenmoser-yvonne
Praxis Dr. med. Breitler-Voigt Veronika,"Churfirstenstrasse 8, 9533 Kirchberg SG",Churfirstenstrasse 8,9533,Kirchberg SG,St. Gallen,079 683 79 39,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/kirchberg/eovt/praxis-dr-med-breitler-voigt-veronika
Praxis Dr. med. Brögli Angela,"Neue Jonastrasse 79, 8640 Rapperswil",Neue Jonastrasse 79,8640,Rapperswil,St. Gallen,055 214 10 00,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/rapperswil/elj2/praxis-dr-med-brogli-angela
Praxis Dr. med. Brülisauer Willy,"Poststrasse 16, 9113 Degersheim",Poststrasse 16,9113,Degersheim,St. Gallen,071 371 11 54,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/degersheim/eosq/praxis-dr-med-brulisauer-willy
Praxis Dr. med. Brunner Thomas,"Brauerstrasse 95, 9016 St. Gallen",Brauerstrasse 95,9016,St. Gallen,St. Gallen,071 282 71 11,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/medizinische-praxis/st-gallen/ez90/praxis-dr-med-brunner-thomas
Praxis Dr. med. Buchalla Thomas,"Wingertgass, 9475 Sevelen",Wingertgass,9475,Sevelen,St. Gallen,081 785 18 58,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/medizinische-praxis/sevelen/eurf/praxis-dr-med-buchalla-thomas
Praxis Dr. med. Bures Eva,"Wilerstrasse 3, 9230 Flawil",Wilerstrasse 3,9230,Flawil,St. Gallen,071 393 44 88,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/flawil/eo4f/praxis-dr-med-bures-eva
Praxis Dr. med. Burkhard Nina,"Alte Jonastrasse 24, 8640 Rapperswil",Alte Jonastrasse 24,8640,Rapperswil,St. Gallen,055 210 54 54,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/rapperswil/euqv/praxis-dr-med-burkhard-nina
Praxis Dr. med. Burlein Barbara,"Lessingstrasse 4, 9008 St. Gallen",Lessingstrasse 4,9008,St. Gallen,St. Gallen,071 244 93 72,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/st-gallen/ele5/praxis-dr-med-burlein-barbara
Praxis Dr. med. Burz Christoph,"Bahnhofstrasse 43, 9470 Buchs SG",Bahnhofstrasse 43,9470,Buchs SG,St. Gallen,081 756 60 20,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/buchs/emxq/praxis-dr-med-burz-christoph
Praxis Dr. med. Buschor Felix,"Widnauerstrasse 5, 9435 Heerbrugg",Widnauerstrasse 5,9435,Heerbrugg,St. Gallen,071 577 00 55,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/heerbrugg/eraa/praxis-dr-med-buschor-felix
Praxis Dr. med. Carle-Köhnlein Eva,"Löwenstrasse 4, 7310 Bad Ragaz",Löwenstrasse 4,7310,Bad Ragaz,St. Gallen,081 511 01 49,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/bad-ragaz/euk8/praxis-dr-med-carle-kohnlein-eva
Praxis Dr. med. Cekic-Lorenz Katharina,"Bahnhofstrasse 32, 9630 Wattwil",Bahnhofstrasse 32,9630,Wattwil,St. Gallen,071 988 29 44,"Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/wattwil/eun1/praxis-dr-med-cekic-lorenz-katharina
