name,address,street,postal_code,city,canton,phone_number,professions,url
Spital Zofingen - Innere Medizin,"Mühlethalstrasse 27, 4800 Zofingen",Mühlethalstrasse 27,4800,Zofingen,Aargau,062 746 51 51,"Allgemeine Innere Medizin, Gastroenterologie, Infektiologie, Kardiologie, Nephrologie",https://www.onedoc.ch/de/spital/zofingen/eysp/spital-zofingen-innere-medizin
Spital Zofingen - Kardiologie,"Mühlethalstrasse 27, 4800 Zofingen",Mühlethalstrasse 27,4800,Zofingen,Aargau,062 746 51 51,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/spital/zofingen/eq6m/spital-zofingen-kardiologie
Spital Zofingen - Neurologie,"Mühlethalstrasse 27, 4800 Zofingen",Mühlethalstrasse 27,4800,Zofingen,Aargau,062 746 50 50,Neurologie,https://www.onedoc.ch/de/spital/zofingen/eqz5/spital-zofingen-neurologie
Spital Zofingen - ORL Klinik,"Mühlethalstrasse 27, 4800 Zofingen",Mühlethalstrasse 27,4800,Zofingen,Aargau,062 751 22 66,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/spital/zofingen/eqvb/spital-zofingen-orl-klinik
Spital Zofingen - Palliativmedizin,"Mühlethalstrasse 27, 4800 Zofingen",Mühlethalstrasse 27,4800,Zofingen,Aargau,062 746 51 51,Allgemeine Innere Medizin,https://www.onedoc.ch/de/spital/zofingen/equv/spital-zofingen-palliativmedizin
Spital Zofingen - Pneumologie,"Mühlethalstrasse 27, 4800 Zofingen",Mühlethalstrasse 27,4800,Zofingen,Aargau,062 746 51 51,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/spital/zofingen/eyvi/spital-zofingen-pneumologie
Spital Zofingen - Radiologische Klinik,"Mühlethalstrasse 27, 4800 Zofingen",Mühlethalstrasse 27,4800,Zofingen,Aargau,062 746 58 03,Radiologie,https://www.onedoc.ch/de/spital/zofingen/eqxo/spital-zofingen-radiologische-klinik
Tageschirurgie Baden,"Rütistrasse 6, 5400 Baden",Rütistrasse 6,5400,Baden,Aargau,056 202 30 10,"Augenheilkunde, Gynäkologie und Geburtshilfe, Urologie",https://www.onedoc.ch/de/spital/baden/eqyr/tageschirurgie-baden
Tageschirurgie Baden - Chirurgie Allgemein,"Rütistrasse 6, 5400 Baden",Rütistrasse 6,5400,Baden,Aargau,044 313 00 01,Chirurgie,https://www.onedoc.ch/de/spital/baden/eq5x/tageschirurgie-baden-chirurgie-allgemein
"Windisch, Psychiatrische Dienste Aargau - Psychiatrie - Forensik","Zürcherstrasse 241, 5210 Windisch",Zürcherstrasse 241,5210,Windisch,Aargau,056 462 21 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/windisch/eysa/windisch-psychiatrische-dienste-aargau-psychiatrie-forensik
"Windisch, Psychiatrische Dienste Aargau - Psychiatrie Sucht stationär","Zürcherstrasse 241, 5210 Windisch",Zürcherstrasse 241,5210,Windisch,Aargau,056 462 21 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/windisch/equr/windisch-psychiatrische-dienste-aargau-psychiatrie-sucht-stationar
"Windisch, Psychiatrische Dienste Aargau - Psycho-Geriatrie","Zürcherstrasse 241, 5210 Windisch",Zürcherstrasse 241,5210,Windisch,Aargau,056 462 21 11,"Allgemeine Innere Medizin, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/windisch/eytb/windisch-psychiatrische-dienste-aargau-psycho-geriatrie
"Windisch, Psychiatrische Dienste Aargau - Psychosomatik","Zürcherstrasse 241, 5210 Windisch",Zürcherstrasse 241,5210,Windisch,Aargau,056 462 21 11,"Anästhesiologie, Hausarztmedizin (Allgemeinmedizin), Klinische Pharmakologie und Toxikologie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/windisch/eyrc/windisch-psychiatrische-dienste-aargau-psychosomatik
"Züst Hans-Jörg, FMH Oto-Rhino-Laryngologie","Kaiserstrasse 2, 4310 Rheinfelden",Kaiserstrasse 2,4310,Rheinfelden,Aargau,061 833 10 00,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/spital/rheinfelden/eq7u/zust-hans-jorg-fmh-oto-rhino-laryngologie
Augenchirurgie am Bahnhof,"Kornhausstrasse 18, 9000 St. Gallen",Kornhausstrasse 18,9000,St. Gallen,St. Gallen,071 288 50 50,Augenheilkunde,https://www.onedoc.ch/de/spital/st-gallen/eure/augenchirurgie-am-bahnhof
"Flawil, Spital Flawil - Orthopädische Chirurgie","Krankenhausstrasse 23, 9230 Flawil",Krankenhausstrasse 23,9230,Flawil,St. Gallen,071 394 71 11,"Chirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/flawil/euvk/flawil-spital-flawil-orthopadische-chirurgie
FMH Orthopädische Chirurgie,"Splügenstrasse 6, 9008 St. Gallen",Splügenstrasse 6,9008,St. Gallen,St. Gallen,071 244 60 20,"Handchirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/st-gallen/eosn/fmh-orthopadische-chirurgie
Grand Resort Bad Ragaz Medizinisches Zentrum,"Hans Albrecht-Strasse, 7310 Bad Ragaz",Hans Albrecht-Strasse,7310,Bad Ragaz,St. Gallen,081 303 38 38,"Chirurgie, Neurologie, Orthopädische Chirurgie, Radiologie",https://www.onedoc.ch/de/spital/bad-ragaz/eq97/grand-resort-bad-ragaz-medizinisches-zentrum
Kantonsspital St. Gallen,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Anästhesiologie, Chirurgie, Gynäkologie und Geburtshilfe, Infektiologie, Kardiologie, Medizinische Onkologie, Pädiatrie, Urologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/st-gallen/eyyq/kantonsspital-st-gallen
Kantonsspital St.Gallen - Anästhesie Allgemein,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Anästhesiologie, Intensivmedizin, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/st-gallen/ez7e/kantonsspital-st-gallen-anasthesie-allgemein
Kantonsspital St.Gallen - Andere,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Radio-Onkologie (Strahlentherapie)",https://www.onedoc.ch/de/spital/st-gallen/euq4/kantonsspital-st-gallen-andere
Kantonsspital St.Gallen - Angiologie,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Angiologie",https://www.onedoc.ch/de/spital/st-gallen/ez9g/kantonsspital-st-gallen-angiologie
Kantonsspital St.Gallen - Beratung Adipositas,"Rorschacher Strasse 311, 9016 St. Gallen",Rorschacher Strasse 311,9016,St. Gallen,St. Gallen,071 282 08 00,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie",https://www.onedoc.ch/de/spital/st-gallen/eumd/kantonsspital-st-gallen-beratung-adipositas
Kantonsspital St.Gallen - Brustzentrum/Chirurgie,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Medizinische Onkologie",https://www.onedoc.ch/de/spital/st-gallen/ez78/kantonsspital-st-gallen-brustzentrum-chirurgie
Kantonsspital St.Gallen - Chirurgie Allgemein,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Chirurgie, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/spital/st-gallen/ez8g/kantonsspital-st-gallen-chirurgie-allgemein
Kantonsspital St.Gallen - Chirurgie Hand,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Chirurgie, Handchirurgie",https://www.onedoc.ch/de/spital/st-gallen/eun3/kantonsspital-st-gallen-chirurgie-hand
Kantonsspital St.Gallen - Chirurgie Neuro,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,Neurochirurgie,https://www.onedoc.ch/de/spital/st-gallen/ez7u/kantonsspital-st-gallen-chirurgie-neuro
Kantonsspital St.Gallen - Chirurgie Orthopädische,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Chirurgie, Hausarztmedizin (Allgemeinmedizin), Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/st-gallen/ez9c/kantonsspital-st-gallen-chirurgie-orthopadische
Kantonsspital St.Gallen - Chirurgie Plastische,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Chirurgie, Handchirurgie, Orthopädische Chirurgie, Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/spital/st-gallen/ez9z/kantonsspital-st-gallen-chirurgie-plastische
Kantonsspital St.Gallen - Dermatologische Klinik,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allergologie und Immunologie, Dermatologie und Venerologie",https://www.onedoc.ch/de/spital/st-gallen/ez84/kantonsspital-st-gallen-dermatologische-klinik
Kantonsspital St.Gallen - Diverse,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,052 624 51 00,"Allgemeine Innere Medizin, Homöopathie",https://www.onedoc.ch/de/spital/st-gallen/euca/kantonsspital-st-gallen-diverse
Kantonsspital St.Gallen - Endo/Diabetologie,"Rorschacher Strasse 95 / Haus 10, 9007 St. Gallen",Rorschacher Strasse 95 / Haus 10,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie",https://www.onedoc.ch/de/spital/st-gallen/eum1/kantonsspital-st-gallen-endo-diabetologie
Kantonsspital St.Gallen - Gastroenterologie,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Gastroenterologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/st-gallen/eyy8/kantonsspital-st-gallen-gastroenterologie
Kantonsspital St.Gallen - Gefässchirurgie,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Chirurgie, Gefässchirurgie",https://www.onedoc.ch/de/spital/st-gallen/ez9n/kantonsspital-st-gallen-gefasschirurgie
Kantonsspital St.Gallen - Gynäkologische Klinik,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Gynäkologie und Geburtshilfe, Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/st-gallen/ez7j/kantonsspital-st-gallen-gynakologische-klinik
Kantonsspital St.Gallen - Hämatologie,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,,https://www.onedoc.ch/de/spital/st-gallen/euqy/kantonsspital-st-gallen-hamatologie
Kantonsspital St.Gallen - Infektiologie,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Infektiologie, Tropen- und Reisemedizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/st-gallen/ez7m/kantonsspital-st-gallen-infektiologie
Kantonsspital St.Gallen - Innere Medizin,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie, Hausarztmedizin (Allgemeinmedizin), Kardiologie, Tropen- und Reisemedizin",https://www.onedoc.ch/de/spital/st-gallen/ez7h/kantonsspital-st-gallen-innere-medizin
Kantonsspital St.Gallen - Integrative-/Komplementärmed.,"Greithstrasse 20 / Haus 33, 9007 St. Gallen",Greithstrasse 20 / Haus 33,9007,St. Gallen,St. Gallen,071 494 64 24,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Medizinische Onkologie",https://www.onedoc.ch/de/spital/st-gallen/e0bb/kantonsspital-st-gallen-integrative-komplementarmed
Kantonsspital St.Gallen - Intensiv,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/spital/st-gallen/ez7g/kantonsspital-st-gallen-intensiv
Kantonsspital St.Gallen - Kardiologie,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Kardiologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/st-gallen/ez8f/kantonsspital-st-gallen-kardiologie
Kantonsspital St.Gallen - Muskeln /ALS,"Greithstrasse 20 / Haus 33, 9007 St. Gallen",Greithstrasse 20 / Haus 33,9007,St. Gallen,St. Gallen,071 494 11 11,Neurologie,https://www.onedoc.ch/de/spital/st-gallen/euqt/kantonsspital-st-gallen-muskeln-als
Kantonsspital St.Gallen - Nephrologie,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Nephrologie",https://www.onedoc.ch/de/spital/st-gallen/ez8q/kantonsspital-st-gallen-nephrologie
Kantonsspital St.Gallen - Neurologie,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Neurologie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/st-gallen/ez7l/kantonsspital-st-gallen-neurologie
Kantonsspital St.Gallen - Nuklearmedizin,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Nuklearmedizin, Radiologie",https://www.onedoc.ch/de/spital/st-gallen/ez8r/kantonsspital-st-gallen-nuklearmedizin
Kantonsspital St.Gallen - Onkologie,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Chirurgie, Dermatologie und Venerologie, Hausarztmedizin (Allgemeinmedizin), Hämatologie, Infektiologie, Medizinische Onkologie, Neurologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/st-gallen/eq9c/kantonsspital-st-gallen-onkologie
Kantonsspital St.Gallen - Ophthalmologische Klinik,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Augenheilkunde, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/spital/st-gallen/ez7f/kantonsspital-st-gallen-ophthalmologische-klinik
Kantonsspital St.Gallen - ORL Klinik,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/spital/st-gallen/e0a7/kantonsspital-st-gallen-orl-klinik
Kantonsspital St.Gallen - Palliativmedizin,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Anästhesiologie, Medizinische Onkologie, Neurochirurgie, Neurologie",https://www.onedoc.ch/de/spital/st-gallen/ez77/kantonsspital-st-gallen-palliativmedizin
Kantonsspital St.Gallen - Pneumologie,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Pneumologie",https://www.onedoc.ch/de/spital/st-gallen/eyy5/kantonsspital-st-gallen-pneumologie
Kantonsspital St.Gallen - Psychosomatik,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/st-gallen/ez8h/kantonsspital-st-gallen-psychosomatik
Kantonsspital St.Gallen - Radiologische Klinik,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Nuklearmedizin, Radio-Onkologie (Strahlentherapie), Radiologie",https://www.onedoc.ch/de/spital/st-gallen/ez7k/kantonsspital-st-gallen-radiologische-klinik
Kantonsspital St.Gallen - Radioonkologie,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Hausarztmedizin (Allgemeinmedizin), Radio-Onkologie (Strahlentherapie)",https://www.onedoc.ch/de/spital/st-gallen/ez9o/kantonsspital-st-gallen-radioonkologie
Kantonsspital St.Gallen - Rechtsmedizin/ Forensik,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/st-gallen/ez8u/kantonsspital-st-gallen-rechtsmedizin-forensik
Kantonsspital St.Gallen - Rheumatologische Klinik,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Rheumatologie",https://www.onedoc.ch/de/spital/st-gallen/ez8p/kantonsspital-st-gallen-rheumatologische-klinik
Kantonsspital St.Gallen - Schmerzmedizin,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/spital/st-gallen/ez8x/kantonsspital-st-gallen-schmerzmedizin
Kantonsspital St.Gallen - Thoraxchirurgie,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Chirurgie, Herzchirurgie",https://www.onedoc.ch/de/spital/st-gallen/e0aa/kantonsspital-st-gallen-thoraxchirurgie
Kantonsspital St.Gallen - Urologische Klinik,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,Urologie,https://www.onedoc.ch/de/spital/st-gallen/ez9q/kantonsspital-st-gallen-urologische-klinik
Kantonsspital St.Gallen - Zentrale Notfallaufnahme,"Rorschacher Strasse 95, 9007 St. Gallen",Rorschacher Strasse 95,9007,St. Gallen,St. Gallen,071 494 11 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Intensivmedizin",https://www.onedoc.ch/de/spital/st-gallen/ez8k/kantonsspital-st-gallen-zentrale-notfallaufnahme
Kinder- und Jugendpsych. Dienste - Kinder Psychiatrie,"Brühlgasse 35, 9000 St. Gallen",Brühlgasse 35,9000,St. Gallen,St. Gallen,071 243 45 45,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/st-gallen/euln/kinder-und-jugendpsych-dienste-kinder-psychiatrie
Kinder- und Jugendpsych. Dienste - Psychotherapiestation,"Burggraben 16, 9000 St. Gallen",Burggraben 16,9000,St. Gallen,St. Gallen,071 243 46 80,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/spital/st-gallen/eyeh/kinder-und-jugendpsych-dienste-psychotherapiestation
KJPD Regionalstelle Heerbrugg - Kinder Psychiatrie,"Aechelistrasse 6, 9435 Heerbrugg",Aechelistrasse 6,9435,Heerbrugg,St. Gallen,081 725 50 20,"Hausarztmedizin (Allgemeinmedizin), Kinder- und Jugendpsychiatrie",https://www.onedoc.ch/de/spital/heerbrugg/eulu/kjpd-regionalstelle-heerbrugg-kinder-psychiatrie
KJPD Regionalstelle Sargans - Kinder Psychiatrie,"Grossfeldstrasse 19, 7320 Sargans",Grossfeldstrasse 19,7320,Sargans,St. Gallen,071 243 47 00,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/spital/sargans/eumb/kjpd-regionalstelle-sargans-kinder-psychiatrie
Medizinisches Zentrum - Angiologie,"Hans Albrecht-Strasse, 7310 Bad Ragaz",Hans Albrecht-Strasse,7310,Bad Ragaz,St. Gallen,081 303 38 50,"Allgemeine Innere Medizin, Angiologie, Chirurgie, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/spital/bad-ragaz/ezwk/medizinisches-zentrum-angiologie
Medizinisches Zentrum - Chirurgie Allgemein,"Hans Albrecht-Strasse, 7310 Bad Ragaz",Hans Albrecht-Strasse,7310,Bad Ragaz,St. Gallen,081 303 38 50,Chirurgie,https://www.onedoc.ch/de/spital/bad-ragaz/ezux/medizinisches-zentrum-chirurgie-allgemein
Medizinisches Zentrum - Chirurgie Plastische,"Hans Albrecht-Strasse, 7310 Bad Ragaz",Hans Albrecht-Strasse,7310,Bad Ragaz,St. Gallen,081 303 38 93,"Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/spital/bad-ragaz/ez89/medizinisches-zentrum-chirurgie-plastische
Medizinisches Zentrum - Innere Medizin,"Hans Albrecht-Strasse, 7310 Bad Ragaz",Hans Albrecht-Strasse,7310,Bad Ragaz,St. Gallen,081 287 70 30,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/spital/bad-ragaz/ezu3/medizinisches-zentrum-innere-medizin
Medizinisches Zentrum - Rehabilitation,"Hans Albrecht-Strasse, 7310 Bad Ragaz",Hans Albrecht-Strasse,7310,Bad Ragaz,St. Gallen,081 303 38 24,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Physikalische und Rehabilitative Medizin",https://www.onedoc.ch/de/spital/bad-ragaz/ez7n/medizinisches-zentrum-rehabilitation
"Nakhostin Manoutch, FMH Orthopädische Chirurgie","Hauptstrasse 30, 9400 Rorschach",Hauptstrasse 30,9400,Rorschach,St. Gallen,071 845 45 02,,https://www.onedoc.ch/de/spital/rorschach/elhl/nakhostin-manoutch-fmh-orthopadische-chirurgie
Ostschweizer Kinderspital SG,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 243 71 11,"Anästhesiologie, Intensivmedizin, Neurochirurgie, Pädiatrie, Radiologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/st-gallen/ez7v/ostschweizer-kinderspital-sg
Ostschweizer Kinderspital SG - Anästhesie Allgemein,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 243 71 11,Anästhesiologie,https://www.onedoc.ch/de/spital/st-gallen/e0a2/ostschweizer-kinderspital-sg-anasthesie-allgemein
Ostschweizer Kinderspital SG - Dermatologische Klinik,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 791 90 90,"Dermatologie und Venerologie, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/spital/st-gallen/eown/ostschweizer-kinderspital-sg-dermatologische-klinik
Ostschweizer Kinderspital SG - Gastroenterologie,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 243 71 11,Pädiatrie,https://www.onedoc.ch/de/spital/st-gallen/e0a0/ostschweizer-kinderspital-sg-gastroenterologie
Ostschweizer Kinderspital SG - Infektiologie,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 243 71 11,"Infektiologie, Pädiatrie",https://www.onedoc.ch/de/spital/st-gallen/ez82/ostschweizer-kinderspital-sg-infektiologie
Ostschweizer Kinderspital SG - Intensiv,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 243 71 11,"Intensivmedizin, Pädiatrie",https://www.onedoc.ch/de/spital/st-gallen/ez8e/ostschweizer-kinderspital-sg-intensiv
Ostschweizer Kinderspital SG - Kardiologie,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 243 71 11,Pädiatrie,https://www.onedoc.ch/de/spital/st-gallen/euli/ostschweizer-kinderspital-sg-kardiologie
Ostschweizer Kinderspital SG - Kinder Chirurgie Klinik,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 243 71 11,Kinderchirurgie,https://www.onedoc.ch/de/spital/st-gallen/ez7z/ostschweizer-kinderspital-sg-kinder-chirurgie-klinik
Ostschweizer Kinderspital SG - Kinderklinik,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 243 71 11,"Gynäkologie und Geburtshilfe, Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/st-gallen/ez7r/ostschweizer-kinderspital-sg-kinderklinik
Ostschweizer Kinderspital SG - Neurologie,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 243 71 11,Pädiatrie,https://www.onedoc.ch/de/spital/st-gallen/ez8v/ostschweizer-kinderspital-sg-neurologie
Ostschweizer Kinderspital SG - Notfall Pädiatrie,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 243 71 11,Pädiatrie,https://www.onedoc.ch/de/spital/st-gallen/eul8/ostschweizer-kinderspital-sg-notfall-padiatrie
Ostschweizer Kinderspital SG - Ophthalmologische Klinik,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 245 33 32,Augenheilkunde,https://www.onedoc.ch/de/spital/st-gallen/euqh/ostschweizer-kinderspital-sg-ophthalmologische-klinik
Ostschweizer Kinderspital SG - Pädiatrie Endo-/Diabetol.,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 243 71 11,Pädiatrie,https://www.onedoc.ch/de/spital/st-gallen/ez70/ostschweizer-kinderspital-sg-padiatrie-endo-diabetol
Ostschweizer Kinderspital SG - Pädiatrie Onko-/Hämatologie,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 243 71 11,Pädiatrie,https://www.onedoc.ch/de/spital/st-gallen/ez72/ostschweizer-kinderspital-sg-padiatrie-onko-hamatologie
Ostschweizer Kinderspital SG - Pädiatrische Orthopädie,"Claudiusstrasse 6, 9006 St. Gallen",Claudiusstrasse 6,9006,St. Gallen,St. Gallen,071 243 71 11,Orthopädische Chirurgie,https://www.onedoc.ch/de/spital/st-gallen/ez8o/ostschweizer-kinderspital-sg-padiatrische-orthopadie
