name,address,canton,url
Centre Médical de Crissier Arsanté,"Chemin des Lentillières 1a, 1023 Crissier",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/crissier/e492/centre-medical-de-crissier-arsante
Centre Médical de Gland,"Allée du Communet 20, 1196 Gland",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/gland/evzw/centre-medical-de-gland
Centre médical de la Source,"Avenue Alexandre-Vinet 30, 1004 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/evp8/centre-medical-de-la-source
Centre médical de Lucens,"Avenue de la Vignette 10, 1522 Lucens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lucens/evm0/centre-medical-de-lucens
Centre médical de Morges,"Rue de la Gare 15, 1110 Morges",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/morges/evns/centre-medical-de-morges
Centre médical de pédiatrie,"Route de Cossonay 14F, 1040 Echallens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/echallens/evs5/centre-medical-de-pediatrie
Centre Médical de Renens,"Avenue du 14 Avril 12, 1020 Renens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/renens/evwr/centre-medical-de-renens
Centre Médical des Diablerets,"Chemin du Torrent 2, 1865 Les Diablerets",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/les-diablerets/evsh/centre-medical-des-diablerets
Centre médical de Vidy,"Route de Chavannes 11, 1007 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e11o/centre-medical-de-vidy
Centre Médical de Vidy (Groupe Vidy-Med),"Route de Chavannes 9, 1007 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/et9b/centre-medical-de-vidy-groupe-vidy-med
Centre médical du Fey,"Chemin Champ-du-Gour 11, 1510 Moudon",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/moudon/evjf/centre-medical-du-fey
Centre Médical du Lac,"Route Suisse 35, 1196 Gland",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/gland/e779/centre-medical-du-lac
Centre médical du Simplon,"Rue du Simplon 32A, 1020 Renens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/renens/ebbud/centre-medical-du-simplon
Centre médical du Simplon,"Rue du Simplon 32A, 1020 Renens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/renens/evvv/centre-medical-du-simplon
Centre médical d'Yverdon,"Rue des Remparts 6, 1400 Yverdon-les-Bains",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/yverdon-les-bains/evpt/centre-medical-d-yverdon
Centre médical Epalinges,"Route de la Corniche 1, 1066 Epalinges",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/epalinges/e38i/centre-medical-epalinges
Centre médical Gare de Vevey,"Place de la Gare 3, 1800 Vevey",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/vevey/ebaqg/centre-medical-gare-de-vevey
Centre Médical La Lignière - Gland,"La Lignière 5, 1196 Gland",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/gland/ebbcy/centre-medical-la-ligniere-gland
Centre Médical Lausanne Ouest - CMLO,"Route de Renens 24, 1008 Prilly",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/prilly/ep7d/centre-medical-lausanne-ouest-cmlo
Centre Médical Montchoisi,"Chemin des Allinges 16bis, 1006 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/evs0/centre-medical-montchoisi
Centre médical Nord-Sud,"Rue du Jura 2, 1023 Crissier",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/crissier/e959/centre-medical-nord-sud
Centre Médical Vevey,"Rue du Simplon 11, 1800 Vevey",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/vevey/e08c/centre-medical-vevey
Centre Médical Viviscum,"Rue des Communaux 4, 1800 Vevey",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/vevey/ev0z/centre-medical-viviscum
Centre médico-chirurgical Censuy,"Avenue du Censuy 14, 1020 Renens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/renens/evki/centre-medico-chirurgical-censuy
Centre médico-chirurgical du Censuy,"Avenue du Censuy 14, 1020 Renens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/renens/eba2r/centre-medico-chirurgical-du-censuy
Centre Orthopédique d'Ouchy,"Avenue d'Ouchy 41, 1006 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/etj5/centre-orthopedique-d-ouchy
Cires médical,"Rue de la Madeleine 39, 1800 Vevey",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/vevey/evzb/cires-medical
Clinique CIC,"Rue du Grammont 2, 1815 Clarens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/clarens/evmq/clinique-cic
Clinique de Genolier,"Route du Muids 3, 1272 Genolier",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/genolier/e0mv/clinique-de-genolier
CMCB Centre Médico-Chirurgical de la Broye,"Rue de Guillermaux 8, 1530 Payerne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/payerne/etlm/cmcb-centre-medico-chirurgical-de-la-broye
CMC OPHTA LEMAN CLARENS,"Rue du Grammont 2, 1815 Montreux",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/montreux/e2xf/cmc-ophta-leman-clarens
CPMA - Centre de Procréation,"Rue de la Vigie 5, 1003 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/evlr/cpma-centre-de-procreation
EHC - Permanence des Halles,"Promenade de Castellane 14, 1110 Morges",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/morges/ebbd3/ehc-permanence-des-halles
EquYlibre - EHNV,"Avenue des Trois-Lacs 24, 1400 Yverdon-les-Bains",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/yverdon-les-bains/ebbef/equylibre-ehnv
Génétique médicale FMH et FAMH,"Rue de la Vigie 5, 1003 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e1t7/genetique-medicale-fmh-et-famh
Groupe Médical de Praz-Palud,"Rue de Lausanne 14 A, 1040 Echallens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/echallens/evqv/groupe-medical-de-praz-palud
Groupe Médical Viva,"Grand-Rue 80, 1820 Montreux",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/montreux/e0nz/groupe-medical-viva
La Permanence d'Y-Parc,"Avenue des Sciences 2, 1400 Yverdon-les-Bains",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/yverdon-les-bains/evm8/la-permanence-d-y-parc
Lutrymed,"Rue Verdaine 8A, 1095 Lutry",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lutry/evow/lutrymed
Maison de Santé de Pully,"Chemin du Pré-de-la-Tour 10, 1009 Pully",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/pully/ebakw/maison-de-sante-de-pully
Maison médicale de Gland,"Allée du Communet 20, 1196 Gland",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/gland/epv1/maison-medicale-de-gland
Maison médicale de Renens,"Avenue du Quatorze-Avril 12, 1020 Renens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/renens/eeq4/maison-medicale-de-renens
Maison Toa,"Voie du Chariot 6, 1003 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e7uc/maison-toa
Medbase Lausanne Gare,"Place de la Gare 11a, 1003 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/eqq4/medbase-lausanne-gare
Medbase Vevey,"Rue des Moulins 1, 1800 Vevey",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/vevey/eqq5/medbase-vevey
MedFlon - Centre Médical du Flon,"Rue de Genève 19, 1003 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e92o/medflon-centre-medical-du-flon
Médic'Aigle,"Place du Centenaire 3, 1860 Aigle",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/aigle/eviw/medic-aigle
MEDISYN Centre de prélèvement Lausanne,"Chemin d'Entre-Bois 21, 1018 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e2ix/medisyn-centre-de-prelevement-lausanne
"MotionLab - Espace Santé Valerette, Aigle","Chemin de la Valerette 1, 1860 Aigle",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/aigle/e67f/motionlab-espace-sante-valerette-aigle
MotionLab - Mont-sur-Lausanne,"Chemin du Petit-Flon 29, 1052 Le Mont-sur-Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/le-mont-sur-lausanne/ela3/motionlab-mont-sur-lausanne
MV Santé Vision Lausanne - Avenue de Beaumont,"Avenue de Beaumont 24c, 1012 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/eyov/mv-sante-vision-lausanne-avenue-de-beaumont
PBM Center,"Grand' Rue 3, 1820 Montreux",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/montreux/ebacs/pbm-center
PMC Riviera,"Rue du Grammont 2, 1815 Clarens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/clarens/e6jj/pmc-riviera
ProctoCentre,"Rue Saint-Germain 2, 1030 Bussigny",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/bussigny/e11t/proctocentre
Quai Santé,"Avenue des Alpes 74, 1820 Montreux",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/montreux/evp4/quai-sante
Swiss Visio Genolier,"Route du Muids 3, 1272 Genolier",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/genolier/e08n/swiss-visio-genolier
Swiss Visio Montchoisi,"Avenue du Servan 38, 1006 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/eqp0/swiss-visio-montchoisi
Swiss Visio - Test d'éligibilité,"Route du Muids 5, 1272 Genolier",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/genolier/ebaz3/swiss-visio-test-d-eligibilite
Swiss Wound Center,"La Levratte 26, 1260 Nyon",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/nyon/e1lk/swiss-wound-center
Y-Vision,"Avenue des Trois-Lacs 24, 1400 Yverdon-les-Bains",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/yverdon-les-bains/e8og/y-vision
Aerztezentrum Interlaken,"Florastrasse 9, 3800 Interlaken",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/interlaken/ersx/aerztezentrum-interlaken
Ärztezentrum Attiswil - Wiedlisbach,"Oeleweg 3, 4537 Wiedlisbach",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/wiedlisbach/er76/arztezentrum-attiswil-wiedlisbach
Ärztezentrum Burg,"Schmiedengasse 1, 2502 Biel",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/biel/er0e/arztezentrum-burg
ÄrzteZentrum Eigerpark,"Eigerweg 4, 3322 Urtenen-Schönbühl",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/urtenen-schonbuhl/esv6/arztezentrum-eigerpark
Ärztezentrum Emmentalstrasse,"Emmentalstrasse 17, 3510 Konolfingen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/konolfingen/erv3/arztezentrum-emmentalstrasse
Ärztezentrum Jegenstorf,"Bernstrasse 12, 3303 Jegenstorf",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/jegenstorf/er51/arztezentrum-jegenstorf
Ärztezentrum Oberdiessbach,"Krankenhausstrasse 14, 3672 Oberdiessbach",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/oberdiessbach/erst/arztezentrum-oberdiessbach
Ärztezentrum Oberhasli,"Spitalstrasse 13, 3860 Rosenlaui",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/rosenlaui/erps/arztezentrum-oberhasli
Ärztezentrum Pieterlen,"Konsumweg 8, 2542 Pieterlen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/pieterlen/er1q/arztezentrum-pieterlen
Ärztezentrum Praxis1,"Bahnhofplatz 1, 3110 Münsingen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/munsingen/ervw/arztezentrum-praxis1
"Ärztezentrum Seehof, Mensch & Medizin","Staatsstrasse 16, 3652 Hilterfingen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/hilterfingen/esel/arztezentrum-seehof-mensch-medizin
Ärztezentrum Studen,"Schaftenholzweg 10, 2557 Studen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/studen/erto/arztezentrum-studen
Ärztezentrum Südbahnhof,"Chutzenstrasse 24, 3007 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er93/arztezentrum-sudbahnhof
Arztpraxis Stattmattehuus,"Adelbodenstrasse 29, 3714 Frutigen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/frutigen/er6q/arztpraxis-stattmattehuus
Augenärzte Bern Zentrum Marktgasse,"Marktgasse 6, 3011 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/e72x/augenarzte-bern-zentrum-marktgasse
Augenärzte Zollikofen Zentrum Ziegelei,"Märitgasse 1, 3052 Zollikofen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/zollikofen/e723/augenarzte-zollikofen-zentrum-ziegelei
AugenCentrum Zytglogge,"Zytglogge 1, 3011 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erf6/augencentrum-zytglogge
Augenzentrum Dr. Aus der Au Bern / Centre de l’oeil Dr. Aus der Au Berne,"Sennweg 6, 3012 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/ebakx/augenzentrum-dr-aus-der-au-bern-centre-de-l-oeil-dr-aus-der-au-berne
Augenzentrum Fankhauser,"Gutenbergstrasse 18, 3011 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/eqwe/augenzentrum-fankhauser
Augenzentrum Spiez,"Thunstrasse 2, 3700 Spiez",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/spiez/erur/augenzentrum-spiez
Bahnhofpraxis Wichtrach,"Bahnhofstrasse 28, 3114 Wichtrach",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/wichtrach/erw6/bahnhofpraxis-wichtrach
Berner Rheumazentrum,"Viktoriastrasse 72, 3013 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erwe/berner-rheumazentrum
Bern West Med - Dr. Gurtner Med AG,"Mühledorfstrasse 2a, 3018 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erwb/bern-west-med-dr-gurtner-med-ag
Brustzentrum - Medidonna,"Riedweg 3, 3012 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/ervg/brustzentrum-medidonna
Burgpraxis,"Burgstrasse 18, 3600 Thun",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/thun/ezaw/burgpraxis
Centerpraxis,"Dorfstrasse 4c, 3506 Grosshöchstetten",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/grosshochstetten/ert1/centerpraxis
Centre médical Les Lovières,"Chemin des Lovières 2, 2720 Tramelan",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/tramelan/eru5/centre-medical-les-lovieres
City Notfall Bern,"Schanzenstrasse 4A, 3008 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erri/city-notfall-bern
Crohn-Colitis-Zentrum,"Bremgartenstrasse 119, 3012 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erqz/crohn-colitis-zentrum
Gemeinschaftspraxis Brunnmatt,"Brunnmattstrasse 63, 3007 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er27/gemeinschaftspraxis-brunnmatt
Gesundheitszentrum Gerzensee,"Dorfstrasse 12, 3115 Gerzensee",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/gerzensee/espo/gesundheitszentrum-gerzensee
Gesundheitszentrum Lütschentäler,"Bodendiehle 1446, 3823 Wengen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/wengen/esd4/gesundheitszentrum-lutschentaler
Gesundheitszentrum Waisenhausplatz,"Waisenhausplatz 22, 3011 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/esiv/gesundheitszentrum-waisenhausplatz
Gruppenpraxis Dr. Gisler / Dr. Masoumi-Grazianski / Dr. Nagel,"Burgstrasse 18, 3600 Thun",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/thun/ey7r/gruppenpraxis-dr-gisler-dr-masoumi-grazianski-dr-nagel
HasliPraxis,"St. Urbanstrasse 40, 4900 Langenthal",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/langenthal/erpm/haslipraxis
Hausärztezentrum Heimberg,"Auweg 73, 3627 Heimberg",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/heimberg/ersi/hausarztezentrum-heimberg
HausärzteZentrum Orpund,"Hauptstrasse 201, 2552 Orpund",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/orpund/er04/hausarztezentrum-orpund
Hausarztpraxis Huttwil,"Schultheissenstrasse 10, 4950 Huttwil",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/huttwil/erwp/hausarztpraxis-huttwil
IPP Institut für Psychiatrie und,"Waisenhausplatz 25, 3011 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/ervu/ipp-institut-fur-psychiatrie-und
Kardiologie Innenstadt,"Bubenbergplatz 8, 3011 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erxa/kardiologie-innenstadt
Kardiologische Gemeinschaftspraxis,"Schänzlistrasse 33, 3013 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er4x/kardiologische-gemeinschaftspraxis
"KurWerk, Medizinisches Zentrum","Poststrasse 9, 3400 Burgdorf",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/burgdorf/en5y/kurwerk-medizinisches-zentrum
Localmed Ärztezentrum Bern,"Schanzenstrasse 4A, 3008 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erq3/localmed-arztezentrum-bern
Localmed Ärztezentrum Köniz,"Stapfenstrasse 7, 3098 Köniz",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/koniz/erwh/localmed-arztezentrum-koniz
Localmed Biel/Bienne,"Bahnhofplatz 2C, 2502 Biel",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/biel/er59/localmed-biel-bienne
Magendarm Zentrum Fellergut + Dr. med. Linder Katharina - Ärztezentrum Fellergut,"Mühledorfstrasse 1, 3018 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er1t/magendarm-zentrum-fellergut-dr-med-linder-katharina-arztezentrum-fellergut
Medbase Bern Bahnhof,"Parkterrasse 10, 3012 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/e3kt/medbase-bern-bahnhof
Medbase Bern Westside,"Ramuzstrasse 18, 3027 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er02/medbase-bern-westside
Medbase Bern Zentrum,"Schwanengasse 10, 3011 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erwo/medbase-bern-zentrum
Medbase Thun Panorama-Center,"Weststrasse 14, 3604 Thun",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/thun/ertp/medbase-thun-panorama-center
MEDICENTRE MOUTIER,"Rue Centrale 3, 2740 Moutier",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/moutier/erqk/medicentre-moutier
MediSpine WirbelsäulenZentrum Biel-Seeland,"Oberer Quai 20, 2503 Biel",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/biel/e36s/medispine-wirbelsaulenzentrum-biel-seeland
MediZentrum Lyss,"Busswilstrasse 6, 3250 Lyss",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/lyss/er6i/medizentrum-lyss
Medizentrum Schüpfen,"Dorfstrasse 1, 3054 Schüpfen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/schupfen/ertu/medizentrum-schupfen
Medizinisches Zentrum Biel,"Unionsgasse 14, 2502 Biel",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/biel/errc/medizinisches-zentrum-biel
Medizinisches Zentrum Monbijou,"Monbijoustrasse 10, 3011 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er0m/medizinisches-zentrum-monbijou
MeinArzt Reichenbach,"Bälliz 17, 3713 Reichenbach im Kandertal",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/reichenbach-im-kandertal/ey90/meinarzt-reichenbach
Monvia Gesundheitszentrum Bern,"Rodtmattstrasse 47, 3014 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er3g/monvia-gesundheitszentrum-bern
Neurozentrum Bern AG,"Schänzlistrasse 33, 3013 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/en7q/neurozentrum-bern-ag
Neurozentrum Oberaargau,"St. Urbanstrasse 22 - Affenplatz, 4900 Langenthal",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/langenthal/eq6j/neurozentrum-oberaargau
Operationszentrum Burgdorf - Medbase Operationszentrum,"Farbweg 9, 3400 Burgdorf",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/burgdorf/eq33/operationszentrum-burgdorf-medbase-operationszentrum
Praxis Dr. med. Melideo Gianni - Ärztezentrum Fellergut,"Mühledorfstrasse 1, 3018 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/esvs/praxis-dr-med-melideo-gianni-arztezentrum-fellergut
Praxis Dr. med. Mosimann Madeleine - Ärztezentrum Fellergut,"Mühledorfstrasse 1, 3018 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er28/praxis-dr-med-mosimann-madeleine-arztezentrum-fellergut
Praxis Dr. med. Wild Andreas,"Kammistrasse 13, 3800 Interlaken",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/interlaken/ex96/praxis-dr-med-wild-andreas
Praxiszentrum am Bahnhof Bern,"Parkterrasse 10, 3012 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/errx/praxiszentrum-am-bahnhof-bern
PraxisZentrum für Familienmedizin Thun,"Aarefeldstrasse 19, 3600 Thun",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/thun/erxx/praxiszentrum-fur-familienmedizin-thun
Privatklinik Siloah Gümligen,"Worbstrasse 316, 3073 Gümligen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/gumligen/e6ub/privatklinik-siloah-gumligen
PROMOTION - Gesundheit im Zentrum,"Chutzenstrasse 24, 3007 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erus/promotion-gesundheit-im-zentrum
Sportmedizinisches Zentrum Bern,"Bümplizstrasse 101, 3018 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/espn/sportmedizinisches-zentrum-bern
Sportmedizinisches Zentrum Bern-Ittigen,"Talgut-Zentrum 27, 3063 Ittigen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/ittigen/eslv/sportmedizinisches-zentrum-bern-ittigen
Stedtli-Praxis,"Hauptstrasse 43, 3800 Unterseen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/unterseen/erph/stedtli-praxis
Unilabs Mittelland,"Effingerstrasse 45, 3008 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/ezii/unilabs-mittelland
VASC Gefässzentrum Bern,"Bremgartenstrasse 119, 3012 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er39/vasc-gefasszentrum-bern
Vista Augenzentrum Thun,"Kasernenstrasse 5, 3600 Thun",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/thun/essb/vista-augenzentrum-thun
Vitasphère Gesundheitszentrum,"Bernstrasse 37, 4922 Thunstetten",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/thunstetten/esbf/vitasphere-gesundheitszentrum
Zentrum für Orthopädie Berner Oberland,"Krattigstrasse 6, 3700 Spiez",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/spiez/erxq/zentrum-fur-orthopadie-berner-oberland
Zentrum für Systemische Therapie und Beratung,"Villettemattstrasse 15, 3007 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/err1/zentrum-fur-systemische-therapie-und-beratung
Augenzentrum Vista Alpina,"Rue du Bourg 3, 3960 Siders",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/siders/eweh/augenzentrum-vista-alpina
Augenzentrum Vista Alpina,"Bahnhofplatz 1a, 3930 Visp",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/visp/ervv/augenzentrum-vista-alpina
Cabinet de groupe des Dr. Praz,"Route des Ecluses 32, 1997 Haute-Nendaz",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/haute-nendaz/ewc3/cabinet-de-groupe-des-dr-praz
Cabinet de Gynécologie et Obstétrique du Haut Lac,"Rue de la Grand-Vigne 6, 1896 Vouvry",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/vouvry/ep13/cabinet-de-gynecologie-et-obstetrique-du-haut-lac
Cabinet Dr Charlotte Wedekind,"Route des Sommets de Crans 5, 3963 Crans-Montana",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/crans-montana/emkf/cabinet-dr-charlotte-wedekind
Cabinet Dr. Dumoulin-Minguet Edmond,"Chemin de Bermouche 2, 1997 Haute-Nendaz",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/haute-nendaz/ewaa/cabinet-dr-dumoulin-minguet-edmond
Cabinet Dr. Randon Thomas (2ème étage),"Zone d'activité des Plavaux 102, 1893 Muraz",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/muraz/ewda/cabinet-dr-randon-thomas-2eme-etage
Cabinet Médical du Verger - Maison Santé Chablais,"Chemin du Verger 3, 1868 Collombey-Muraz",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/collombey-muraz/evyb/cabinet-medical-du-verger-maison-sante-chablais
Cabinet RegardViSion,"Rue de Lausanne 27, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/eqjk/cabinet-regardvision
Centre médical d'Anniviers / Vissoie,"Route de Grimentz, 3961 Vissoie",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/vissoie/ev5b/centre-medical-d-anniviers-vissoie
Centre médical de Champéry,"Route de la Fin 26, 1874 Champéry",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/champery/ebbx9/centre-medical-de-champery
Centre médical de Charnot,"Rue Maison de Commune 17, 1926 Fully",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/fully/ev7l/centre-medical-de-charnot
Centre médical de Crans,"Rue du Pas-de-l'Ours 5, 3963 Crans-Montana",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/crans-montana/ebbx7/centre-medical-de-crans
Centre Médical de l'Adret,"Route de Savièse 3C, 1971 Grimisuat",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/grimisuat/eld5/centre-medical-de-l-adret
Centre médical de la Moya,"Rue d'Aoste 5B, 1920 Martigny",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/martigny/ev7i/centre-medical-de-la-moya
Centre médical de Montana,"Rue Louis Antille 15, 3963 Crans-Montana",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/crans-montana/ebbx8/centre-medical-de-montana
Centre Médical des 2 gares,"Avenue de la Gare 3, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/ev93/centre-medical-des-2-gares
