name,address,street,postal_code,city,canton,phone,professions,official_website,google_search_url,type,url,Zuweisung,Triggered_Keywords
Centre médical du Fey,"Chemin Champ-du-Gour 11, 1510 Moudon",Chemin Champ-du-Gour 11,1510,Moudon,Waadt,021 905 41 41,Allgemeine Innere Medizin,https://centremedicalmoudon.ch/,https://www.google.ch/search?q=Centre+médical+du+Fey+Moudon,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/moudon/evjf/centre-medical-du-fey,1,référence
Centre Médical du Lac,"Route Suisse 35, 1196 Gland",Route Suisse 35,1196,Gland,Waadt,022 577 66 80,"Allgemeine Innere Medizin, Chirurgie, Dermatologie und Venerologie, Kardiologie, Medizinische Onkologie, Notfallmedizin, Orthopädische Chirurgie, Plastische, rekonstruktive und ästhetische Chirurgie, Pneumologie, Proktologie, Sportmedizin, Tauch- und Hyperbarmedizin, Thoraxchirurgie, Abdominoplastik | Bauchdeckenstraffung | Bauchchirurgie, Allergische Rhinitis | Heuschnupfen, Anti-Falten-Behandlung, Arrhythmie, Arterielle Hypertonie, Asthma, Belastungsasthma | Anstrengungsasthma, Blepharoplastik | Augenlidchirurgie, Blutentnahme für Check up | Blutanalyse für Check up, Brustimplantat | Brustvergrösserung, Brustverkleinerung, Chronisch obstruktive Lungenerkrankung (COPD), Diabetes, Distorsion | Verstauchung, Echokardiografie | Herzultraschall, Ekzem, Elektrokardiogramm (EKG), Ellenbogenspezialist, Entfernung von Muttermalen | Naevus Exzision, Ergometrie | Belastungstest | Leistungstest, Fettabsaugung | Liposuktion, Fusschirurgie | Fussoperation, Fussspezialist, Grippe | Influenza | Grippesymptome | Schnupfen, Harnwegsinfektion | Zystitis | Blasenentzündung, Hausärztlicher Notfall, Hautkrebs, Herz-Kreislauf-Prävention | CardioCheck, Holter EKG | Langzeit-EKG, Impfberatung, Injektion von Botulinumtoxin, Kopfschmerzen und Migräne, Kryotherapie | Kältetherapie, Langzeit COVID, Lipofilling | | Lipostruktur, Lungenkrebs | Lungenkarzinom, Muttermalkontrolle, Nachtarbeitsuntersuchung, Nagelbettentzündung | Panaritium, Präoperative Untersuchung, Pädiatrische Dermatologie, Schlafapnoe, Schulterchirurgie | Schulteroperation, Schulterspezialist, Screening auf Diabetes, Screening auf Osteoporose, Sexuell übertragbare Krankheiten | Sexuell übertragbare Infektionen (STD/STI), Spirometrie | Lungenfunktionstest | Lungenfunktionsprüfung | Lufu, Tauglichkeitsuntersuchung für das Sporttauchen, Verkehrsmedizinische Kontrolluntersuchung STUFE 1, Vorsorgeuntersuchung Lungenkrebs, Vorsorgeuntersuchung | Check up, Zystenentfernung | Atherom Exzision",https://cmdlac.ch/,https://www.google.ch/search?q=Centre+Médical+du+Lac+Gland,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/gland/e779/centre-medical-du-lac,0,
Centre médical du Simplon,"Rue du Simplon 32A, 1020 Renens",Rue du Simplon 32A,1020,Renens,Waadt,021 635 36 11,"Allgemeine Innere Medizin, Urologie, Blasenkrebs | Blasenkarzinom, Harninkontinenz | Blasenschwäche, Nierenkrebs | Nierenkarzinom, Prostatakrebs | Prostatakarzinom, Vorsorgeuntersuchung Harnwegsinfektionen, Vorsorgeuntersuchung | Check up",https://www.ehc-vd.ch/centremedical-simplon,https://www.google.ch/search?q=Centre+médical+du+Simplon+Renens,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/renens/ebbud/centre-medical-du-simplon,0,
Centre médical du Simplon,"Rue du Simplon 32A, 1020 Renens",Rue du Simplon 32A,1020,Renens,Waadt,021 635 36 11,Allgemeine Innere Medizin,https://www.ehc-vd.ch/centremedical-simplon,https://www.google.ch/search?q=Centre+médical+du+Simplon+Renens,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/renens/evvv/centre-medical-du-simplon,0,
Centre médical d'Yverdon,"Rue des Remparts 6, 1400 Yverdon-les-Bains",Rue des Remparts 6,1400,Yverdon-les-Bains,Waadt,024 424 26 60,"Allgemeine Innere Medizin, Anästhesiologie, Hausarztmedizin (Allgemeinmedizin), Rheumatologie",https://centre-medical-yverdon.ch/,https://www.google.ch/search?q=Centre+médical+d'Yverdon+Yverdon-les-Bains,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/yverdon-les-bains/evpt/centre-medical-d-yverdon,0,
Centre médical Epalinges,"Route de la Corniche 1, 1066 Epalinges",Route de la Corniche 1,1066,Epalinges,Waadt,021 525 80 00,Unknown,https://www.vidymed.ch/centre-medical-d-epalinges.html,https://www.google.ch/search?q=Centre+médical+Epalinges+Epalinges,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/epalinges/e38i/centre-medical-epalinges,0,
Centre médical Gare de Vevey,"Place de la Gare 3, 1800 Vevey",Place de la Gare 3,1800,Vevey,Waadt,021 566 59 50,"Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Orthopädie, Orthopädische Chirurgie, Traumatologie, Tropen- und Reisemedizin, Arthrose, Distorsion | Verstauchung, Ellenbogenchirurgie | Ellenbogenoperation, Endometriose, Familienplanung, Fusschirurgie | Fussoperation, Fussspezialist, Hormonanalyse, Kinderwunsch | Fertilitätsbehandlung, Schulterarthroskopie, Schulterchirurgie | Schulteroperation, Schulterprothese, Schulterspezialist, Unfruchtbarkeit, Verhütung, Wechseljahre | Menopause",https://cmgv.ch/,https://www.google.ch/search?q=Centre+médical+Gare+de+Vevey+Vevey,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/vevey/ebaqg/centre-medical-gare-de-vevey,0,
Centre Médical La Lignière - Gland,"La Lignière 5, 1196 Gland",La Lignière 5,1196,Gland,Waadt,022 999 80 80,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Infektiologie, Kardiologie, Neurochirurgie, Tropen- und Reisemedizin, Arrhythmie, Arterielle Hypertonie, Echokardiografie | Herzultraschall, Ergometrie | Belastungstest | Leistungstest, HIV-Test, Herz-Kreislauf-Prävention | CardioCheck, Sexuell übertragbare Krankheiten | Sexuell übertragbare Infektionen (STD/STI)",,https://www.google.ch/search?q=Centre+Médical+La+Lignière+-+Gland+Gland,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/gland/ebbcy/centre-medical-la-ligniere-gland,0,
Centre Médical Lausanne Ouest - CMLO,"Route de Renens 24, 1008 Prilly",Route de Renens 24,1008,Prilly,Waadt,021 622 00 00,"Akupunktur, Allgemeine Innere Medizin, Chiropraktik, Chirurgie, Dermatologie und Venerologie, Endokrinologie und Diabetologie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Hämatologie, Kardiologie, Klassische Massage, Neurochirurgie, Orthopädische Chirurgie, Plastische, rekonstruktive und ästhetische Chirurgie, Pneumologie, Proktologie, Pädiatrie, Traditionelle Chinesische Medizin (TCM), Venenheilkunde, Viszeralchirurgie, Adipositas, Diabetes, Diabetes mellitus Typ 1, Diabetes mellitus Typ 2, Elektrokardiogramm (EKG), Ergometrie | Belastungstest | Leistungstest, Gestationsdiabetes | Schwangerschaftsdiabetes, Holter EKG | Langzeit-EKG, Insulinpumpe, Langzeitblutzuckermessung | Langzeitglukose | HbA1c, Schilddrüsenknoten, Schilddrüsenunterfunktion | Hypothyreose, Schilddrüsenüberfunktion | Hyperthyreose",https://cmlo.ch/,https://www.google.ch/search?q=Centre+Médical+Lausanne+Ouest+-+CMLO+Prilly,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/prilly/ep7d/centre-medical-lausanne-ouest-cmlo,1,référence
Centre Médical Montchoisi,"Chemin des Allinges 16bis, 1006 Lausanne",Chemin des Allinges 16bis,1006,Lausanne,Waadt,021 619 39 60,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Neurologie",https://www.swissmedical.net/fr/centres-medicaux/montchoisi,https://www.google.ch/search?q=Centre+Médical+Montchoisi+Lausanne,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/evs0/centre-medical-montchoisi,0,
Centre médical Nord-Sud,"Rue du Jura 2, 1023 Crissier",Rue du Jura 2,1023,Crissier,Waadt,021 633 10 51,"Allgemeine Innere Medizin, Angiologie, Gynäkologie und Geburtshilfe, Arterielle Hypertonie, Arteriitis | Entzündung der Arterien, Blutentnahme für Check up | Blutanalyse für Check up, Hausärztlicher Notfall, Verhütung, Vorsorgeuntersuchung | Check up",https://www.ehc-vd.ch/centre-medical-nord-sud,https://www.google.ch/search?q=Centre+médical+Nord-Sud+Crissier,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/crissier/e959/centre-medical-nord-sud,0,
Centre Médical Vevey,"Rue du Simplon 11, 1800 Vevey",Rue du Simplon 11,1800,Vevey,Waadt,021 925 94 00,"Allgemeine Innere Medizin, Chiropraktik, Hausarztmedizin (Allgemeinmedizin)",,https://www.google.ch/search?q=Centre+Médical+Vevey+Vevey,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/vevey/e08c/centre-medical-vevey,0,
Centre Médical Viviscum,"Rue des Communaux 4, 1800 Vevey",Rue des Communaux 4,1800,Vevey,Waadt,021 922 49 55,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Homöopathie",https://viviscum.ch/,https://www.google.ch/search?q=Centre+Médical+Viviscum+Vevey,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/vevey/ev0z/centre-medical-viviscum,0,
Centre médico-chirurgical Censuy,"Avenue du Censuy 14, 1020 Renens",Avenue du Censuy 14,1020,Renens,Waadt,021 635 88 45,"Allergologie und Immunologie, Allgemeine Innere Medizin, Chirurgie, HNO (Hals-, Nasen-, Ohrenheilkunde), Hausarztmedizin (Allgemeinmedizin), Kinder- und Jugendpsychiatrie, Plastische, rekonstruktive und ästhetische Chirurgie, Psychiatrie, Psychotherapie, Pädiatrie, Rheumatologie",https://www.permedico.ch/,https://www.google.ch/search?q=Centre+médico-chirurgical+Censuy+Renens,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/renens/evki/centre-medico-chirurgical-censuy,0,
Centre médico-chirurgical du Censuy,"Avenue du Censuy 14, 1020 Renens",Avenue du Censuy 14,1020,Renens,Waadt,021 635 88 45,"Chirurgie, Diätetik, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Physiotherapie, Plastische, rekonstruktive und ästhetische Chirurgie, Pädiatrie, Rheumatologie, Blutentnahme für Check up | Blutanalyse für Check up, Endometriose, Facelifting, Harnwegsinfektion | Zystitis | Blasenentzündung, Injektion von Hyaluronsäure, Sexuell übertragbare Krankheiten | Sexuell übertragbare Infektionen (STD/STI), Verhütung, Vorsorgeuntersuchung | Check up",https://www.permedico.ch/,https://www.google.ch/search?q=Centre+médico-chirurgical+du+Censuy+Renens,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/renens/eba2r/centre-medico-chirurgical-du-censuy,0,
Centre Orthopédique d'Ouchy,"Avenue d'Ouchy 41, 1006 Lausanne",Avenue d'Ouchy 41,1006,Lausanne,Waadt,021 510 33 48,"Orthopädie, Orthopädische Chirurgie, Sportmedizin",https://www.centre-ortho.ch/centre/index.php/fr/,https://www.google.ch/search?q=Centre+Orthopédique+d'Ouchy+Lausanne,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/etj5/centre-orthopedique-d-ouchy,0,
Cires médical,"Rue de la Madeleine 39, 1800 Vevey",Rue de la Madeleine 39,1800,Vevey,Waadt,021 925 80 00,"Allgemeine Innere Medizin, Chirurgie, Endokrinologie und Diabetologie, Hausarztmedizin (Allgemeinmedizin), Orthopädische Chirurgie",https://www.ciresmedical.ch/,https://www.google.ch/search?q=Cires+médical+Vevey,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/vevey/evzb/cires-medical,0,
Clinique CIC,"Rue du Grammont 2, 1815 Clarens",Rue du Grammont 2,1815,Clarens,Waadt,021 552 41 14,Dermatologie und Venerologie,https://www.cliniquecic-montreux.ch/en/our-clinics,https://www.google.ch/search?q=Clinique+CIC+Clarens,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/clarens/evmq/clinique-cic,0,
Clinique de Genolier,"Route du Muids 3, 1272 Genolier",Route du Muids 3,1272,Genolier,Waadt,022 366 93 90,"Chirurgie, Urologie",https://www.swissmedical.net/en/hospitals/genolier,https://www.google.ch/search?q=Clinique+de+Genolier+Genolier,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genolier/e0mv/clinique-de-genolier,0,
CMCB Centre Médico-Chirurgical de la Broye,"Rue de Guillermaux 8, 1530 Payerne",Rue de Guillermaux 8,1530,Payerne,Waadt,026 662 00 40,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Kardiologie",https://cmcb.ch/,https://www.google.ch/search?q=CMCB+Centre+Médico-Chirurgical+de+la+Broye+Payerne,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/payerne/etlm/cmcb-centre-medico-chirurgical-de-la-broye,0,
CMC OPHTA LEMAN CLARENS,"Rue du Grammont 2, 1815 Montreux",Rue du Grammont 2,1815,Montreux,Waadt,021 964 49 63,"Augenchirurgie, Augenheilkunde, Augencheck | Untersuchung der Sehkraft | Visustest, Brille, Glaukom | Grüner Star, Katarakt-Chirurgie | Grauer Star-Operation, Konjunktivitis | Bindehautentzündung, Trockene Augen",https://www.ophtaleman.ch/en/,https://www.google.ch/search?q=CMC+OPHTA+LEMAN+CLARENS+Montreux,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/montreux/e2xf/cmc-ophta-leman-clarens,0,
CPMA - Centre de Procréation,"Rue de la Vigie 5, 1003 Lausanne",Rue de la Vigie 5,1003,Lausanne,Waadt,021 321 15 80,"Chirurgie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.cpma.ch/fr-fr/CPMA,https://www.google.ch/search?q=CPMA+-+Centre+de+Procréation+Lausanne,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/evlr/cpma-centre-de-procreation,0,
EHC - Permanence des Halles,"Promenade de Castellane 14, 1110 Morges",Promenade de Castellane 14,1110,Morges,Waadt,021 804 30 11,Allgemeine Innere Medizin,https://www.ehc-vd.ch/permanence-des-halles,https://www.google.ch/search?q=EHC+-+Permanence+des+Halles+Morges,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/morges/ebbd3/ehc-permanence-des-halles,0,
EquYlibre - EHNV,"Avenue des Trois-Lacs 24, 1400 Yverdon-les-Bains",Avenue des Trois-Lacs 24,1400,Yverdon-les-Bains,Waadt,024 424 49 92,"Akupressur, Akupunktur, Aurikulotherapie, Bewegungstherapie, Coaching / psychologische Beratung, Ernährung (WAM), Hypnotherapie, Kinesiologie, Kunsttherapie, Manuelle Lymphdrainage, Pflanzenheilkunde (TCM), Reflexologie, Schröpftherapie",https://www.ehnv.ch/etablissements/equylibre,https://www.google.ch/search?q=EquYlibre+-+EHNV+Yverdon-les-Bains,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/yverdon-les-bains/ebbef/equylibre-ehnv,0,
Génétique médicale FMH et FAMH,"Rue de la Vigie 5, 1003 Lausanne",Rue de la Vigie 5,1003,Lausanne,Waadt,021 321 40 46,"Medizinische Genetik, Pädiatrie",https://www.chuv.ch/fr/medecine-genetique/gen-home/formation/specialite-isfm-en-genetique-medicale,https://www.google.ch/search?q=Génétique+médicale+FMH+et+FAMH+Lausanne,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e1t7/genetique-medicale-fmh-et-famh,0,
Groupe Médical de Praz-Palud,"Rue de Lausanne 14 A, 1040 Echallens",Rue de Lausanne 14 A,1040,Echallens,Waadt,021 886 10 00,"Allgemeine Innere Medizin, Arbeitsmedizin, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin)",https://gmppsa.ch/,https://www.google.ch/search?q=Groupe+Médical+de+Praz-Palud+Echallens,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/echallens/evqv/groupe-medical-de-praz-palud,0,
Groupe Médical Viva,"Grand-Rue 80, 1820 Montreux",Grand-Rue 80,1820,Montreux,Waadt,021 963 40 74,"Allgemeine Innere Medizin, Homöopathie",https://www.gmviva.ch/,https://www.google.ch/search?q=Groupe+Médical+Viva+Montreux,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/montreux/e0nz/groupe-medical-viva,0,
La Permanence d'Y-Parc,"Avenue des Sciences 2, 1400 Yverdon-les-Bains",Avenue des Sciences 2,1400,Yverdon-les-Bains,Waadt,024 552 10 50,"Allergologie und Immunologie, Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Intensivmedizin, Pneumologie",https://lapermanence.ch/,https://www.google.ch/search?q=La+Permanence+d'Y-Parc+Yverdon-les-Bains,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/yverdon-les-bains/evm8/la-permanence-d-y-parc,0,
Lutrymed,"Rue Verdaine 8A, 1095 Lutry",Rue Verdaine 8A,1095,Lutry,Waadt,021 796 22 88,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",,https://www.google.ch/search?q=Lutrymed+Lutry,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/lutry/evow/lutrymed,0,
Maison de Santé de Pully,"Chemin du Pré-de-la-Tour 10, 1009 Pully",Chemin du Pré-de-la-Tour 10,1009,Pully,Waadt,021 353 50 50,Allgemeine Innere Medizin,https://maison-sante.ch/,https://www.google.ch/search?q=Maison+de+Santé+de+Pully+Pully,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/pully/ebakw/maison-de-sante-de-pully,1,référence
Maison médicale de Gland,"Allée du Communet 20, 1196 Gland",Allée du Communet 20,1196,Gland,Waadt,022 364 04 04,"Diätetik, Hausarztmedizin (Allgemeinmedizin), Kardiologie, Psychiatrie, Pädiatrie, Elektrokardiogramm (EKG)",https://www.maisonmedicale.ch/maison-medicale-gland/,https://www.google.ch/search?q=Maison+médicale+de+Gland+Gland,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/gland/epv1/maison-medicale-de-gland,0,
Maison médicale de Renens,"Avenue du Quatorze-Avril 12, 1020 Renens",Avenue du Quatorze-Avril 12,1020,Renens,Waadt,021 828 07 07,"Coaching, Dermatologie und Venerologie, Hausarztmedizin (Allgemeinmedizin), Hämatologie, Krankenpflege, Physiotherapie, Pädiatrie, Rheumatologie, Suchtmedizin, Akne, Hausärztlicher Notfall, Hautcheck, Hautkrebs, Muttermalkontrolle",https://www.maisonmedicale.ch/maison-medicale-renens/,https://www.google.ch/search?q=Maison+médicale+de+Renens+Renens,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/renens/eeq4/maison-medicale-de-renens,0,
Maison Toa,"Voie du Chariot 6, 1003 Lausanne",Voie du Chariot 6,1003,Lausanne,Waadt,021 791 70 70,"Plastische, rekonstruktive und ästhetische Chirurgie",https://maisontoa.com/en/,https://www.google.ch/search?q=Maison+Toa+Lausanne,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e7uc/maison-toa,0,
Medbase Lausanne Gare,"Place de la Gare 11a, 1003 Lausanne",Place de la Gare 11a,1003,Lausanne,Waadt,021 620 65 65,"Angiologie, Endokrinologie und Diabetologie, Ernährungsberatung, Gynäkologie und Geburtshilfe, HNO (Hals-, Nasen-, Ohrenheilkunde), Hausarztmedizin (Allgemeinmedizin), Hebammen, Neurochirurgie, Orthopädie, Physiotherapie, Proktologie, Viszeralchirurgie, Diabetes, Diabetes mellitus Typ 1, Diabetes mellitus Typ 2, Gestationsdiabetes | Schwangerschaftsdiabetes, Insulinpumpe, Langzeitblutzuckermessung | Langzeitglukose | HbA1c, Schilddrüsenknoten, Schilddrüsenunterfunktion | Hypothyreose, Schilddrüsenüberfunktion | Hyperthyreose",https://www.medbase.ch/en/centers/detail/medbase-lausanne-gare/,https://www.google.ch/search?q=Medbase+Lausanne+Gare+Lausanne,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/eqq4/medbase-lausanne-gare,0,
Medbase Vevey,"Rue des Moulins 1, 1800 Vevey",Rue des Moulins 1,1800,Vevey,Waadt,021 926 97 97,"Endokrinologie und Diabetologie, Ernährungsberatung, Gynäkologie und Geburtshilfe, HNO (Hals-, Nasen-, Ohrenheilkunde), Hausarztmedizin (Allgemeinmedizin), Kardiologie, Neurochirurgie, Orthopädie, Diabetes, Diabetes mellitus Typ 1, Diabetes mellitus Typ 2, Elektrokardiogramm (EKG), Ergometrie | Belastungstest | Leistungstest, Gestationsdiabetes | Schwangerschaftsdiabetes, Holter EKG | Langzeit-EKG, Insulinpumpe, Schilddrüsenknoten, Schilddrüsenunterfunktion | Hypothyreose, Schilddrüsenüberfunktion | Hyperthyreose, Struma | Kropf",https://www.medbase.ch/en/centers/detail/medbase-vevey/,https://www.google.ch/search?q=Medbase+Vevey+Vevey,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/vevey/eqq5/medbase-vevey,0,
MedFlon - Centre Médical du Flon,"Rue de Genève 19, 1003 Lausanne",Rue de Genève 19,1003,Lausanne,Waadt,021 323 66 33,"Allgemeine Innere Medizin, Verkehrsmedizin, Die Pille danach, Erektile Dysfunktion (ED) | Potenzstörung | Erektionsstörung | Impotenz, HIV | AIDS, HIV-Test, Harnwegsinfektion | Zystitis | Blasenentzündung, Hepatitis A/B Impfung, Herz-Kreislauf-Prävention | CardioCheck, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Langzeit COVID, Prä-Expositionsprophylaxe (PrEP), Reiseberatung, Sexuell übertragbare Krankheiten | Sexuell übertragbare Infektionen (STD/STI), Verkehrsmedizinische Kontrolluntersuchung STUFE 1, Verkehrsmedizinische Kontrolluntersuchung STUFE 2, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich, Vorsorgeuntersuchung | Check up",,https://www.google.ch/search?q=MedFlon+-+Centre+Médical+du+Flon+Lausanne,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e92o/medflon-centre-medical-du-flon,0,
Médic'Aigle,"Place du Centenaire 3, 1860 Aigle",Place du Centenaire 3,1860,Aigle,Waadt,024 468 11 44,"Allgemeine Innere Medizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",http://medicaigle.ch/,https://www.google.ch/search?q=Médic'Aigle+Aigle,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/aigle/eviw/medic-aigle,0,
MEDISYN Centre de prélèvement Lausanne,"Chemin d'Entre-Bois 21, 1018 Lausanne",Chemin d'Entre-Bois 21,1018,Lausanne,Waadt,058 400 15 00,Medizinische Genetik,https://www.medisyn.ch/fr/a-propos-de-medisyn/vous-nous-trouvez-ici/centres-de-prelevement,https://www.google.ch/search?q=MEDISYN+Centre+de+prélèvement+Lausanne+Lausanne,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e2ix/medisyn-centre-de-prelevement-lausanne,0,
"MotionLab - Espace Santé Valerette, Aigle","Chemin de la Valerette 1, 1860 Aigle",Chemin de la Valerette 1,1860,Aigle,Waadt,021 512 40 00,"Sportphysiotherapie, Athletenüberwachung, Rehabilitation des Bewegungsapparates | Muskuloskelettale Rehabilitation, Rehabilitationsphysiotherapie für Sportler | Erholungsphysiotherapie für Sportler",,"https://www.google.ch/search?q=MotionLab+-+Espace+Santé+Valerette,+Aigle+Aigle",Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/aigle/e67f/motionlab-espace-sante-valerette-aigle,0,
MotionLab - Mont-sur-Lausanne,"Chemin du Petit-Flon 29, 1052 Le Mont-sur-Lausanne",Chemin du Petit-Flon 29,1052,Le Mont-sur-Lausanne,Waadt,021 512 40 00,"Klassische Massage, Physikalische und Rehabilitative Medizin, Podologie, Sportmedizin, Sportphysiotherapie, Athletenüberwachung, Haltungsuntersuchung, Rehabilitation des Bewegungsapparates | Muskuloskelettale Rehabilitation, Rehabilitationsphysiotherapie für Sportler | Erholungsphysiotherapie für Sportler",https://www.motion-lab.ch/,https://www.google.ch/search?q=MotionLab+-+Mont-sur-Lausanne+Le+Mont-sur-Lausanne,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/le-mont-sur-lausanne/ela3/motionlab-mont-sur-lausanne,1,référence
MV Santé Vision Lausanne - Avenue de Beaumont,"Avenue de Beaumont 24c, 1012 Lausanne",Avenue de Beaumont 24c,1012,Lausanne,Waadt,0848 484 857,Unknown,,https://www.google.ch/search?q=MV+Santé+Vision+Lausanne+-+Avenue+de+Beaumont+Lausanne,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/eyov/mv-sante-vision-lausanne-avenue-de-beaumont,0,
PBM Center,"Grand' Rue 3, 1820 Montreux",Grand' Rue 3,1820,Montreux,Waadt,021 214 04 04,Radio-Onkologie (Strahlentherapie),https://pbmfoundation.org/pbm-centers-of-excellence/,https://www.google.ch/search?q=PBM+Center+Montreux,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/montreux/ebacs/pbm-center,0,
PMC Riviera,"Rue du Grammont 2, 1815 Clarens",Rue du Grammont 2,1815,Clarens,Waadt,021 989 28 70,"Allgemeine Innere Medizin, Geriatrie, Hausarztmedizin (Allgemeinmedizin)",https://pmc-riviera.ch/,https://www.google.ch/search?q=PMC+Riviera+Clarens,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/clarens/e6jj/pmc-riviera,0,
ProctoCentre,"Rue Saint-Germain 2, 1030 Bussigny",Rue Saint-Germain 2,1030,Bussigny,Waadt,021 804 31 20,"Chirurgie, Proktologie, Viszeralchirurgie",https://www.ehc-vd.ch/proctocentre,https://www.google.ch/search?q=ProctoCentre+Bussigny,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bussigny/e11t/proctocentre,0,
Quai Santé,"Avenue des Alpes 74, 1820 Montreux",Avenue des Alpes 74,1820,Montreux,Waadt,021 964 30 00,"Allgemeine Innere Medizin, Chirurgie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Orthopädische Chirurgie, Die Pille danach, Endometriose, Familienplanung, Unfruchtbarkeit, Verhütung, Wechseljahre | Menopause",https://www.quai-sante.com/,https://www.google.ch/search?q=Quai+Santé+Montreux,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/montreux/evp4/quai-sante,0,
Swiss Visio Genolier,"Route du Muids 3, 1272 Genolier",Route du Muids 3,1272,Genolier,Waadt,058 274 22 80,"Augenheilkunde, Ästhetische Medizin, Blepharoplastik | Augenlidchirurgie, Injektion von Botulinumtoxin, Injektion von Hyaluronsäure, Katarakt-Chirurgie | Grauer Star-Operation, Okuloplastik, Trockene Augen",https://www.swissmedical.net/en/swiss-visio/centres/genolier,https://www.google.ch/search?q=Swiss+Visio+Genolier+Genolier,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genolier/e08n/swiss-visio-genolier,0,
