name,address,canton,url,Street / Number,ZIP Code,City
MV Santé Vision Genève,"Avenue de Champel 42, 1206 Genf",Genf,https://www.onedoc.ch/de/medizinisches-zentrum/genf/eyox/mv-sante-vision-geneve,Avenue de Champel 42,1206,Genf
OfficeMed | Centre Médical Georges-Favon,"Rue des Marbriers 4, 1204 Genf",Genf,https://www.onedoc.ch/de/medizinisches-zentrum/genf/eqi9/officemed-centre-medical-georges-favon,Rue des Marbriers 4,1204,Genf
PhysioReflex Carouge,"Avenue de la Praille 37, 1227 Carouge",Genf,https://www.onedoc.ch/de/medizinisches-zentrum/carouge/e78z/physioreflex-carouge,Avenue de la Praille 37,1227,Carouge
Pôle Santé - Centre Médical de l’Étang,"Allée des Roseaux 6, 1219 Vernier",Genf,https://www.onedoc.ch/de/medizinisches-zentrum/vernier/e81c/pole-sante-centre-medical-de-l-etang,Allée des Roseaux 6,1219,Vernier
SamK NurseCare,"Place de Cornavin, 1201 Genf",Genf,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ebb0h/samk-nursecare,Place de Cornavin,1201,Genf
Skinpulse Dermatology Center,"Rond-Point de Plainpalais 5, 1205 Genf",Genf,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ebxt/skinpulse-dermatology-center,Rond-Point de Plainpalais 5,1205,Genf
SOS Médecins Cité Calvin,"Rue Louis-Favre 43, 1201 Genf",Genf,https://www.onedoc.ch/de/medizinisches-zentrum/genf/es7a/sos-medecins-cite-calvin,Rue Louis-Favre 43,1201,Genf
Swiss International Health Center SA,"Rue de Chantepoulet 25, 1201 Genf",Genf,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ep8b/swiss-international-health-center-sa,Rue de Chantepoulet 25,1201,Genf
Urocentre,"Rue de Rive 3, 1204 Genf",Genf,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ebarn/urocentre,Rue de Rive 3,1204,Genf
Vein Clinic,"Avenue de Champel 24, 1206 Genf",Genf,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ebbzz/vein-clinic,Avenue de Champel 24,1206,Genf
Vision Laser,"Place de la Gare 1, 1225 Chêne-Bourg",Genf,https://www.onedoc.ch/de/medizinisches-zentrum/chene-bourg/ebxh/vision-laser,Place de la Gare 1,1225,Chêne-Bourg
Adobes,"Chemin du Centenaire 5, 1008 Prilly",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/prilly/e0kk/adobes,Chemin du Centenaire 5,1008,Prilly
AVENTIMED - Centre médical Avenchois,"Route d'Oleyres 2, 1580 Avenches",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/avenches/eeoh/aventimed-centre-medical-avenchois,Route d'Oleyres 2,1580,Avenches
Aventimed – Centre médical Avenchois,"Route du Pré-Vert 5b, 1580 Avenches",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/avenches/e7pe/aventimed-centre-medical-avenchois,Route du Pré-Vert 5b,1580,Avenches
Cabinet de groupe Avenue du Théâtre 7,"Avenue du Théâtre 7, 1005 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/evls/cabinet-de-groupe-avenue-du-theatre-7,Avenue du Théâtre 7,1005,Lausanne
Cabinet de groupe Dr. Bernard-Bagattini / Dr. Medinger / Dr. Tanner-Sahli,"Rue des Remparts 18, 1400 Yverdon-les-Bains",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/yverdon-les-bains/ecxf/cabinet-de-groupe-dr-bernard-bagattini-dr-medinger-dr-tanner-sahli,Rue des Remparts 18,1400,Yverdon-les-Bains
Cabinet de groupe Dr. Birchmeier / Dr. Widmer,"Avenue Juste-Olivier 2, 1006 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e0ns/cabinet-de-groupe-dr-birchmeier-dr-widmer,Avenue Juste-Olivier 2,1006,Lausanne
Cabinet de groupe Dr. Favre / Dr. Mizan,"Route de Lausanne 16, 1052 Le Mont-sur-Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/le-mont-sur-lausanne/e0l3/cabinet-de-groupe-dr-favre-dr-mizan,Route de Lausanne 16,1052,Le Mont-sur-Lausanne
Cabinet de groupe Dr. Francillon / Dr. Gaillard / Dr. Hungerbühler,"Rue d'Orbe 27, 1400 Yverdon-les-Bains",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/yverdon-les-bains/eb4z/cabinet-de-groupe-dr-francillon-dr-gaillard-dr-hungerbuhler,Rue d'Orbe 27,1400,Yverdon-les-Bains
Cabinet de groupe Dr. Jolidon / Dr. Schlaefli,"Rue des Remparts 18, 1400 Yverdon-les-Bains",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/yverdon-les-bains/e0or/cabinet-de-groupe-dr-jolidon-dr-schlaefli,Rue des Remparts 18,1400,Yverdon-les-Bains
Cabinet de groupe Dr. Lapointe / Dr. Liardet,"Avenue du Théâtre 7, 1005 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e0lv/cabinet-de-groupe-dr-lapointe-dr-liardet,Avenue du Théâtre 7,1005,Lausanne
Cabinet de groupe Dr. Mialon / Dr. Reinhardt Owlya,"Rue du Grand-Pont 10, 1003 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e0l1/cabinet-de-groupe-dr-mialon-dr-reinhardt-owlya,Rue du Grand-Pont 10,1003,Lausanne
Cabinet de gynécologie et obstétrique - Drs Taramarcaz,"Chemin de la Batelière 4, 1007 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e0mt/cabinet-de-gynecologie-et-obstetrique-drs-taramarcaz,Chemin de la Batelière 4,1007,Lausanne
Cabinet de la Dre Yanka Kostova,"Chemin des Chézeaux 14, 1424 Champagne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/champagne/ebapm/cabinet-de-la-dre-yanka-kostova,Chemin des Chézeaux 14,1424,Champagne
Cabinet de Massothérapie St-Livres,"Rue Saint-Laurent 3, 1176 Saint-Livres",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/saint-livres/ep3f/cabinet-de-massotherapie-st-livres,Rue Saint-Laurent 3,1176,Saint-Livres
Cabinet de Neurologie - Dr. med. Lettry Trouillat Renée et Dr. med. Bill Olivier,"Chemin du Joran 8b , 1260 Nyon",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/nyon/e0lw/cabinet-de-neurologie-dr-med-lettry-trouillat-renee-et-dr-med-bill-olivier,Chemin du Joran 8b,1260,Nyon
Cabinet Dr. Loiret-Bernal Cédric,"Avenue Centrale 104, 1885 Chesières",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/chesieres/ev13/cabinet-dr-loiret-bernal-cedric,Avenue Centrale 104,1885,Chesières
Cabinet Dr. med. Gropetti Gwénaël + Dr. med. Atrash Sylvain,"Grand' Rue 62, 1820 Montreux",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/montreux/e0on/cabinet-dr-med-gropetti-gwenael-dr-med-atrash-sylvain,Grand' Rue 62,1820,Montreux
Cabinet Dr. med. Inoubli Le Roy Sarra et Dr. med. Vuadens-Lehmann Alyssa,"Rue Neuve 6, 1260 Nyon",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/nyon/e0lp/cabinet-dr-med-inoubli-le-roy-sarra-et-dr-med-vuadens-lehmann-alyssa,Rue Neuve 6,1260,Nyon
Cabinet Dr med. Nicod Laurent + Dr. med. Pérez Valdés Carlos,"Chemin des Croix-Rouges 5, 1007 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e0o8/cabinet-dr-med-nicod-laurent-dr-med-perez-valdes-carlos,Chemin des Croix-Rouges 5,1007,Lausanne
Cabinet Dr. Moeri Roland,"Route de Chavannes 11, 1007 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/ev2w/cabinet-dr-moeri-roland,Route de Chavannes 11,1007,Lausanne
Cabinet du Dr Gilles Herren,"Route du Muids 3, 1272 Genolier",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/genolier/ebaqd/cabinet-du-dr-gilles-herren,Route du Muids 3,1272,Genolier
Cabinet du Dr. Mivelaz - Centre médical d'Epalinges,"Route de la Corniche 1, 1066 Epalinges",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/epalinges/eqa3/cabinet-du-dr-mivelaz-centre-medical-d-epalinges,Route de la Corniche 1,1066,Epalinges
Cabinet médical de Cugy,"Route de Lausanne 13, 1053 Cugy VD",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/cugy/eb8z/cabinet-medical-de-cugy,Route de Lausanne 13,1053,Cugy VD
Cabinet Médical du Chêne,"Rue du Collège 16, 1410 Thierrens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/thierrens/evlv/cabinet-medical-du-chene,Rue du Collège 16,1410,Thierrens
Centre Ados Riviera,"Rue de la Gare 13, 1820 Montreux",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/montreux/efv1/centre-ados-riviera,Rue de la Gare 13,1820,Montreux
Centre Clinimed Lausanne | Médecine générale,"Rue Marterey 7, 1005 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e81z/centre-clinimed-lausanne-medecine-generale,Rue Marterey 7,1005,Lausanne
Centre de l'Oeil - Aigle,"Rue du Bourg 11, 1860 Aigle",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/aigle/e5g8/centre-de-l-oeil-aigle,Rue du Bourg 11,1860,Aigle
Centre de l'Oeil - Cheseaux,"Route de Lausanne 9, 1033 Cheseaux-sur-Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/cheseaux-sur-lausanne/e5g6/centre-de-l-oeil-cheseaux,Route de Lausanne 9,1033,Cheseaux-sur-Lausanne
Centre de l'Oeil - Lausanne,"Place de la Gare 4, 1003 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e5g5/centre-de-l-oeil-lausanne,Place de la Gare 4,1003,Lausanne
Centre de l'Oeil - Montreux,"Rue du Quai 1, 1820 Montreux",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/montreux/e5g9/centre-de-l-oeil-montreux,Rue du Quai 1,1820,Montreux
Centre de l'Oeil - Renens,"Rue du Midi 15, 1020 Renens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/renens/e5g7/centre-de-l-oeil-renens,Rue du Midi 15,1020,Renens
Centre de neurologie,"Chemin de la Brume 2, 1110 Morges",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/morges/ebb05/centre-de-neurologie,Chemin de la Brume 2,1110,Morges
Centre de soins ambulatoires pédiatriques - USAP,"Route de Chavannes 9, 1007 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/ebbic/centre-de-soins-ambulatoires-pediatriques-usap,Route de Chavannes 9,1007,Lausanne
Centre des Pâquis,"Rue Henry-Dunant 20, 1110 Morges",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/morges/ebaz2/centre-des-paquis,Rue Henry-Dunant 20,1110,Morges
Centre de vaccination itinérant,"Chemin du Crêt 2, 1110 Morges",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/morges/e7oa/centre-de-vaccination-itinerant,Chemin du Crêt 2,1110,Morges
Centre La Lignière - Crissier,"Chemin des Lentillières 1a, 1023 Crissier",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/crissier/e7fd/centre-la-ligniere-crissier,Chemin des Lentillières 1a,1023,Crissier
Centre médical Arcades EPFL,"Route Louis-Favre 6a, 1024 Ecublens VD",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/ecublens/evmp/centre-medical-arcades-epfl,Route Louis-Favre 6a,1024,Ecublens VD
Centre Médical Aubonne,"Rue de Trévelin 67, 1170 Aubonne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/aubonne/evn6/centre-medical-aubonne,Rue de Trévelin 67,1170,Aubonne
Centre médical Charpentiers,"Rue Centrale 24, 1110 Morges",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/morges/evja/centre-medical-charpentiers,Rue Centrale 24,1110,Morges
Centre médical d'Aubonne,"Rue de Trévelin 67, 1170 Aubonne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/aubonne/ebaz0/centre-medical-d-aubonne,Rue de Trévelin 67,1170,Aubonne
Centre Médical de Crissier Arsanté,"Chemin des Lentillières 1a, 1023 Crissier",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/crissier/e492/centre-medical-de-crissier-arsante,Chemin des Lentillières 1a,1023,Crissier
Centre Médical de Gland,"Allée du Communet 20, 1196 Gland",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/gland/evzw/centre-medical-de-gland,Allée du Communet 20,1196,Gland
Centre médical de la Source,"Avenue Alexandre-Vinet 30, 1004 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/evp8/centre-medical-de-la-source,Avenue Alexandre-Vinet 30,1004,Lausanne
Centre médical de Lucens,"Avenue de la Vignette 10, 1522 Lucens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lucens/evm0/centre-medical-de-lucens,Avenue de la Vignette 10,1522,Lucens
Centre médical de Morges,"Rue de la Gare 15, 1110 Morges",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/morges/evns/centre-medical-de-morges,Rue de la Gare 15,1110,Morges
Centre médical de pédiatrie,"Route de Cossonay 14F, 1040 Echallens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/echallens/evs5/centre-medical-de-pediatrie,Route de Cossonay 14F,1040,Echallens
Centre Médical de Renens,"Avenue du 14 Avril 12, 1020 Renens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/renens/evwr/centre-medical-de-renens,Avenue du 14 Avril 12,1020,Renens
Centre Médical des Diablerets,"Chemin du Torrent 2, 1865 Les Diablerets",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/les-diablerets/evsh/centre-medical-des-diablerets,Chemin du Torrent 2,1865,Les Diablerets
Centre médical de Vidy,"Route de Chavannes 11, 1007 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e11o/centre-medical-de-vidy,Route de Chavannes 11,1007,Lausanne
Centre Médical de Vidy (Groupe Vidy-Med),"Route de Chavannes 9, 1007 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/et9b/centre-medical-de-vidy-groupe-vidy-med,Route de Chavannes 9,1007,Lausanne
Centre médical du Fey,"Chemin Champ-du-Gour 11, 1510 Moudon",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/moudon/evjf/centre-medical-du-fey,Chemin Champ-du-Gour 11,1510,Moudon
Centre Médical du Lac,"Route Suisse 35, 1196 Gland",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/gland/e779/centre-medical-du-lac,Route Suisse 35,1196,Gland
Centre médical du Simplon,"Rue du Simplon 32A, 1020 Renens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/renens/ebbud/centre-medical-du-simplon,Rue du Simplon 32A,1020,Renens
Centre médical du Simplon,"Rue du Simplon 32A, 1020 Renens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/renens/evvv/centre-medical-du-simplon,Rue du Simplon 32A,1020,Renens
Centre médical d'Yverdon,"Rue des Remparts 6, 1400 Yverdon-les-Bains",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/yverdon-les-bains/evpt/centre-medical-d-yverdon,Rue des Remparts 6,1400,Yverdon-les-Bains
Centre médical Epalinges,"Route de la Corniche 1, 1066 Epalinges",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/epalinges/e38i/centre-medical-epalinges,Route de la Corniche 1,1066,Epalinges
Centre médical Gare de Vevey,"Place de la Gare 3, 1800 Vevey",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/vevey/ebaqg/centre-medical-gare-de-vevey,Place de la Gare 3,1800,Vevey
Centre Médical La Lignière - Gland,"La Lignière 5, 1196 Gland",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/gland/ebbcy/centre-medical-la-ligniere-gland,La Lignière 5,1196,Gland
Centre Médical Lausanne Ouest - CMLO,"Route de Renens 24, 1008 Prilly",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/prilly/ep7d/centre-medical-lausanne-ouest-cmlo,Route de Renens 24,1008,Prilly
Centre Médical Montchoisi,"Chemin des Allinges 16bis, 1006 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/evs0/centre-medical-montchoisi,Chemin des Allinges 16bis,1006,Lausanne
Centre médical Nord-Sud,"Rue du Jura 2, 1023 Crissier",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/crissier/e959/centre-medical-nord-sud,Rue du Jura 2,1023,Crissier
Centre Médical Vevey,"Rue du Simplon 11, 1800 Vevey",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/vevey/e08c/centre-medical-vevey,Rue du Simplon 11,1800,Vevey
Centre Médical Viviscum,"Rue des Communaux 4, 1800 Vevey",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/vevey/ev0z/centre-medical-viviscum,Rue des Communaux 4,1800,Vevey
Centre médico-chirurgical Censuy,"Avenue du Censuy 14, 1020 Renens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/renens/evki/centre-medico-chirurgical-censuy,Avenue du Censuy 14,1020,Renens
Centre médico-chirurgical du Censuy,"Avenue du Censuy 14, 1020 Renens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/renens/eba2r/centre-medico-chirurgical-du-censuy,Avenue du Censuy 14,1020,Renens
Centre Orthopédique d'Ouchy,"Avenue d'Ouchy 41, 1006 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/etj5/centre-orthopedique-d-ouchy,Avenue d'Ouchy 41,1006,Lausanne
Cires médical,"Rue de la Madeleine 39, 1800 Vevey",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/vevey/evzb/cires-medical,Rue de la Madeleine 39,1800,Vevey
Clinique CIC,"Rue du Grammont 2, 1815 Clarens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/clarens/evmq/clinique-cic,Rue du Grammont 2,1815,Clarens
Clinique de Genolier,"Route du Muids 3, 1272 Genolier",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/genolier/e0mv/clinique-de-genolier,Route du Muids 3,1272,Genolier
CMCB Centre Médico-Chirurgical de la Broye,"Rue de Guillermaux 8, 1530 Payerne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/payerne/etlm/cmcb-centre-medico-chirurgical-de-la-broye,Rue de Guillermaux 8,1530,Payerne
CMC OPHTA LEMAN CLARENS,"Rue du Grammont 2, 1815 Montreux",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/montreux/e2xf/cmc-ophta-leman-clarens,Rue du Grammont 2,1815,Montreux
CPMA - Centre de Procréation,"Rue de la Vigie 5, 1003 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/evlr/cpma-centre-de-procreation,Rue de la Vigie 5,1003,Lausanne
EHC - Permanence des Halles,"Promenade de Castellane 14, 1110 Morges",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/morges/ebbd3/ehc-permanence-des-halles,Promenade de Castellane 14,1110,Morges
EquYlibre - EHNV,"Avenue des Trois-Lacs 24, 1400 Yverdon-les-Bains",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/yverdon-les-bains/ebbef/equylibre-ehnv,Avenue des Trois-Lacs 24,1400,Yverdon-les-Bains
Génétique médicale FMH et FAMH,"Rue de la Vigie 5, 1003 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e1t7/genetique-medicale-fmh-et-famh,Rue de la Vigie 5,1003,Lausanne
Groupe Médical de Praz-Palud,"Rue de Lausanne 14 A, 1040 Echallens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/echallens/evqv/groupe-medical-de-praz-palud,Rue de Lausanne 14 A,1040,Echallens
Groupe Médical Viva,"Grand-Rue 80, 1820 Montreux",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/montreux/e0nz/groupe-medical-viva,Grand-Rue 80,1820,Montreux
La Permanence d'Y-Parc,"Avenue des Sciences 2, 1400 Yverdon-les-Bains",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/yverdon-les-bains/evm8/la-permanence-d-y-parc,Avenue des Sciences 2,1400,Yverdon-les-Bains
Lutrymed,"Rue Verdaine 8A, 1095 Lutry",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lutry/evow/lutrymed,Rue Verdaine 8A,1095,Lutry
Maison de Santé de Pully,"Chemin du Pré-de-la-Tour 10, 1009 Pully",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/pully/ebakw/maison-de-sante-de-pully,Chemin du Pré-de-la-Tour 10,1009,Pully
Maison médicale de Gland,"Allée du Communet 20, 1196 Gland",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/gland/epv1/maison-medicale-de-gland,Allée du Communet 20,1196,Gland
Maison médicale de Renens,"Avenue du Quatorze-Avril 12, 1020 Renens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/renens/eeq4/maison-medicale-de-renens,Avenue du Quatorze-Avril 12,1020,Renens
Maison Toa,"Voie du Chariot 6, 1003 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e7uc/maison-toa,Voie du Chariot 6,1003,Lausanne
Medbase Lausanne Gare,"Place de la Gare 11a, 1003 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/eqq4/medbase-lausanne-gare,Place de la Gare 11a,1003,Lausanne
Medbase Vevey,"Rue des Moulins 1, 1800 Vevey",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/vevey/eqq5/medbase-vevey,Rue des Moulins 1,1800,Vevey
MedFlon - Centre Médical du Flon,"Rue de Genève 19, 1003 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e92o/medflon-centre-medical-du-flon,Rue de Genève 19,1003,Lausanne
Médic'Aigle,"Place du Centenaire 3, 1860 Aigle",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/aigle/eviw/medic-aigle,Place du Centenaire 3,1860,Aigle
MEDISYN Centre de prélèvement Lausanne,"Chemin d'Entre-Bois 21, 1018 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/e2ix/medisyn-centre-de-prelevement-lausanne,Chemin d'Entre-Bois 21,1018,Lausanne
"MotionLab - Espace Santé Valerette, Aigle","Chemin de la Valerette 1, 1860 Aigle",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/aigle/e67f/motionlab-espace-sante-valerette-aigle,Chemin de la Valerette 1,1860,Aigle
MotionLab - Mont-sur-Lausanne,"Chemin du Petit-Flon 29, 1052 Le Mont-sur-Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/le-mont-sur-lausanne/ela3/motionlab-mont-sur-lausanne,Chemin du Petit-Flon 29,1052,Le Mont-sur-Lausanne
MV Santé Vision Lausanne - Avenue de Beaumont,"Avenue de Beaumont 24c, 1012 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/eyov/mv-sante-vision-lausanne-avenue-de-beaumont,Avenue de Beaumont 24c,1012,Lausanne
PBM Center,"Grand' Rue 3, 1820 Montreux",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/montreux/ebacs/pbm-center,Grand' Rue 3,1820,Montreux
PMC Riviera,"Rue du Grammont 2, 1815 Clarens",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/clarens/e6jj/pmc-riviera,Rue du Grammont 2,1815,Clarens
ProctoCentre,"Rue Saint-Germain 2, 1030 Bussigny",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/bussigny/e11t/proctocentre,Rue Saint-Germain 2,1030,Bussigny
Quai Santé,"Avenue des Alpes 74, 1820 Montreux",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/montreux/evp4/quai-sante,Avenue des Alpes 74,1820,Montreux
Swiss Visio Genolier,"Route du Muids 3, 1272 Genolier",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/genolier/e08n/swiss-visio-genolier,Route du Muids 3,1272,Genolier
Swiss Visio Montchoisi,"Avenue du Servan 38, 1006 Lausanne",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/lausanne/eqp0/swiss-visio-montchoisi,Avenue du Servan 38,1006,Lausanne
Swiss Visio - Test d'éligibilité,"Route du Muids 5, 1272 Genolier",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/genolier/ebaz3/swiss-visio-test-d-eligibilite,Route du Muids 5,1272,Genolier
Swiss Wound Center,"La Levratte 26, 1260 Nyon",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/nyon/e1lk/swiss-wound-center,La Levratte 26,1260,Nyon
Y-Vision,"Avenue des Trois-Lacs 24, 1400 Yverdon-les-Bains",Waadt,https://www.onedoc.ch/de/medizinisches-zentrum/yverdon-les-bains/e8og/y-vision,Avenue des Trois-Lacs 24,1400,Yverdon-les-Bains
Aerztezentrum Interlaken,"Florastrasse 9, 3800 Interlaken",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/interlaken/ersx/aerztezentrum-interlaken,Florastrasse 9,3800,Interlaken
Ärztezentrum Attiswil - Wiedlisbach,"Oeleweg 3, 4537 Wiedlisbach",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/wiedlisbach/er76/arztezentrum-attiswil-wiedlisbach,Oeleweg 3,4537,Wiedlisbach
Ärztezentrum Burg,"Schmiedengasse 1, 2502 Biel",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/biel/er0e/arztezentrum-burg,Schmiedengasse 1,2502,Biel
ÄrzteZentrum Eigerpark,"Eigerweg 4, 3322 Urtenen-Schönbühl",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/urtenen-schonbuhl/esv6/arztezentrum-eigerpark,Eigerweg 4,3322,Urtenen-Schönbühl
Ärztezentrum Emmentalstrasse,"Emmentalstrasse 17, 3510 Konolfingen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/konolfingen/erv3/arztezentrum-emmentalstrasse,Emmentalstrasse 17,3510,Konolfingen
Ärztezentrum Jegenstorf,"Bernstrasse 12, 3303 Jegenstorf",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/jegenstorf/er51/arztezentrum-jegenstorf,Bernstrasse 12,3303,Jegenstorf
Ärztezentrum Oberdiessbach,"Krankenhausstrasse 14, 3672 Oberdiessbach",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/oberdiessbach/erst/arztezentrum-oberdiessbach,Krankenhausstrasse 14,3672,Oberdiessbach
Ärztezentrum Oberhasli,"Spitalstrasse 13, 3860 Rosenlaui",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/rosenlaui/erps/arztezentrum-oberhasli,Spitalstrasse 13,3860,Rosenlaui
Ärztezentrum Pieterlen,"Konsumweg 8, 2542 Pieterlen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/pieterlen/er1q/arztezentrum-pieterlen,Konsumweg 8,2542,Pieterlen
Ärztezentrum Praxis1,"Bahnhofplatz 1, 3110 Münsingen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/munsingen/ervw/arztezentrum-praxis1,Bahnhofplatz 1,3110,Münsingen
